inventory,relative_path,expected_bytes,actual_bytes,expected_sha256,actual_sha256,status
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,random_same_word/c5_random_same_word_seed_07/participant_oof.csv,3917,3917,6ad3fc6a5844a126e5175a941326acf299f37e0bc5e0675e73b027f18ab93253,6ad3fc6a5844a126e5175a941326acf299f37e0bc5e0675e73b027f18ab93253,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,random_same_word/c5_random_same_word_seed_08/fold_oof.csv,278899,278899,f4317759a631aa531a0dba422df0f967f2e5d4a863cfe0d4a8a86faf7290621e,f4317759a631aa531a0dba422df0f967f2e5d4a863cfe0d4a8a86faf7290621e,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,random_same_word/c5_random_same_word_seed_08/input.csv,140980,140980,f9a1b9c333c6e14425813ab940d4ba9eaed8be777c4a6f7f52a85552047b6f84,f9a1b9c333c6e14425813ab940d4ba9eaed8be777c4a6f7f52a85552047b6f84,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,random_same_word/c5_random_same_word_seed_08/participant_oof.csv,3932,3932,29f7ca9d2ef56917765827e19511b52f9a7246a2f4769a1da14e2ecfe96e3177,29f7ca9d2ef56917765827e19511b52f9a7246a2f4769a1da14e2ecfe96e3177,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,random_same_word/c5_random_same_word_seed_09/fold_oof.csv,278939,278939,90592ac0a99c2e1b77549fc5699fe8d68339f162f63cb282d549313accf9a68e,90592ac0a99c2e1b77549fc5699fe8d68339f162f63cb282d549313accf9a68e,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,random_same_word/c5_random_same_word_seed_09/input.csv,141232,141232,5ca75565e0d7d7f4400d1b9472e6946048706932b5c3d271e1b0e8304a91998f,5ca75565e0d7d7f4400d1b9472e6946048706932b5c3d271e1b0e8304a91998f,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,random_same_word/c5_random_same_word_seed_09/participant_oof.csv,3932,3932,9e80a01298339ff2a836532d7d47117249c78f886d1188b79a3867b2fa1b41a7,9e80a01298339ff2a836532d7d47117249c78f886d1188b79a3867b2fa1b41a7,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,random_same_word/c5_random_same_word_seed_10/fold_oof.csv,278930,278930,9a6d729d4e9c70db1f602f248a1d9d644d889b0cd2a0e6459fc5c5b0247e2afb,9a6d729d4e9c70db1f602f248a1d9d644d889b0cd2a0e6459fc5c5b0247e2afb,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,random_same_word/c5_random_same_word_seed_10/input.csv,140864,140864,70e49ee96bc832d346c4a5280a88e23a8787e0568ad191f18564864b133c2a95,70e49ee96bc832d346c4a5280a88e23a8787e0568ad191f18564864b133c2a95,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,random_same_word/c5_random_same_word_seed_10/participant_oof.csv,3923,3923,d39979c9f630a0fe50794ffd7f4b176527b5dfefe52cef599a7063d2ebc32a94,d39979c9f630a0fe50794ffd7f4b176527b5dfefe52cef599a7063d2ebc32a94,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,random_same_word/random_ensemble_participant_oof.csv,3930,3930,0c66b28191ec7e35e60c180ae3b395043ba4c3aafa780fc905c6ef56660fe582,0c66b28191ec7e35e60c180ae3b395043ba4c3aafa780fc905c6ef56660fe582,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,random_same_word/random_seed_metric_distribution.csv,510,510,87fabc068ac8e0cdcb9d0064aed1262f6b15fa35fdb7a1f77e30e3180a55fe39,87fabc068ac8e0cdcb9d0064aed1262f6b15fa35fdb7a1f77e30e3180a55fe39,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/04_c5_controls/output_manifest_sha256.csv,random_same_word/sampling_audit.csv,47349,47349,4f18ded5d3ba2716727d92474125d75f658dc5ab987b936c1e8ba302e513e12c,4f18ded5d3ba2716727d92474125d75f658dc5ab987b936c1e8ba302e513e12c,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/05_c4_controls/output_manifest_sha256.csv,input_audit/participant_texts.csv,506630,506630,af049046dfe64e4b67d0df48ae73f5371986db59465eba3a9005611eb78ee4fb,af049046dfe64e4b67d0df48ae73f5371986db59465eba3a9005611eb78ee4fb,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/05_c4_controls/output_manifest_sha256.csv,metrics/c4_control_metrics.csv,734,734,644e72df9d51f8f623340ec13f530381674591de80bdf27a7bf9149dcda7671b,644e72df9d51f8f623340ec13f530381674591de80bdf27a7bf9149dcda7671b,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/05_c4_controls/output_manifest_sha256.csv,nontemplate_lengthmatched/fold_oof.csv,276115,276115,9f37f6871556841ecbfeca5948e5479ef5fc144e77070f97d941795dfb85d2a3,9f37f6871556841ecbfeca5948e5479ef5fc144e77070f97d941795dfb85d2a3,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/05_c4_controls/output_manifest_sha256.csv,nontemplate_lengthmatched/participant_oof.csv,3941,3941,2d96b43279eb0e84df5974a24161f9ea3c2c691ab709ba2616084726410d3c55,2d96b43279eb0e84df5974a24161f9ea3c2c691ab709ba2616084726410d3c55,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/05_c4_controls/output_manifest_sha256.csv,nontemplate_positionmatched/fold_oof.csv,278846,278846,8ffbb929057c933757b352b7355467f76a9f81d7ba6cf294446b7213a9b043a0,8ffbb929057c933757b352b7355467f76a9f81d7ba6cf294446b7213a9b043a0,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/05_c4_controls/output_manifest_sha256.csv,nontemplate_positionmatched/participant_oof.csv,3915,3915,f069cdb2027fd3cc7beb323f0e705e668fd69a077e438074811693aa1d808886,f069cdb2027fd3cc7beb323f0e705e668fd69a077e438074811693aa1d808886,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/05_c4_controls/output_manifest_sha256.csv,paired_tests/c4_control_family_fdr.csv,1316,1316,4dbe8f6f3466b05b147de36dca1d3aea1027414748e0ad240ba2b819165500e8,4dbe8f6f3466b05b147de36dca1d3aea1027414748e0ad240ba2b819165500e8,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/05_c4_controls/output_manifest_sha256.csv,template_only/fold_oof.csv,258944,258944,2029774ef2366f0fde2330d0b0510a56c6efa0630db9465c9c812be0f62acf64,2029774ef2366f0fde2330d0b0510a56c6efa0630db9465c9c812be0f62acf64,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/05_c4_controls/output_manifest_sha256.csv,template_only/participant_oof.csv,3920,3920,ce40a6d811f8c2eab34c0d9b7c1ff19add8043a309605402cd30db2f791e02cc,ce40a6d811f8c2eab34c0d9b7c1ff19add8043a309605402cd30db2f791e02cc,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/05_c4_controls/output_manifest_sha256.csv,template_presence/fold_oof.csv,264920,264920,10c48b94322067e1f01c8d68ba80b4a42cbd90d801ee633a1e833a9447fb8f5c,10c48b94322067e1f01c8d68ba80b4a42cbd90d801ee633a1e833a9447fb8f5c,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/05_c4_controls/output_manifest_sha256.csv,template_presence/input.csv,5496,5496,d6306c2b7b9d6ed600e19eef5006a44b56884cc05a8e8f8773769342b56fb181,d6306c2b7b9d6ed600e19eef5006a44b56884cc05a8e8f8773769342b56fb181,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/05_c4_controls/output_manifest_sha256.csv,template_presence/participant_oof.csv,3941,3941,a4737bb151962ac1565ad8439a99d6dd7c7c7057dd17c8aa2ae50edddcc07efd,a4737bb151962ac1565ad8439a99d6dd7c7c7057dd17c8aa2ae50edddcc07efd,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/05_c4_controls/output_manifest_sha256.csv,template_presence/template_id_map.csv,1261,1261,c9f3ccbf62cbdf1459dcff3f6d2677c77da5fe9f9dc2e17512226d60be07ac1b,c9f3ccbf62cbdf1459dcff3f6d2677c77da5fe9f9dc2e17512226d60be07ac1b,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/05_c4_controls/output_manifest_sha256.csv,template_shuffled/fold_oof.csv,264608,264608,f470f8cec8c970445ede21313c1414fa53b2f6995a874724a65295fe40651166,f470f8cec8c970445ede21313c1414fa53b2f6995a874724a65295fe40651166,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/05_c4_controls/output_manifest_sha256.csv,template_shuffled/participant_oof.csv,3931,3931,87ca6f8c17ac090f201ad923b6fd6f6f0bc4e6c12468c5169b16157ea2a6a11f,87ca6f8c17ac090f201ad923b6fd6f6f0bc4e6c12468c5169b16157ea2a6a11f,PASS
E:/CodexWorktrees/DAIC-WOZ/reanalysis-v2/analysis_v2/05_c4_controls/output_manifest_sha256.csv,template_shuffled/shuffle_mapping.csv,273420,273420,3c65dcefef89953267704d76fea5ec512630d677c4ab8c4b7299d7968f09b7d8,3c65dcefef89953267704d76fea5ec512630d677c4ab8c4b7299d7968f09b7d8,PASS
