role,recipient_id,donor_id,seed,repeat,fold,recipient_role,donor_role
train,409,455,20263226,6,2,train,train
train,412,441,20263226,6,2,train,train
train,413,371,20263226,6,2,train,train
train,414,395,20263226,6,2,train,train
train,416,482,20263226,6,2,train,train
train,417,369,20263226,6,2,train,train
train,418,310,20263226,6,2,train,train
train,419,448,20263226,6,2,train,train
train,420,379,20263226,6,2,train,train
train,422,488,20263226,6,2,train,train
train,423,447,20263226,6,2,train,train
train,425,454,20263226,6,2,train,train
train,427,456,20263226,6,2,train,train
train,428,307,20263226,6,2,train,train
train,429,316,20263226,6,2,train,train
train,430,358,20263226,6,2,train,train
train,433,444,20263226,6,2,train,train
train,434,425,20263226,6,2,train,train
train,436,348,20263226,6,2,train,train
train,437,302,20263226,6,2,train,train
train,440,397,20263226,6,2,train,train
train,441,458,20263226,6,2,train,train
train,443,446,20263226,6,2,train,train
train,444,312,20263226,6,2,train,train
train,445,326,20263226,6,2,train,train
train,446,412,20263226,6,2,train,train
train,447,464,20263226,6,2,train,train
train,448,429,20263226,6,2,train,train
train,449,376,20263226,6,2,train,train
train,451,472,20263226,6,2,train,train
train,454,478,20263226,6,2,train,train
train,455,428,20263226,6,2,train,train
train,456,377,20263226,6,2,train,train
train,458,433,20263226,6,2,train,train
train,463,445,20263226,6,2,train,train
train,464,434,20263226,6,2,train,train
train,471,382,20263226,6,2,train,train
train,472,475,20263226,6,2,train,train
train,474,420,20263226,6,2,train,train
train,475,355,20263226,6,2,train,train
train,478,368,20263226,6,2,train,train
train,479,344,20263226,6,2,train,train
train,482,400,20263226,6,2,train,train
train,483,401,20263226,6,2,train,train
train,484,370,20263226,6,2,train,train
train,485,413,20263226,6,2,train,train
train,486,330,20263226,6,2,train,train
train,487,437,20263226,6,2,train,train
train,488,419,20263226,6,2,train,train
train,489,319,20263226,6,2,train,train
train,490,347,20263226,6,2,train,train
train,491,362,20263226,6,2,train,train
train,492,383,20263226,6,2,train,train
test,318,473,20263226,6,2,test,test
test,320,392,20263226,6,2,test,test
test,321,468,20263226,6,2,test,test
test,327,391,20263226,6,2,test,test
test,331,439,20263226,6,2,test,test
test,333,415,20263226,6,2,test,test
test,335,340,20263226,6,2,test,test
test,336,320,20263226,6,2,test,test
test,340,404,20263226,6,2,test,test
test,341,389,20263226,6,2,test,test
test,346,331,20263226,6,2,test,test
test,350,318,20263226,6,2,test,test
test,363,426,20263226,6,2,test,test
test,389,327,20263226,6,2,test,test
test,391,393,20263226,6,2,test,test
test,392,402,20263226,6,2,test,test
test,393,363,20263226,6,2,test,test
test,402,477,20263226,6,2,test,test
test,404,336,20263226,6,2,test,test
test,406,476,20263226,6,2,test,test
test,415,459,20263226,6,2,test,test
test,426,333,20263226,6,2,test,test
test,439,341,20263226,6,2,test,test
test,457,406,20263226,6,2,test,test
test,459,350,20263226,6,2,test,test
test,468,321,20263226,6,2,test,test
test,473,457,20263226,6,2,test,test
test,476,335,20263226,6,2,test,test
test,477,346,20263226,6,2,test,test
train,302,390,20263227,6,3,train,train
train,303,380,20263227,6,3,train,train
train,304,355,20263227,6,3,train,train
train,305,463,20263227,6,3,train,train
train,307,371,20263227,6,3,train,train
train,312,372,20263227,6,3,train,train
train,313,417,20263227,6,3,train,train
train,316,488,20263227,6,3,train,train
train,317,313,20263227,6,3,train,train
train,318,348,20263227,6,3,train,train
train,320,343,20263227,6,3,train,train
train,321,328,20263227,6,3,train,train
train,322,444,20263227,6,3,train,train
train,324,302,20263227,6,3,train,train
train,325,420,20263227,6,3,train,train
train,326,476,20263227,6,3,train,train
train,327,346,20263227,6,3,train,train
train,328,335,20263227,6,3,train,train
train,330,427,20263227,6,3,train,train
train,331,458,20263227,6,3,train,train
train,333,356,20263227,6,3,train,train
train,335,353,20263227,6,3,train,train
train,336,369,20263227,6,3,train,train
train,338,436,20263227,6,3,train,train
train,339,413,20263227,6,3,train,train
train,340,491,20263227,6,3,train,train
train,341,317,20263227,6,3,train,train
train,343,352,20263227,6,3,train,train
train,345,320,20263227,6,3,train,train
train,346,351,20263227,6,3,train,train
train,348,303,20263227,6,3,train,train
train,350,404,20263227,6,3,train,train
train,351,415,20263227,6,3,train,train
train,352,416,20263227,6,3,train,train
train,353,388,20263227,6,3,train,train
train,355,422,20263227,6,3,train,train
train,356,330,20263227,6,3,train,train
train,358,360,20263227,6,3,train,train
train,360,324,20263227,6,3,train,train
train,363,336,20263227,6,3,train,train
train,364,456,20263227,6,3,train,train
train,366,402,20263227,6,3,train,train
train,367,455,20263227,6,3,train,train
train,368,397,20263227,6,3,train,train
train,369,364,20263227,6,3,train,train
train,371,326,20263227,6,3,train,train
train,372,385,20263227,6,3,train,train
train,375,439,20263227,6,3,train,train
train,376,425,20263227,6,3,train,train
train,379,331,20263227,6,3,train,train
train,380,312,20263227,6,3,train,train
train,381,389,20263227,6,3,train,train
train,383,448,20263227,6,3,train,train
train,385,454,20263227,6,3,train,train
train,388,492,20263227,6,3,train,train
train,389,440,20263227,6,3,train,train
train,390,316,20263227,6,3,train,train
train,391,375,20263227,6,3,train,train
train,392,423,20263227,6,3,train,train
train,393,446,20263227,6,3,train,train
train,395,305,20263227,6,3,train,train
train,397,376,20263227,6,3,train,train
train,400,406,20263227,6,3,train,train
train,401,445,20263227,6,3,train,train
train,402,318,20263227,6,3,train,train
train,404,451,20263227,6,3,train,train
train,406,490,20263227,6,3,train,train
train,409,412,20263227,6,3,train,train
train,412,459,20263227,6,3,train,train
train,413,379,20263227,6,3,train,train
train,414,449,20263227,6,3,train,train
train,415,392,20263227,6,3,train,train
train,416,478,20263227,6,3,train,train
train,417,340,20263227,6,3,train,train
train,418,321,20263227,6,3,train,train
train,420,434,20263227,6,3,train,train
train,422,471,20263227,6,3,train,train
train,423,345,20263227,6,3,train,train
train,425,327,20263227,6,3,train,train
train,426,307,20263227,6,3,train,train
train,427,433,20263227,6,3,train,train
train,429,350,20263227,6,3,train,train
train,433,325,20263227,6,3,train,train
train,434,368,20263227,6,3,train,train
train,436,341,20263227,6,3,train,train
train,439,414,20263227,6,3,train,train
train,440,400,20263227,6,3,train,train
train,444,486,20263227,6,3,train,train
train,445,468,20263227,6,3,train,train
train,446,363,20263227,6,3,train,train
train,447,358,20263227,6,3,train,train
train,448,473,20263227,6,3,train,train
train,449,366,20263227,6,3,train,train
train,451,426,20263227,6,3,train,train
train,454,409,20263227,6,3,train,train
train,455,477,20263227,6,3,train,train
train,456,447,20263227,6,3,train,train
train,457,391,20263227,6,3,train,train
train,458,457,20263227,6,3,train,train
train,459,333,20263227,6,3,train,train
train,463,489,20263227,6,3,train,train
train,468,322,20263227,6,3,train,train
train,471,367,20263227,6,3,train,train
train,473,395,20263227,6,3,train,train
train,476,381,20263227,6,3,train,train
train,477,338,20263227,6,3,train,train
train,478,484,20263227,6,3,train,train
train,484,401,20263227,6,3,train,train
train,486,304,20263227,6,3,train,train
train,488,339,20263227,6,3,train,train
train,489,429,20263227,6,3,train,train
train,490,418,20263227,6,3,train,train
train,491,393,20263227,6,3,train,train
train,492,383,20263227,6,3,train,train
test,310,472,20263227,6,3,test,test
test,315,483,20263227,6,3,test,test
test,319,479,20263227,6,3,test,test
test,344,319,20263227,6,3,test,test
test,347,443,20263227,6,3,test,test
test,357,441,20263227,6,3,test,test
test,362,428,20263227,6,3,test,test
test,370,474,20263227,6,3,test,test
test,374,377,20263227,6,3,test,test
test,377,347,20263227,6,3,test,test
test,382,403,20263227,6,3,test,test
test,386,362,20263227,6,3,test,test
test,403,485,20263227,6,3,test,test
test,419,315,20263227,6,3,test,test
test,428,370,20263227,6,3,test,test
test,430,437,20263227,6,3,test,test
test,437,482,20263227,6,3,test,test
test,441,344,20263227,6,3,test,test
test,443,357,20263227,6,3,test,test
test,464,382,20263227,6,3,test,test
test,472,487,20263227,6,3,test,test
test,474,475,20263227,6,3,test,test
test,475,430,20263227,6,3,test,test
test,479,374,20263227,6,3,test,test
test,482,419,20263227,6,3,test,test
test,483,386,20263227,6,3,test,test
test,485,310,20263227,6,3,test,test
test,487,464,20263227,6,3,test,test
train,303,474,20263228,6,4,train,train
train,305,344,20263228,6,4,train,train
train,307,491,20263228,6,4,train,train
train,310,446,20263228,6,4,train,train
train,312,395,20263228,6,4,train,train
train,313,487,20263228,6,4,train,train
train,315,433,20263228,6,4,train,train
train,316,370,20263228,6,4,train,train
train,318,457,20263228,6,4,train,train
train,319,490,20263228,6,4,train,train
train,320,468,20263228,6,4,train,train
train,321,492,20263228,6,4,train,train
train,324,475,20263228,6,4,train,train
train,325,406,20263228,6,4,train,train
train,326,318,20263228,6,4,train,train
train,327,350,20263228,6,4,train,train
train,330,458,20263228,6,4,train,train
train,331,369,20263228,6,4,train,train
train,333,312,20263228,6,4,train,train
train,335,415,20263228,6,4,train,train
train,336,331,20263228,6,4,train,train
train,339,445,20263228,6,4,train,train
train,340,363,20263228,6,4,train,train
train,341,451,20263228,6,4,train,train
train,344,327,20263228,6,4,train,train
train,345,388,20263228,6,4,train,train
train,346,402,20263228,6,4,train,train
train,347,333,20263228,6,4,train,train
train,350,347,20263228,6,4,train,train
train,352,374,20263228,6,4,train,train
train,353,448,20263228,6,4,train,train
train,356,483,20263228,6,4,train,train
train,357,404,20263228,6,4,train,train
train,360,413,20263228,6,4,train,train
train,362,390,20263228,6,4,train,train
train,363,473,20263228,6,4,train,train
train,364,340,20263228,6,4,train,train
train,366,335,20263228,6,4,train,train
train,367,489,20263228,6,4,train,train
train,368,437,20263228,6,4,train,train
train,369,375,20263228,6,4,train,train
train,370,389,20263228,6,4,train,train
train,372,484,20263228,6,4,train,train
train,374,482,20263228,6,4,train,train
train,375,459,20263228,6,4,train,train
train,376,357,20263228,6,4,train,train
train,377,449,20263228,6,4,train,train
train,379,485,20263228,6,4,train,train
train,381,310,20263228,6,4,train,train
train,382,471,20263228,6,4,train,train
train,383,488,20263228,6,4,train,train
train,385,419,20263228,6,4,train,train
train,386,454,20263228,6,4,train,train
train,388,346,20263228,6,4,train,train
train,389,392,20263228,6,4,train,train
train,390,386,20263228,6,4,train,train
train,391,315,20263228,6,4,train,train
train,392,305,20263228,6,4,train,train
train,393,313,20263228,6,4,train,train
train,395,319,20263228,6,4,train,train
train,401,382,20263228,6,4,train,train
train,402,426,20263228,6,4,train,train
train,403,385,20263228,6,4,train,train
train,404,486,20263228,6,4,train,train
train,406,345,20263228,6,4,train,train
train,409,307,20263228,6,4,train,train
train,413,341,20263228,6,4,train,train
train,414,403,20263228,6,4,train,train
train,415,356,20263228,6,4,train,train
train,419,377,20263228,6,4,train,train
train,420,339,20263228,6,4,train,train
train,422,383,20263228,6,4,train,train
train,423,324,20263228,6,4,train,train
train,426,316,20263228,6,4,train,train
train,428,443,20263228,6,4,train,train
train,430,478,20263228,6,4,train,train
train,433,391,20263228,6,4,train,train
train,436,393,20263228,6,4,train,train
train,437,372,20263228,6,4,train,train
train,439,476,20263228,6,4,train,train
train,441,423,20263228,6,4,train,train
train,443,376,20263228,6,4,train,train
train,445,368,20263228,6,4,train,train
train,446,336,20263228,6,4,train,train
train,447,367,20263228,6,4,train,train
train,448,353,20263228,6,4,train,train
train,449,436,20263228,6,4,train,train
train,451,303,20263228,6,4,train,train
train,454,464,20263228,6,4,train,train
train,457,364,20263228,6,4,train,train
train,458,420,20263228,6,4,train,train
train,459,479,20263228,6,4,train,train
train,464,352,20263228,6,4,train,train
train,468,330,20263228,6,4,train,train
train,471,409,20263228,6,4,train,train
train,472,362,20263228,6,4,train,train
train,473,414,20263228,6,4,train,train
train,474,428,20263228,6,4,train,train
train,475,360,20263228,6,4,train,train
train,476,472,20263228,6,4,train,train
train,477,379,20263228,6,4,train,train
train,478,422,20263228,6,4,train,train
train,479,477,20263228,6,4,train,train
train,482,326,20263228,6,4,train,train
train,483,439,20263228,6,4,train,train
train,484,381,20263228,6,4,train,train
train,485,401,20263228,6,4,train,train
train,486,430,20263228,6,4,train,train
train,487,321,20263228,6,4,train,train
train,488,325,20263228,6,4,train,train
train,489,441,20263228,6,4,train,train
train,490,366,20263228,6,4,train,train
train,491,447,20263228,6,4,train,train
train,492,320,20263228,6,4,train,train
test,302,328,20263228,6,4,test,test
test,304,425,20263228,6,4,test,test
test,317,358,20263228,6,4,test,test
test,322,429,20263228,6,4,test,test
test,328,456,20263228,6,4,test,test
test,338,355,20263228,6,4,test,test
test,343,444,20263228,6,4,test,test
test,348,317,20263228,6,4,test,test
test,351,416,20263228,6,4,test,test
test,355,412,20263228,6,4,test,test
test,358,338,20263228,6,4,test,test
test,371,463,20263228,6,4,test,test
test,380,348,20263228,6,4,test,test
test,397,380,20263228,6,4,test,test
test,400,427,20263228,6,4,test,test
test,412,440,20263228,6,4,test,test
test,416,304,20263228,6,4,test,test
test,417,371,20263228,6,4,test,test
test,418,400,20263228,6,4,test,test
test,425,417,20263228,6,4,test,test
test,427,302,20263228,6,4,test,test
test,429,351,20263228,6,4,test,test
test,434,397,20263228,6,4,test,test
test,440,322,20263228,6,4,test,test
test,444,434,20263228,6,4,test,test
test,455,343,20263228,6,4,test,test
test,456,418,20263228,6,4,test,test
test,463,455,20263228,6,4,test,test
train,302,454,20263229,6,5,train,train
train,303,351,20263229,6,5,train,train
train,304,429,20263229,6,5,train,train
train,305,335,20263229,6,5,train,train
train,310,434,20263229,6,5,train,train
train,313,358,20263229,6,5,train,train
train,315,416,20263229,6,5,train,train
train,317,443,20263229,6,5,train,train
train,318,328,20263229,6,5,train,train
train,319,380,20263229,6,5,train,train
train,320,428,20263229,6,5,train,train
train,321,363,20263229,6,5,train,train
train,322,333,20263229,6,5,train,train
train,326,486,20263229,6,5,train,train
train,327,320,20263229,6,5,train,train
train,328,468,20263229,6,5,train,train
train,331,327,20263229,6,5,train,train
train,333,400,20263229,6,5,train,train
train,335,440,20263229,6,5,train,train
train,336,397,20263229,6,5,train,train
train,338,302,20263229,6,5,train,train
train,340,475,20263229,6,5,train,train
train,341,474,20263229,6,5,train,train
train,343,487,20263229,6,5,train,train
train,344,326,20263229,6,5,train,train
train,345,321,20263229,6,5,train,train
train,346,331,20263229,6,5,train,train
train,347,471,20263229,6,5,train,train
train,348,456,20263229,6,5,train,train
train,350,412,20263229,6,5,train,train
train,351,364,20263229,6,5,train,train
train,352,313,20263229,6,5,train,train
train,353,464,20263229,6,5,train,train
train,355,348,20263229,6,5,train,train
train,357,355,20263229,6,5,train,train
train,358,419,20263229,6,5,train,train
train,362,413,20263229,6,5,train,train
train,363,457,20263229,6,5,train,train
train,364,318,20263229,6,5,train,train
train,369,389,20263229,6,5,train,train
train,370,422,20263229,6,5,train,train
train,371,346,20263229,6,5,train,train
train,374,479,20263229,6,5,train,train
train,377,341,20263229,6,5,train,train
train,379,374,20263229,6,5,train,train
train,380,362,20263229,6,5,train,train
train,382,449,20263229,6,5,train,train
train,385,444,20263229,6,5,train,train
train,386,319,20263229,6,5,train,train
train,388,490,20263229,6,5,train,train
train,389,491,20263229,6,5,train,train
train,391,437,20263229,6,5,train,train
train,392,382,20263229,6,5,train,train
train,393,347,20263229,6,5,train,train
train,395,350,20263229,6,5,train,train
train,397,304,20263229,6,5,train,train
train,400,430,20263229,6,5,train,train
train,402,455,20263229,6,5,train,train
train,403,371,20263229,6,5,train,train
train,404,379,20263229,6,5,train,train
train,406,344,20263229,6,5,train,train
train,412,448,20263229,6,5,train,train
train,413,478,20263229,6,5,train,train
train,414,415,20263229,6,5,train,train
train,415,489,20263229,6,5,train,train
train,416,393,20263229,6,5,train,train
train,417,414,20263229,6,5,train,train
train,418,402,20263229,6,5,train,train
train,419,403,20263229,6,5,train,train
train,422,336,20263229,6,5,train,train
train,425,345,20263229,6,5,train,train
train,426,447,20263229,6,5,train,train
train,427,404,20263229,6,5,train,train
train,428,473,20263229,6,5,train,train
train,429,406,20263229,6,5,train,train
train,430,303,20263229,6,5,train,train
train,433,482,20263229,6,5,train,train
train,434,418,20263229,6,5,train,train
train,437,451,20263229,6,5,train,train
train,439,427,20263229,6,5,train,train
train,440,315,20263229,6,5,train,train
train,441,370,20263229,6,5,train,train
train,443,425,20263229,6,5,train,train
train,444,441,20263229,6,5,train,train
train,446,353,20263229,6,5,train,train
train,447,485,20263229,6,5,train,train
train,448,388,20263229,6,5,train,train
train,449,395,20263229,6,5,train,train
train,451,317,20263229,6,5,train,train
train,454,385,20263229,6,5,train,train
train,455,310,20263229,6,5,train,train
train,456,338,20263229,6,5,train,train
train,457,391,20263229,6,5,train,train
train,459,472,20263229,6,5,train,train
train,463,417,20263229,6,5,train,train
train,464,459,20263229,6,5,train,train
train,468,369,20263229,6,5,train,train
train,471,377,20263229,6,5,train,train
train,472,386,20263229,6,5,train,train
train,473,322,20263229,6,5,train,train
train,474,343,20263229,6,5,train,train
train,475,352,20263229,6,5,train,train
train,476,446,20263229,6,5,train,train
train,477,357,20263229,6,5,train,train
train,478,305,20263229,6,5,train,train
train,479,433,20263229,6,5,train,train
train,482,392,20263229,6,5,train,train
train,483,476,20263229,6,5,train,train
train,485,426,20263229,6,5,train,train
train,486,463,20263229,6,5,train,train
train,487,483,20263229,6,5,train,train
train,489,439,20263229,6,5,train,train
train,490,477,20263229,6,5,train,train
train,491,340,20263229,6,5,train,train
test,307,356,20263229,6,5,test,test
test,312,488,20263229,6,5,test,test
test,316,324,20263229,6,5,test,test
test,324,492,20263229,6,5,test,test
test,325,381,20263229,6,5,test,test
test,330,325,20263229,6,5,test,test
test,339,423,20263229,6,5,test,test
test,356,366,20263229,6,5,test,test
test,360,383,20263229,6,5,test,test
test,366,316,20263229,6,5,test,test
test,367,458,20263229,6,5,test,test
test,368,307,20263229,6,5,test,test
test,372,409,20263229,6,5,test,test
test,375,330,20263229,6,5,test,test
test,376,420,20263229,6,5,test,test
test,381,401,20263229,6,5,test,test
test,383,436,20263229,6,5,test,test
test,390,484,20263229,6,5,test,test
test,401,390,20263229,6,5,test,test
test,409,445,20263229,6,5,test,test
test,420,376,20263229,6,5,test,test
test,423,360,20263229,6,5,test,test
test,436,367,20263229,6,5,test,test
test,445,339,20263229,6,5,test,test
test,458,368,20263229,6,5,test,test
test,484,375,20263229,6,5,test,test
test,488,312,20263229,6,5,test,test
test,492,372,20263229,6,5,test,test
train,302,369,20263325,7,1,train,train
train,303,328,20263325,7,1,train,train
train,304,336,20263325,7,1,train,train
train,305,318,20263325,7,1,train,train
train,307,305,20263325,7,1,train,train
train,310,483,20263325,7,1,train,train
train,312,420,20263325,7,1,train,train
train,313,463,20263325,7,1,train,train
train,316,363,20263325,7,1,train,train
train,317,409,20263325,7,1,train,train
train,318,344,20263325,7,1,train,train
train,320,313,20263325,7,1,train,train
train,321,357,20263325,7,1,train,train
train,322,426,20263325,7,1,train,train
train,324,390,20263325,7,1,train,train
train,325,491,20263325,7,1,train,train
train,326,402,20263325,7,1,train,train
train,327,358,20263325,7,1,train,train
train,328,444,20263325,7,1,train,train
train,330,418,20263325,7,1,train,train
train,335,395,20263325,7,1,train,train
train,336,430,20263325,7,1,train,train
train,338,322,20263325,7,1,train,train
train,339,338,20263325,7,1,train,train
train,340,326,20263325,7,1,train,train
train,341,346,20263325,7,1,train,train
train,343,397,20263325,7,1,train,train
train,344,415,20263325,7,1,train,train
train,345,379,20263325,7,1,train,train
train,346,447,20263325,7,1,train,train
train,347,484,20263325,7,1,train,train
train,348,478,20263325,7,1,train,train
train,351,316,20263325,7,1,train,train
train,355,370,20263325,7,1,train,train
train,356,362,20263325,7,1,train,train
train,357,388,20263325,7,1,train,train
train,358,440,20263325,7,1,train,train
train,360,327,20263325,7,1,train,train
train,362,317,20263325,7,1,train,train
train,363,312,20263325,7,1,train,train
train,366,377,20263325,7,1,train,train
train,368,449,20263325,7,1,train,train
train,369,348,20263325,7,1,train,train
train,370,428,20263325,7,1,train,train
train,371,389,20263325,7,1,train,train
train,372,477,20263325,7,1,train,train
train,375,382,20263325,7,1,train,train
train,376,492,20263325,7,1,train,train
train,377,324,20263325,7,1,train,train
train,379,304,20263325,7,1,train,train
train,380,403,20263325,7,1,train,train
train,381,464,20263325,7,1,train,train
train,382,455,20263325,7,1,train,train
train,383,433,20263325,7,1,train,train
train,385,330,20263325,7,1,train,train
train,388,380,20263325,7,1,train,train
train,389,325,20263325,7,1,train,train
train,390,360,20263325,7,1,train,train
train,392,479,20263325,7,1,train,train
train,393,448,20263325,7,1,train,train
train,395,375,20263325,7,1,train,train
train,397,417,20263325,7,1,train,train
train,402,423,20263325,7,1,train,train
train,403,485,20263325,7,1,train,train
train,404,371,20263325,7,1,train,train
train,406,482,20263325,7,1,train,train
train,409,436,20263325,7,1,train,train
train,413,310,20263325,7,1,train,train
train,414,404,20263325,7,1,train,train
train,415,307,20263325,7,1,train,train
train,417,458,20263325,7,1,train,train
train,418,356,20263325,7,1,train,train
train,419,457,20263325,7,1,train,train
train,420,340,20263325,7,1,train,train
train,423,486,20263325,7,1,train,train
train,426,406,20263325,7,1,train,train
train,428,454,20263325,7,1,train,train
train,429,456,20263325,7,1,train,train
train,430,372,20263325,7,1,train,train
train,433,474,20263325,7,1,train,train
train,436,488,20263325,7,1,train,train
train,439,368,20263325,7,1,train,train
train,440,321,20263325,7,1,train,train
train,444,376,20263325,7,1,train,train
train,447,343,20263325,7,1,train,train
train,448,383,20263325,7,1,train,train
train,449,393,20263325,7,1,train,train
train,451,351,20263325,7,1,train,train
train,454,392,20263325,7,1,train,train
train,455,345,20263325,7,1,train,train
train,456,451,20263325,7,1,train,train
train,457,366,20263325,7,1,train,train
train,458,419,20263325,7,1,train,train
train,459,355,20263325,7,1,train,train
train,463,439,20263325,7,1,train,train
train,464,459,20263325,7,1,train,train
train,468,339,20263325,7,1,train,train
train,471,475,20263325,7,1,train,train
train,472,302,20263325,7,1,train,train
train,474,429,20263325,7,1,train,train
train,475,413,20263325,7,1,train,train
train,477,385,20263325,7,1,train,train
train,478,414,20263325,7,1,train,train
train,479,335,20263325,7,1,train,train
train,482,468,20263325,7,1,train,train
train,483,303,20263325,7,1,train,train
train,484,471,20263325,7,1,train,train
train,485,381,20263325,7,1,train,train
train,486,320,20263325,7,1,train,train
train,487,472,20263325,7,1,train,train
train,488,341,20263325,7,1,train,train
train,491,347,20263325,7,1,train,train
train,492,487,20263325,7,1,train,train
test,315,350,20263325,7,1,test,test
test,319,489,20263325,7,1,test,test
test,331,400,20263325,7,1,test,test
test,333,412,20263325,7,1,test,test
test,350,319,20263325,7,1,test,test
test,352,425,20263325,7,1,test,test
test,353,441,20263325,7,1,test,test
test,364,434,20263325,7,1,test,test
test,367,445,20263325,7,1,test,test
test,374,422,20263325,7,1,test,test
test,386,446,20263325,7,1,test,test
test,391,331,20263325,7,1,test,test
test,400,353,20263325,7,1,test,test
test,401,333,20263325,7,1,test,test
test,412,401,20263325,7,1,test,test
test,416,490,20263325,7,1,test,test
test,422,374,20263325,7,1,test,test
test,425,315,20263325,7,1,test,test
test,427,476,20263325,7,1,test,test
test,434,437,20263325,7,1,test,test
test,437,391,20263325,7,1,test,test
test,441,416,20263325,7,1,test,test
test,443,386,20263325,7,1,test,test
test,445,352,20263325,7,1,test,test
test,446,367,20263325,7,1,test,test
test,473,443,20263325,7,1,test,test
test,476,427,20263325,7,1,test,test
test,489,364,20263325,7,1,test,test
test,490,473,20263325,7,1,test,test
train,302,401,20263326,7,2,train,train
train,303,459,20263326,7,2,train,train
train,304,417,20263326,7,2,train,train
train,305,303,20263326,7,2,train,train
train,307,423,20263326,7,2,train,train
train,310,420,20263326,7,2,train,train
train,312,490,20263326,7,2,train,train
train,313,315,20263326,7,2,train,train
train,315,403,20263326,7,2,train,train
train,316,418,20263326,7,2,train,train
train,318,492,20263326,7,2,train,train
train,319,489,20263326,7,2,train,train
train,320,360,20263326,7,2,train,train
train,322,430,20263326,7,2,train,train
train,324,336,20263326,7,2,train,train
train,325,358,20263326,7,2,train,train
train,326,369,20263326,7,2,train,train
train,327,445,20263326,7,2,train,train
train,328,351,20263326,7,2,train,train
train,330,362,20263326,7,2,train,train
train,331,313,20263326,7,2,train,train
train,333,385,20263326,7,2,train,train
train,336,426,20263326,7,2,train,train
train,338,468,20263326,7,2,train,train
train,339,446,20263326,7,2,train,train
train,343,346,20263326,7,2,train,train
train,344,428,20263326,7,2,train,train
train,346,479,20263326,7,2,train,train
train,348,344,20263326,7,2,train,train
train,350,322,20263326,7,2,train,train
train,351,364,20263326,7,2,train,train
train,352,454,20263326,7,2,train,train
train,353,355,20263326,7,2,train,train
train,355,413,20263326,7,2,train,train
train,356,374,20263326,7,2,train,train
train,357,419,20263326,7,2,train,train
train,358,443,20263326,7,2,train,train
train,360,370,20263326,7,2,train,train
train,362,448,20263326,7,2,train,train
train,363,381,20263326,7,2,train,train
train,364,352,20263326,7,2,train,train
train,367,402,20263326,7,2,train,train
train,368,328,20263326,7,2,train,train
train,369,319,20263326,7,2,train,train
train,370,348,20263326,7,2,train,train
train,371,339,20263326,7,2,train,train
train,374,377,20263326,7,2,train,train
train,375,357,20263326,7,2,train,train
train,376,310,20263326,7,2,train,train
train,377,447,20263326,7,2,train,train
train,379,488,20263326,7,2,train,train
train,381,363,20263326,7,2,train,train
train,382,412,20263326,7,2,train,train
train,385,400,20263326,7,2,train,train
train,386,463,20263326,7,2,train,train
train,391,330,20263326,7,2,train,train
train,392,326,20263326,7,2,train,train
train,393,392,20263326,7,2,train,train
train,395,441,20263326,7,2,train,train
train,397,353,20263326,7,2,train,train
train,400,393,20263326,7,2,train,train
train,401,472,20263326,7,2,train,train
train,402,312,20263326,7,2,train,train
train,403,333,20263326,7,2,train,train
train,404,325,20263326,7,2,train,train
train,406,437,20263326,7,2,train,train
train,409,304,20263326,7,2,train,train
train,412,386,20263326,7,2,train,train
train,413,368,20263326,7,2,train,train
train,414,409,20263326,7,2,train,train
train,416,475,20263326,7,2,train,train
train,417,316,20263326,7,2,train,train
train,418,356,20263326,7,2,train,train
train,419,382,20263326,7,2,train,train
train,420,422,20263326,7,2,train,train
train,422,320,20263326,7,2,train,train
train,423,427,20263326,7,2,train,train
train,425,379,20263326,7,2,train,train
train,426,307,20263326,7,2,train,train
train,427,350,20263326,7,2,train,train
train,428,416,20263326,7,2,train,train
train,430,457,20263326,7,2,train,train
train,434,338,20263326,7,2,train,train
train,437,464,20263326,7,2,train,train
train,439,391,20263326,7,2,train,train
train,440,425,20263326,7,2,train,train
train,441,414,20263326,7,2,train,train
train,443,478,20263326,7,2,train,train
train,445,302,20263326,7,2,train,train
train,446,397,20263326,7,2,train,train
train,447,318,20263326,7,2,train,train
train,448,371,20263326,7,2,train,train
train,449,458,20263326,7,2,train,train
train,454,305,20263326,7,2,train,train
train,457,406,20263326,7,2,train,train
train,458,471,20263326,7,2,train,train
train,459,440,20263326,7,2,train,train
train,463,375,20263326,7,2,train,train
train,464,343,20263326,7,2,train,train
train,468,434,20263326,7,2,train,train
train,471,404,20263326,7,2,train,train
train,472,324,20263326,7,2,train,train
train,473,376,20263326,7,2,train,train
train,475,331,20263326,7,2,train,train
train,476,449,20263326,7,2,train,train
train,478,473,20263326,7,2,train,train
train,479,487,20263326,7,2,train,train
train,483,327,20263326,7,2,train,train
train,487,476,20263326,7,2,train,train
train,488,483,20263326,7,2,train,train
train,489,439,20263326,7,2,train,train
train,490,395,20263326,7,2,train,train
train,492,367,20263326,7,2,train,train
test,317,345,20263326,7,2,test,test
test,321,482,20263326,7,2,test,test
test,335,415,20263326,7,2,test,test
test,340,485,20263326,7,2,test,test
test,341,491,20263326,7,2,test,test
test,345,477,20263326,7,2,test,test
test,347,321,20263326,7,2,test,test
test,366,436,20263326,7,2,test,test
test,372,340,20263326,7,2,test,test
test,380,317,20263326,7,2,test,test
test,383,380,20263326,7,2,test,test
test,388,444,20263326,7,2,test,test
