pid,basename,source_kind,source_path,member_name,source_size,category,edaic_path_same_windows_name,edaic_size_same_windows_name
392,392_FORMANT.csv,zip,F:\392_P.zip,392_FORMANT.csv,2169341,daic_only_optional_feature,,
392,392_TRANSCRIPT.csv,zip,F:\392_P.zip,392_TRANSCRIPT.csv,11630,name_conflict_different_size,F:\数据库\E-daic\data\data\392_P.tar\392_P\392_Transcript.csv,6109
393,393_AUDIO.wav,zip,F:\393_P.zip,393_AUDIO.wav,20160044,duplicate_same_name_size,F:\数据库\E-daic\data\data\393_P.tar\393_P\393_AUDIO.wav,20160044
393,393_CLNF_AUs.txt,zip,F:\393_P.zip,393_CLNF_AUs.txt,2289660,daic_only_optional_feature,,
393,393_CLNF_features.txt,zip,F:\393_P.zip,393_CLNF_features.txt,23371987,daic_only_optional_feature,,
393,393_CLNF_features3D.txt,zip,F:\393_P.zip,393_CLNF_features3D.txt,35651445,daic_only_optional_feature,,
393,393_CLNF_gaze.txt,zip,F:\393_P.zip,393_CLNF_gaze.txt,2777613,daic_only_optional_feature,,
393,393_CLNF_hog.bin,zip,F:\393_P.zip,393_CLNF_hog.bin,337852288,daic_only_optional_feature,,
393,393_CLNF_pose.txt,zip,F:\393_P.zip,393_CLNF_pose.txt,1640022,daic_only_optional_feature,,
393,393_COVAREP.csv,zip,F:\393_P.zip,393_COVAREP.csv,36269863,daic_only_optional_feature,,
393,393_FORMANT.csv,zip,F:\393_P.zip,393_FORMANT.csv,2069890,daic_only_optional_feature,,
393,393_TRANSCRIPT.csv,zip,F:\393_P.zip,393_TRANSCRIPT.csv,10831,name_conflict_different_size,F:\数据库\E-daic\data\data\393_P.tar\393_P\393_Transcript.csv,6091
395,395_AUDIO.wav,zip,F:\395_P.zip,395_AUDIO.wav,28454444,duplicate_same_name_size,F:\数据库\E-daic\data\data\395_P.tar\395_P\395_AUDIO.wav,28454444
395,395_CLNF_AUs.txt,zip,F:\395_P.zip,395_CLNF_AUs.txt,3022848,daic_only_optional_feature,,
395,395_CLNF_features.txt,zip,F:\395_P.zip,395_CLNF_features.txt,32988461,daic_only_optional_feature,,
395,395_CLNF_features3D.txt,zip,F:\395_P.zip,395_CLNF_features3D.txt,49490525,daic_only_optional_feature,,
395,395_CLNF_gaze.txt,zip,F:\395_P.zip,395_CLNF_gaze.txt,4122886,daic_only_optional_feature,,
395,395_CLNF_hog.bin,zip,F:\395_P.zip,395_CLNF_hog.bin,476789216,daic_only_optional_feature,,
395,395_CLNF_pose.txt,zip,F:\395_P.zip,395_CLNF_pose.txt,2295082,daic_only_optional_feature,,
395,395_COVAREP.csv,zip,F:\395_P.zip,395_COVAREP.csv,49391501,daic_only_optional_feature,,
395,395_FORMANT.csv,zip,F:\395_P.zip,395_FORMANT.csv,2896961,daic_only_optional_feature,,
395,395_TRANSCRIPT.csv,zip,F:\395_P.zip,395_TRANSCRIPT.csv,15290,name_conflict_different_size,F:\数据库\E-daic\data\data\395_P.tar\395_P\395_Transcript.csv,9297
396,396_AUDIO.wav,zip,F:\396_P.zip,396_AUDIO.wav,24972844,duplicate_same_name_size,F:\数据库\E-daic\data\data\396_P.tar\396_P\396_AUDIO.wav,24972844
396,396_CLNF_AUs.txt,zip,F:\396_P.zip,396_CLNF_AUs.txt,2622513,daic_only_optional_feature,,
396,396_CLNF_features.txt,zip,F:\396_P.zip,396_CLNF_features.txt,28950958,daic_only_optional_feature,,
396,396_CLNF_features3D.txt,zip,F:\396_P.zip,396_CLNF_features3D.txt,44454138,daic_only_optional_feature,,
396,396_CLNF_gaze.txt,zip,F:\396_P.zip,396_CLNF_gaze.txt,3557093,daic_only_optional_feature,,
396,396_CLNF_hog.bin,zip,F:\396_P.zip,396_CLNF_hog.bin,418437136,daic_only_optional_feature,,
396,396_CLNF_pose.txt,zip,F:\396_P.zip,396_CLNF_pose.txt,2053867,daic_only_optional_feature,,
396,396_COVAREP.csv,zip,F:\396_P.zip,396_COVAREP.csv,45495299,daic_only_optional_feature,,
396,396_FORMANT.csv,zip,F:\396_P.zip,396_FORMANT.csv,2582504,daic_only_optional_feature,,
396,396_TRANSCRIPT.csv,zip,F:\396_P.zip,396_TRANSCRIPT.csv,14485,name_conflict_different_size,F:\数据库\E-daic\data\data\396_P.tar\396_P\396_Transcript.csv,8184
397,397_AUDIO.wav,zip,F:\397_P.zip,397_AUDIO.wav,30505644,duplicate_same_name_size,F:\数据库\E-daic\data\data\397_P.tar\397_P\397_AUDIO.wav,30505644
397,397_CLNF_AUs.txt,zip,F:\397_P.zip,397_CLNF_AUs.txt,3679759,daic_only_optional_feature,,
397,397_CLNF_features.txt,zip,F:\397_P.zip,397_CLNF_features.txt,35362792,daic_only_optional_feature,,
397,397_CLNF_features3D.txt,zip,F:\397_P.zip,397_CLNF_features3D.txt,54036956,daic_only_optional_feature,,
397,397_CLNF_gaze.txt,zip,F:\397_P.zip,397_CLNF_gaze.txt,4380132,daic_only_optional_feature,,
397,397_CLNF_hog.bin,zip,F:\397_P.zip,397_CLNF_hog.bin,511121328,daic_only_optional_feature,,
397,397_CLNF_pose.txt,zip,F:\397_P.zip,397_CLNF_pose.txt,2528532,daic_only_optional_feature,,
397,397_COVAREP.csv,zip,F:\397_P.zip,397_COVAREP.csv,54992760,daic_only_optional_feature,,
397,397_FORMANT.csv,zip,F:\397_P.zip,397_FORMANT.csv,3155104,daic_only_optional_feature,,
397,397_TRANSCRIPT.csv,zip,F:\397_P.zip,397_TRANSCRIPT.csv,19924,name_conflict_different_size,F:\数据库\E-daic\data\data\397_P.tar\397_P\397_Transcript.csv,11527
399,399_AUDIO.wav,zip,F:\399_P.zip,399_AUDIO.wav,23488044,duplicate_same_name_size,F:\数据库\E-daic\data\data\399_P.tar\399_P\399_AUDIO.wav,23488044
399,399_CLNF_AUs.txt,zip,F:\399_P.zip,399_CLNF_AUs.txt,2577707,daic_only_optional_feature,,
399,399_CLNF_features.txt,zip,F:\399_P.zip,399_CLNF_features.txt,27227772,daic_only_optional_feature,,
399,399_CLNF_features3D.txt,zip,F:\399_P.zip,399_CLNF_features3D.txt,41278317,daic_only_optional_feature,,
399,399_CLNF_gaze.txt,zip,F:\399_P.zip,399_CLNF_gaze.txt,3376073,daic_only_optional_feature,,
399,399_CLNF_hog.bin,zip,F:\399_P.zip,399_CLNF_hog.bin,393577184,daic_only_optional_feature,,
399,399_CLNF_pose.txt,zip,F:\399_P.zip,399_CLNF_pose.txt,1902443,daic_only_optional_feature,,
399,399_COVAREP.csv,zip,F:\399_P.zip,399_COVAREP.csv,41303249,daic_only_optional_feature,,
399,399_FORMANT.csv,zip,F:\399_P.zip,399_FORMANT.csv,2426451,daic_only_optional_feature,,
399,399_TRANSCRIPT.csv,zip,F:\399_P.zip,399_TRANSCRIPT.csv,13773,name_conflict_different_size,F:\数据库\E-daic\data\data\399_P.tar\399_P\399_Transcript.csv,8666
400,400_AUDIO.wav,zip,F:\400_P.zip,400_AUDIO.wav,29974444,duplicate_same_name_size,F:\数据库\E-daic\data\data\400_P.tar\400_P\400_AUDIO.wav,29974444
400,400_CLNF_AUs.txt,zip,F:\400_P.zip,400_CLNF_AUs.txt,3357516,daic_only_optional_feature,,
400,400_CLNF_features.txt,zip,F:\400_P.zip,400_CLNF_features.txt,34751016,daic_only_optional_feature,,
400,400_CLNF_features3D.txt,zip,F:\400_P.zip,400_CLNF_features3D.txt,52588856,daic_only_optional_feature,,
400,400_CLNF_gaze.txt,zip,F:\400_P.zip,400_CLNF_gaze.txt,4281030,daic_only_optional_feature,,
400,400_CLNF_hog.bin,zip,F:\400_P.zip,400_CLNF_hog.bin,502274688,daic_only_optional_feature,,
400,400_CLNF_pose.txt,zip,F:\400_P.zip,400_CLNF_pose.txt,2434192,daic_only_optional_feature,,
400,400_COVAREP.csv,zip,F:\400_P.zip,400_COVAREP.csv,54341117,daic_only_optional_feature,,
400,400_FORMANT.csv,zip,F:\400_P.zip,400_FORMANT.csv,3095472,daic_only_optional_feature,,
400,400_TRANSCRIPT.csv,zip,F:\400_P.zip,400_TRANSCRIPT.csv,16106,name_conflict_different_size,F:\数据库\E-daic\data\data\400_P.tar\400_P\400_Transcript.csv,9181
401,401_AUDIO.wav,zip,F:\401_P.zip,401_AUDIO.wav,29894444,duplicate_same_name_size,F:\数据库\E-daic\data\data\401_P.tar\401_P\401_AUDIO.wav,29894444
401,401_CLNF_AUs.txt,zip,F:\401_P.zip,401_CLNF_AUs.txt,3400334,daic_only_optional_feature,,
401,401_CLNF_features.txt,zip,F:\401_P.zip,401_CLNF_features.txt,34655436,daic_only_optional_feature,,
401,401_CLNF_features3D.txt,zip,F:\401_P.zip,401_CLNF_features3D.txt,53648310,daic_only_optional_feature,,
401,401_CLNF_gaze.txt,zip,F:\401_P.zip,401_CLNF_gaze.txt,4318991,daic_only_optional_feature,,
401,401_CLNF_hog.bin,zip,F:\401_P.zip,401_CLNF_hog.bin,500898544,daic_only_optional_feature,,
401,401_CLNF_pose.txt,zip,F:\401_P.zip,401_CLNF_pose.txt,2458356,daic_only_optional_feature,,
401,401_COVAREP.csv,zip,F:\401_P.zip,401_COVAREP.csv,52410943,daic_only_optional_feature,,
401,401_FORMANT.csv,zip,F:\401_P.zip,401_FORMANT.csv,3090290,daic_only_optional_feature,,
401,401_TRANSCRIPT.csv,zip,F:\401_P.zip,401_TRANSCRIPT.csv,16241,name_conflict_different_size,F:\数据库\E-daic\data\data\401_P.tar\401_P\401_Transcript.csv,9392
402,402_AUDIO.wav,zip,F:\402_P.zip,402_AUDIO.wav,30576006,duplicate_same_name_size,F:\数据库\E-daic\data\data\402_P.tar\402_P\402_AUDIO.wav,30576006
402,402_CLNF_AUs.txt,zip,F:\402_P.zip,402_CLNF_AUs.txt,3021943,daic_only_optional_feature,,
402,402_CLNF_features.txt,zip,F:\402_P.zip,402_CLNF_features.txt,30910503,daic_only_optional_feature,,
402,402_CLNF_features3D.txt,zip,F:\402_P.zip,402_CLNF_features3D.txt,47600378,daic_only_optional_feature,,
402,402_CLNF_gaze.txt,zip,F:\402_P.zip,402_CLNF_gaze.txt,3803542,daic_only_optional_feature,,
402,402_CLNF_hog.bin,zip,F:\402_P.zip,402_CLNF_hog.bin,446782128,daic_only_optional_feature,,
402,402_CLNF_pose.txt,zip,F:\402_P.zip,402_CLNF_pose.txt,2178274,daic_only_optional_feature,,
402,402_COVAREP.csv,zip,F:\402_P.zip,402_COVAREP.csv,53726844,daic_only_optional_feature,,
402,402_FORMANT.csv,zip,F:\402_P.zip,402_FORMANT.csv,3160887,daic_only_optional_feature,,
402,402_TRANSCRIPT.csv,zip,F:\402_P.zip,402_TRANSCRIPT.csv,14504,name_conflict_different_size,F:\数据库\E-daic\data\data\402_P.tar\402_P\402_Transcript.csv,9115
403,403_AUDIO.wav,zip,F:\403_P.zip,403_AUDIO.wav,27600044,duplicate_same_name_size,F:\数据库\E-daic\data\data\403_P.tar\403_P\403_AUDIO.wav,27600044
403,403_CLNF_AUs.txt,zip,F:\403_P.zip,403_CLNF_AUs.txt,2997368,daic_only_optional_feature,,
403,403_CLNF_features.txt,zip,F:\403_P.zip,403_CLNF_features.txt,31999287,daic_only_optional_feature,,
403,403_CLNF_features3D.txt,zip,F:\403_P.zip,403_CLNF_features3D.txt,48980873,daic_only_optional_feature,,
403,403_CLNF_gaze.txt,zip,F:\403_P.zip,403_CLNF_gaze.txt,3972584,daic_only_optional_feature,,
403,403_CLNF_hog.bin,zip,F:\403_P.zip,403_CLNF_hog.bin,462491616,daic_only_optional_feature,,
403,403_CLNF_pose.txt,zip,F:\403_P.zip,403_CLNF_pose.txt,2270600,daic_only_optional_feature,,
403,403_COVAREP.csv,zip,F:\403_P.zip,403_COVAREP.csv,47905719,daic_only_optional_feature,,
403,403_FORMANT.csv,zip,F:\403_P.zip,403_FORMANT.csv,2839027,daic_only_optional_feature,,
403,403_TRANSCRIPT.csv,zip,F:\403_P.zip,403_TRANSCRIPT.csv,15659,name_conflict_different_size,F:\数据库\E-daic\data\data\403_P.tar\403_P\403_Transcript.csv,9623
404,404_AUDIO.wav,zip,F:\404_P.zip,404_AUDIO.wav,36179244,duplicate_same_name_size,F:\数据库\E-daic\data\data\404_P.tar\404_P\404_AUDIO.wav,36179244
404,404_CLNF_AUs.txt,zip,F:\404_P.zip,404_CLNF_AUs.txt,4227696,daic_only_optional_feature,,
404,404_CLNF_features.txt,zip,F:\404_P.zip,404_CLNF_features.txt,41946380,daic_only_optional_feature,,
404,404_CLNF_features3D.txt,zip,F:\404_P.zip,404_CLNF_features3D.txt,64363155,daic_only_optional_feature,,
404,404_CLNF_gaze.txt,zip,F:\404_P.zip,404_CLNF_gaze.txt,5210316,daic_only_optional_feature,,
404,404_CLNF_hog.bin,zip,F:\404_P.zip,404_CLNF_hog.bin,606218240,daic_only_optional_feature,,
404,404_CLNF_pose.txt,zip,F:\404_P.zip,404_CLNF_pose.txt,2962190,daic_only_optional_feature,,
404,404_COVAREP.csv,zip,F:\404_P.zip,404_COVAREP.csv,65751916,daic_only_optional_feature,,
404,404_FORMANT.csv,zip,F:\404_P.zip,404_FORMANT.csv,3742200,daic_only_optional_feature,,
404,404_TRANSCRIPT.csv,zip,F:\404_P.zip,404_TRANSCRIPT.csv,15910,name_conflict_different_size,F:\数据库\E-daic\data\data\404_P.tar\404_P\404_Transcript.csv,10704
405,405_AUDIO.wav,zip,F:\405_P.zip,405_AUDIO.wav,50246444,duplicate_same_name_size,F:\数据库\E-daic\data\data\405_P.tar\405_P\405_AUDIO.wav,50246444
405,405_CLNF_AUs.txt,zip,F:\405_P.zip,405_CLNF_AUs.txt,5579875,daic_only_optional_feature,,
405,405_CLNF_features.txt,zip,F:\405_P.zip,405_CLNF_features.txt,58261296,daic_only_optional_feature,,
405,405_CLNF_features3D.txt,zip,F:\405_P.zip,405_CLNF_features3D.txt,88492045,daic_only_optional_feature,,
405,405_CLNF_gaze.txt,zip,F:\405_P.zip,405_CLNF_gaze.txt,7253489,daic_only_optional_feature,,
405,405_CLNF_hog.bin,zip,F:\405_P.zip,405_CLNF_hog.bin,841896304,daic_only_optional_feature,,
405,405_CLNF_pose.txt,zip,F:\405_P.zip,405_CLNF_pose.txt,4167609,daic_only_optional_feature,,
405,405_COVAREP.csv,zip,F:\405_P.zip,405_COVAREP.csv,88619700,daic_only_optional_feature,,
405,405_FORMANT.csv,zip,F:\405_P.zip,405_FORMANT.csv,5171906,daic_only_optional_feature,,
405,405_TRANSCRIPT.csv,zip,F:\405_P.zip,405_TRANSCRIPT.csv,28442,name_conflict_different_size,F:\数据库\E-daic\data\data\405_P.tar\405_P\405_Transcript.csv,17490
406,406_AUDIO.wav,zip,F:\406_P.zip,406_AUDIO.wav,23097644,duplicate_same_name_size,F:\数据库\E-daic\data\data\406_P.tar\406_P\406_AUDIO.wav,23097644
406,406_CLNF_AUs.txt,zip,F:\406_P.zip,406_CLNF_AUs.txt,2584872,daic_only_optional_feature,,
406,406_CLNF_features.txt,zip,F:\406_P.zip,406_CLNF_features.txt,26776716,daic_only_optional_feature,,
406,406_CLNF_features3D.txt,zip,F:\406_P.zip,406_CLNF_features3D.txt,41093057,daic_only_optional_feature,,
406,406_CLNF_gaze.txt,zip,F:\406_P.zip,406_CLNF_gaze.txt,3286676,daic_only_optional_feature,,
406,406_CLNF_hog.bin,zip,F:\406_P.zip,406_CLNF_hog.bin,387036032,daic_only_optional_feature,,
406,406_CLNF_pose.txt,zip,F:\406_P.zip,406_CLNF_pose.txt,1897775,daic_only_optional_feature,,
406,406_COVAREP.csv,zip,F:\406_P.zip,406_COVAREP.csv,40319588,daic_only_optional_feature,,
406,406_FORMANT.csv,zip,F:\406_P.zip,406_FORMANT.csv,2388040,daic_only_optional_feature,,
406,406_TRANSCRIPT.csv,zip,F:\406_P.zip,406_TRANSCRIPT.csv,12735,name_conflict_different_size,F:\数据库\E-daic\data\data\406_P.tar\406_P\406_Transcript.csv,7645
407,407_AUDIO.wav,zip,F:\407_P.zip,407_AUDIO.wav,40076844,duplicate_same_name_size,F:\数据库\E-daic\data\data\407_P.tar\407_P\407_AUDIO.wav,40076844
407,407_CLNF_AUs.txt,zip,F:\407_P.zip,407_CLNF_AUs.txt,4444168,daic_only_optional_feature,,
407,407_CLNF_features.txt,zip,F:\407_P.zip,407_CLNF_features.txt,46468254,daic_only_optional_feature,,
407,407_CLNF_features3D.txt,zip,F:\407_P.zip,407_CLNF_features3D.txt,71443202,daic_only_optional_feature,,
407,407_CLNF_gaze.txt,zip,F:\407_P.zip,407_CLNF_gaze.txt,5744512,daic_only_optional_feature,,
407,407_CLNF_hog.bin,zip,F:\407_P.zip,407_CLNF_hog.bin,671540400,daic_only_optional_feature,,
407,407_CLNF_pose.txt,zip,F:\407_P.zip,407_CLNF_pose.txt,3306536,daic_only_optional_feature,,
407,407_COVAREP.csv,zip,F:\407_P.zip,407_COVAREP.csv,70048887,daic_only_optional_feature,,
407,407_FORMANT.csv,zip,F:\407_P.zip,407_FORMANT.csv,4119777,daic_only_optional_feature,,
407,407_TRANSCRIPT.csv,zip,F:\407_P.zip,407_TRANSCRIPT.csv,28056,name_conflict_different_size,F:\数据库\E-daic\data\data\407_P.tar\407_P\407_Transcript.csv,16882
408,408_AUDIO.wav,zip,F:\408_P.zip,408_AUDIO.wav,22908844,duplicate_same_name_size,F:\数据库\E-daic\data\data\408_P.tar\408_P\408_AUDIO.wav,22908844
408,408_CLNF_AUs.txt,zip,F:\408_P.zip,408_CLNF_AUs.txt,2475244,daic_only_optional_feature,,
408,408_CLNF_features.txt,zip,F:\408_P.zip,408_CLNF_features.txt,26554518,daic_only_optional_feature,,
408,408_CLNF_features3D.txt,zip,F:\408_P.zip,408_CLNF_features3D.txt,39863213,daic_only_optional_feature,,
408,408_CLNF_gaze.txt,zip,F:\408_P.zip,408_CLNF_gaze.txt,3300792,daic_only_optional_feature,,
408,408_CLNF_hog.bin,zip,F:\408_P.zip,408_CLNF_hog.bin,383836944,daic_only_optional_feature,,
408,408_CLNF_pose.txt,zip,F:\408_P.zip,408_CLNF_pose.txt,1868494,daic_only_optional_feature,,
408,408_COVAREP.csv,zip,F:\408_P.zip,408_COVAREP.csv,39970538,daic_only_optional_feature,,
408,408_FORMANT.csv,zip,F:\408_P.zip,408_FORMANT.csv,2368262,daic_only_optional_feature,,
408,408_TRANSCRIPT.csv,zip,F:\408_P.zip,408_TRANSCRIPT.csv,12037,name_conflict_different_size,F:\数据库\E-daic\data\data\408_P.tar\408_P\408_Transcript.csv,7522
409,409_AUDIO.wav,zip,F:\409_P.zip,409_AUDIO.wav,33036844,duplicate_same_name_size,F:\数据库\E-daic\data\data\409_P.tar\409_P\409_AUDIO.wav,33036844
409,409_CLNF_AUs.txt,zip,F:\409_P.zip,409_CLNF_AUs.txt,3418076,daic_only_optional_feature,,
409,409_CLNF_features.txt,zip,F:\409_P.zip,409_CLNF_features.txt,38302715,daic_only_optional_feature,,
409,409_CLNF_features3D.txt,zip,F:\409_P.zip,409_CLNF_features3D.txt,58953240,daic_only_optional_feature,,
409,409_CLNF_gaze.txt,zip,F:\409_P.zip,409_CLNF_gaze.txt,4710823,daic_only_optional_feature,,
409,409_CLNF_hog.bin,zip,F:\409_P.zip,409_CLNF_hog.bin,553567328,daic_only_optional_feature,,
409,409_CLNF_pose.txt,zip,F:\409_P.zip,409_CLNF_pose.txt,2715309,daic_only_optional_feature,,
409,409_COVAREP.csv,zip,F:\409_P.zip,409_COVAREP.csv,59928323,daic_only_optional_feature,,
409,409_FORMANT.csv,zip,F:\409_P.zip,409_FORMANT.csv,3415369,daic_only_optional_feature,,
409,409_TRANSCRIPT.csv,zip,F:\409_P.zip,409_TRANSCRIPT.csv,23242,name_conflict_different_size,F:\数据库\E-daic\data\data\409_P.tar\409_P\409_Transcript.csv,14052
410,410_AUDIO.wav,zip,F:\410_P.zip,410_AUDIO.wav,34080044,duplicate_same_name_size,F:\数据库\E-daic\data\data\410_P.tar\410_P\410_AUDIO.wav,34080044
410,410_CLNF_AUs.txt,zip,F:\410_P.zip,410_CLNF_AUs.txt,3910469,daic_only_optional_feature,,
410,410_CLNF_features.txt,zip,F:\410_P.zip,410_CLNF_features.txt,39413197,daic_only_optional_feature,,
410,410_CLNF_features3D.txt,zip,F:\410_P.zip,410_CLNF_features3D.txt,59345555,daic_only_optional_feature,,
410,410_CLNF_gaze.txt,zip,F:\410_P.zip,410_CLNF_gaze.txt,4944147,daic_only_optional_feature,,
410,410_CLNF_hog.bin,zip,F:\410_P.zip,410_CLNF_hog.bin,571028272,daic_only_optional_feature,,
410,410_CLNF_pose.txt,zip,F:\410_P.zip,410_CLNF_pose.txt,2821222,daic_only_optional_feature,,
410,410_COVAREP.csv,zip,F:\410_P.zip,410_COVAREP.csv,60026960,daic_only_optional_feature,,
410,410_FORMANT.csv,zip,F:\410_P.zip,410_FORMANT.csv,3521154,daic_only_optional_feature,,
410,410_TRANSCRIPT.csv,zip,F:\410_P.zip,410_TRANSCRIPT.csv,17705,name_conflict_different_size,F:\数据库\E-daic\data\data\410_P.tar\410_P\410_Transcript.csv,11238
411,411_AUDIO.wav,zip,F:\411_P.zip,411_AUDIO.wav,44252844,duplicate_same_name_size,F:\数据库\E-daic\data\data\411_P.tar\411_P\411_AUDIO.wav,44252844
411,411_CLNF_AUs.txt,zip,F:\411_P.zip,411_CLNF_AUs.txt,4739354,daic_only_optional_feature,,
411,411_CLNF_features.txt,zip,F:\411_P.zip,411_CLNF_features.txt,51312398,daic_only_optional_feature,,
411,411_CLNF_features3D.txt,zip,F:\411_P.zip,411_CLNF_features3D.txt,77828819,daic_only_optional_feature,,
411,411_CLNF_gaze.txt,zip,F:\411_P.zip,411_CLNF_gaze.txt,6436396,daic_only_optional_feature,,
411,411_CLNF_hog.bin,zip,F:\411_P.zip,411_CLNF_hog.bin,741545024,daic_only_optional_feature,,
411,411_CLNF_pose.txt,zip,F:\411_P.zip,411_CLNF_pose.txt,3605032,daic_only_optional_feature,,
411,411_COVAREP.csv,zip,F:\411_P.zip,411_COVAREP.csv,77557082,daic_only_optional_feature,,
411,411_FORMANT.csv,zip,F:\411_P.zip,411_FORMANT.csv,4565259,daic_only_optional_feature,,
411,411_TRANSCRIPT.csv,zip,F:\411_P.zip,411_TRANSCRIPT.csv,26849,name_conflict_different_size,F:\数据库\E-daic\data\data\411_P.tar\411_P\411_Transcript.csv,17766
412,412_AUDIO.wav,zip,F:\412_P.zip,412_AUDIO.wav,27420844,duplicate_same_name_size,F:\数据库\E-daic\data\data\412_P.tar\412_P\412_AUDIO.wav,27420844
412,412_CLNF_AUs.txt,zip,F:\412_P.zip,412_CLNF_AUs.txt,2963896,daic_only_optional_feature,,
412,412_CLNF_features.txt,zip,F:\412_P.zip,412_CLNF_features.txt,31788931,daic_only_optional_feature,,
412,412_CLNF_features3D.txt,zip,F:\412_P.zip,412_CLNF_features3D.txt,48304262,daic_only_optional_feature,,
412,412_CLNF_gaze.txt,zip,F:\412_P.zip,412_CLNF_gaze.txt,3955464,daic_only_optional_feature,,
412,412_CLNF_hog.bin,zip,F:\412_P.zip,412_CLNF_hog.bin,459471248,daic_only_optional_feature,,
412,412_CLNF_pose.txt,zip,F:\412_P.zip,412_CLNF_pose.txt,2244944,daic_only_optional_feature,,
412,412_COVAREP.csv,zip,F:\412_P.zip,412_COVAREP.csv,48938348,daic_only_optional_feature,,
412,412_FORMANT.csv,zip,F:\412_P.zip,412_FORMANT.csv,2839638,daic_only_optional_feature,,
412,412_TRANSCRIPT.csv,zip,F:\412_P.zip,412_TRANSCRIPT.csv,14007,name_conflict_different_size,F:\数据库\E-daic\data\data\412_P.tar\412_P\412_Transcript.csv,7182
413,413_AUDIO.wav,zip,F:\413_P.zip,413_AUDIO.wav,31897644,duplicate_same_name_size,F:\数据库\E-daic\data\data\413_P.tar\413_P\413_AUDIO.wav,31897644
413,413_CLNF_AUs.txt,zip,F:\413_P.zip,413_CLNF_AUs.txt,3085786,daic_only_optional_feature,,
413,413_CLNF_features.txt,zip,F:\413_P.zip,413_CLNF_features.txt,36979104,daic_only_optional_feature,,
413,413_CLNF_features3D.txt,zip,F:\413_P.zip,413_CLNF_features3D.txt,56700613,daic_only_optional_feature,,
413,413_CLNF_gaze.txt,zip,F:\413_P.zip,413_CLNF_gaze.txt,4582283,daic_only_optional_feature,,
413,413_CLNF_hog.bin,zip,F:\413_P.zip,413_CLNF_hog.bin,534480032,daic_only_optional_feature,,
413,413_CLNF_pose.txt,zip,F:\413_P.zip,413_CLNF_pose.txt,2618040,daic_only_optional_feature,,
413,413_COVAREP.csv,zip,F:\413_P.zip,413_COVAREP.csv,56280046,daic_only_optional_feature,,
413,413_FORMANT.csv,zip,F:\413_P.zip,413_FORMANT.csv,3279776,daic_only_optional_feature,,
413,413_TRANSCRIPT.csv,zip,F:\413_P.zip,413_TRANSCRIPT.csv,18372,name_conflict_different_size,F:\数据库\E-daic\data\data\413_P.tar\413_P\413_Transcript.csv,11663
414,414_AUDIO.wav,zip,F:\414_P.zip,414_AUDIO.wav,31497644,duplicate_same_name_size,F:\数据库\E-daic\data\data\414_P.tar\414_P\414_AUDIO.wav,31497644
414,414_CLNF_AUs.txt,zip,F:\414_P.zip,414_CLNF_AUs.txt,3429679,daic_only_optional_feature,,
414,414_CLNF_features.txt,zip,F:\414_P.zip,414_CLNF_features.txt,36518306,daic_only_optional_feature,,
414,414_CLNF_features3D.txt,zip,F:\414_P.zip,414_CLNF_features3D.txt,55403750,daic_only_optional_feature,,
414,414_CLNF_gaze.txt,zip,F:\414_P.zip,414_CLNF_gaze.txt,4574213,daic_only_optional_feature,,
414,414_CLNF_hog.bin,zip,F:\414_P.zip,414_CLNF_hog.bin,527795904,daic_only_optional_feature,,
414,414_CLNF_pose.txt,zip,F:\414_P.zip,414_CLNF_pose.txt,2552808,daic_only_optional_feature,,
414,414_COVAREP.csv,zip,F:\414_P.zip,414_COVAREP.csv,54739526,daic_only_optional_feature,,
414,414_FORMANT.csv,zip,F:\414_P.zip,414_FORMANT.csv,3238216,daic_only_optional_feature,,
414,414_TRANSCRIPT.csv,zip,F:\414_P.zip,414_TRANSCRIPT.csv,17135,name_conflict_different_size,F:\数据库\E-daic\data\data\414_P.tar\414_P\414_Transcript.csv,10885
415,415_AUDIO.wav,zip,F:\415_P.zip,415_AUDIO.wav,24982444,duplicate_same_name_size,F:\数据库\E-daic\data\data\415_P.tar\415_P\415_AUDIO.wav,24982444
415,415_CLNF_AUs.txt,zip,F:\415_P.zip,415_CLNF_AUs.txt,2975298,daic_only_optional_feature,,
415,415_CLNF_features.txt,zip,F:\415_P.zip,415_CLNF_features.txt,28961226,daic_only_optional_feature,,
415,415_CLNF_features3D.txt,zip,F:\415_P.zip,415_CLNF_features3D.txt,44879373,daic_only_optional_feature,,
415,415_CLNF_gaze.txt,zip,F:\415_P.zip,415_CLNF_gaze.txt,3597296,daic_only_optional_feature,,
415,415_CLNF_hog.bin,zip,F:\415_P.zip,415_CLNF_hog.bin,418615856,daic_only_optional_feature,,
415,415_CLNF_pose.txt,zip,F:\415_P.zip,415_CLNF_pose.txt,2045057,daic_only_optional_feature,,
415,415_COVAREP.csv,zip,F:\415_P.zip,415_COVAREP.csv,44054948,daic_only_optional_feature,,
415,415_FORMANT.csv,zip,F:\415_P.zip,415_FORMANT.csv,2584974,daic_only_optional_feature,,
415,415_TRANSCRIPT.csv,zip,F:\415_P.zip,415_TRANSCRIPT.csv,15150,name_conflict_different_size,F:\数据库\E-daic\data\data\415_P.tar\415_P\415_Transcript.csv,8002
416,416_AUDIO.wav,zip,F:\416_P.zip,416_AUDIO.wav,27705644,duplicate_same_name_size,F:\数据库\E-daic\data\data\416_P.tar\416_P\416_AUDIO.wav,27705644
