representation,repeat,outer_fold,draw,domain_type,participant_id,label,interviewer_logit,predicted_interviewer_logit,outer_train_mean_null_prediction
tfidf,1,4,47,fake,488,0,-0.6260831433412948,-0.4025408629918879,-0.15967299402876906
tfidf,1,4,47,fake,492,0,-0.5325598372322766,-0.5228102201234307,-0.15967299402876906
tfidf,1,5,47,fake,302,0,-0.2135217988787335,-0.0870662078438013,-0.13132131936899535
tfidf,1,5,47,fake,321,1,0.5415362834636385,0.4186039754335107,-0.13132131936899535
tfidf,1,5,47,fake,325,1,0.2704476289080334,0.30095500085060334,-0.13132131936899535
tfidf,1,5,47,fake,330,1,0.2077544766388804,0.15465327763070055,-0.13132131936899535
tfidf,1,5,47,fake,333,0,0.18280162927725088,0.16421425860220842,-0.13132131936899535
tfidf,1,5,47,fake,336,0,-0.1522213149339816,0.10746442438423912,-0.13132131936899535
tfidf,1,5,47,fake,340,0,-0.0532169633523252,0.09522809214236394,-0.13132131936899535
tfidf,1,5,47,fake,341,0,0.04387599236450876,0.1514136878558411,-0.13132131936899535
tfidf,1,5,47,fake,348,1,0.3246644346336065,0.29842394276042805,-0.13132131936899535
tfidf,1,5,47,fake,350,1,0.6595478683415626,0.2671987722197311,-0.13132131936899535
tfidf,1,5,47,fake,360,0,0.14136242564500892,0.10104979070893283,-0.13132131936899535
tfidf,1,5,47,fake,368,0,-0.18245463691769112,-0.2014880328017689,-0.13132131936899535
tfidf,1,5,47,fake,370,0,-0.42067493272267786,-0.45532875702066056,-0.13132131936899535
tfidf,1,5,47,fake,385,0,-0.4136181715248177,-0.41410036063526956,-0.13132131936899535
tfidf,1,5,47,fake,388,1,-0.29184652443523174,-0.29986181671802964,-0.13132131936899535
tfidf,1,5,47,fake,406,0,-0.688547846903915,-0.5529063637214787,-0.13132131936899535
tfidf,1,5,47,fake,409,1,-0.2424247555064135,-0.322166368808279,-0.13132131936899535
tfidf,1,5,47,fake,417,0,-0.2619257935703291,-0.13836690259388917,-0.13132131936899535
tfidf,1,5,47,fake,418,1,0.29562742332006153,-0.00879189780090707,-0.13132131936899535
tfidf,1,5,47,fake,428,0,-0.5742622866149637,-0.5196264270579093,-0.13132131936899535
tfidf,1,5,47,fake,429,0,-0.3098720876801796,-0.44413951272208074,-0.13132131936899535
tfidf,1,5,47,fake,434,0,-0.5525761303085714,-0.30202693930960745,-0.13132131936899535
tfidf,1,5,47,fake,437,0,-0.6267447712170022,-0.481844723008524,-0.13132131936899535
tfidf,1,5,47,fake,441,1,0.036399678874018015,-0.06681356312231382,-0.13132131936899535
tfidf,1,5,47,fake,444,0,-0.36104583868423434,-0.33597554678258557,-0.13132131936899535
tfidf,1,5,47,fake,456,0,-0.7628888757634836,-0.6530948661666148,-0.13132131936899535
tfidf,1,5,47,fake,468,0,-0.7819225422296068,-0.4881043962589068,-0.13132131936899535
tfidf,1,5,47,fake,485,0,-0.6243201023194219,-0.4577828504761706,-0.13132131936899535
tfidf,1,1,48,fake,319,1,0.7021057344536314,0.28576397517791285,-0.17679388669548066
tfidf,1,1,48,fake,331,0,0.5432219623774535,0.14639978125964329,-0.17679388669548066
tfidf,1,1,48,fake,345,1,0.8086939082985112,0.2817019113472524,-0.17679388669548066
tfidf,1,1,48,fake,346,1,0.5869899020795952,0.35890552671762876,-0.17679388669548066
tfidf,1,1,48,fake,357,0,0.17424893858987572,0.07893186508296676,-0.17679388669548066
tfidf,1,1,48,fake,358,0,0.7132434506354575,0.28419408325551976,-0.17679388669548066
tfidf,1,1,48,fake,362,1,0.8394931311097791,0.4169576916440958,-0.17679388669548066
tfidf,1,1,48,fake,363,0,-0.34792521554752687,-0.2772204085895954,-0.17679388669548066
tfidf,1,1,48,fake,364,0,0.21956490972088683,-0.2270813958960139,-0.17679388669548066
tfidf,1,1,48,fake,369,0,-0.47973288928452734,-0.3763607693828944,-0.17679388669548066
tfidf,1,1,48,fake,372,1,0.43307543112848684,0.18435200520258518,-0.17679388669548066
tfidf,1,1,48,fake,391,0,-0.3189371511008544,-0.5715764141625459,-0.17679388669548066
tfidf,1,1,48,fake,400,0,-0.08969133717340501,-0.09558588814672343,-0.17679388669548066
tfidf,1,1,48,fake,402,1,0.16649611207276982,-0.05422741876237118,-0.17679388669548066
tfidf,1,1,48,fake,403,0,-0.7732268012224185,-0.5448087388068242,-0.17679388669548066
tfidf,1,1,48,fake,404,0,-0.14877459581218846,-0.42703128860473094,-0.17679388669548066
tfidf,1,1,48,fake,413,1,0.22845672511165488,-0.08263629435078226,-0.17679388669548066
tfidf,1,1,48,fake,416,0,-0.6674219809309218,-0.5894340797339148,-0.17679388669548066
tfidf,1,1,48,fake,420,0,-0.6247994165942848,-0.36714082115369273,-0.17679388669548066
tfidf,1,1,48,fake,423,0,-0.010122991979763837,-0.22593050288536193,-0.17679388669548066
tfidf,1,1,48,fake,426,1,0.1627744726375322,-0.036945857676871224,-0.17679388669548066
tfidf,1,1,48,fake,433,1,-0.8044783117208003,-0.6618166936905344,-0.17679388669548066
tfidf,1,1,48,fake,451,0,-0.07683748977276054,-0.08413536928283717,-0.17679388669548066
tfidf,1,1,48,fake,454,0,-0.6465184665506347,-0.6272875817091573,-0.17679388669548066
tfidf,1,1,48,fake,473,0,-0.6730468937290233,-0.6003611166802736,-0.17679388669548066
tfidf,1,1,48,fake,476,0,-0.7571731567280353,-0.6173565585925399,-0.17679388669548066
tfidf,1,1,48,fake,484,0,0.07099082344671064,-0.20907976896305852,-0.17679388669548066
tfidf,1,1,48,fake,487,0,-0.49836467990088756,-0.3782827129419397,-0.17679388669548066
tfidf,1,1,48,fake,490,0,-0.4997918674030498,-0.4377936096095346,-0.17679388669548066
tfidf,1,2,48,fake,303,0,-0.05947879600921148,0.005442841774010443,-0.15687048650349145
tfidf,1,2,48,fake,304,0,-0.14339331586550294,0.10375227644820631,-0.15687048650349145
tfidf,1,2,48,fake,310,0,-0.18105785517683134,0.2575022732861384,-0.15687048650349145
tfidf,1,2,48,fake,312,0,-0.07363397773220194,0.21259992352354837,-0.15687048650349145
tfidf,1,2,48,fake,316,0,0.4958109538235306,0.475997955124122,-0.15687048650349145
tfidf,1,2,48,fake,324,0,0.3946167486007911,0.2794177531594243,-0.15687048650349145
tfidf,1,2,48,fake,328,0,-0.040327482966321215,0.2195586591646251,-0.15687048650349145
tfidf,1,2,48,fake,339,1,0.678980302242895,0.5030755616131545,-0.15687048650349145
tfidf,1,2,48,fake,353,1,0.4545021132787713,0.37106136085264774,-0.15687048650349145
tfidf,1,2,48,fake,355,1,0.298069787857245,0.14475233402633178,-0.15687048650349145
tfidf,1,2,48,fake,366,0,-0.6752103865695549,-0.4492284703053264,-0.15687048650349145
tfidf,1,2,48,fake,375,0,-0.8677122997491687,-0.47885292156602355,-0.15687048650349145
tfidf,1,2,48,fake,376,1,0.2706636828277489,0.03444950072103245,-0.15687048650349145
tfidf,1,2,48,fake,379,0,-0.6051891427429491,-0.3871557652922507,-0.15687048650349145
tfidf,1,2,48,fake,381,1,-0.01713030805009233,-0.10798835575840082,-0.15687048650349145
tfidf,1,2,48,fake,382,0,-0.7173170968640924,-0.3969214703115258,-0.15687048650349145
tfidf,1,2,48,fake,386,1,-0.4397938512671383,-0.46934215956739844,-0.15687048650349145
tfidf,1,2,48,fake,390,0,0.4590912606498587,0.24893057822508688,-0.15687048650349145
tfidf,1,2,48,fake,392,0,-0.6892278006229304,-0.49315022797183616,-0.15687048650349145
tfidf,1,2,48,fake,401,0,-0.6273176669642055,-0.45638409996592577,-0.15687048650349145
tfidf,1,2,48,fake,412,1,-0.6768288181914053,-0.6004345623619703,-0.15687048650349145
tfidf,1,2,48,fake,422,1,-0.4416647477770037,-0.27475849170777644,-0.15687048650349145
tfidf,1,2,48,fake,427,0,-0.8455677472277129,-0.5388600867015554,-0.15687048650349145
tfidf,1,2,48,fake,440,1,0.2352258333258551,0.1483023226300789,-0.15687048650349145
tfidf,1,2,48,fake,443,0,-0.6255068725325924,-0.44273790627821397,-0.15687048650349145
tfidf,1,2,48,fake,457,0,-0.7796409834236101,-0.42541698993160504,-0.15687048650349145
tfidf,1,2,48,fake,479,0,-0.6755226357134596,-0.35290874433473757,-0.15687048650349145
tfidf,1,2,48,fake,482,0,-0.6927938399912903,-0.47087169176525934,-0.15687048650349145
tfidf,1,2,48,fake,486,0,-0.8656459530272318,-0.5835236796663656,-0.15687048650349145
tfidf,1,3,48,fake,305,0,0.21591952103918835,0.19583246562673523,-0.1527325332380422
tfidf,1,3,48,fake,307,0,-0.3053960795741474,0.09094585392232499,-0.1527325332380422
tfidf,1,3,48,fake,313,0,0.07871423904770478,0.09263675842261057,-0.1527325332380422
tfidf,1,3,48,fake,315,0,-0.4202867179589273,0.05644874487155524,-0.1527325332380422
tfidf,1,3,48,fake,317,0,0.5428573247122302,0.18346264628079917,-0.1527325332380422
tfidf,1,3,48,fake,320,1,0.8391951036692248,0.33076824044587605,-0.1527325332380422
tfidf,1,3,48,fake,338,1,0.5515936605574887,0.09556339364952457,-0.1527325332380422
tfidf,1,3,48,fake,344,1,0.28425383537812343,0.020356590531021984,-0.1527325332380422
tfidf,1,3,48,fake,352,1,-0.21155043302602478,0.20551723430878727,-0.1527325332380422
tfidf,1,3,48,fake,356,1,0.5012796244081582,0.17569971623450104,-0.1527325332380422
tfidf,1,3,48,fake,367,1,0.6244235035244244,0.3927402699960978,-0.1527325332380422
tfidf,1,3,48,fake,371,0,-0.35897006036123,-0.455306398797803,-0.1527325332380422
tfidf,1,3,48,fake,380,1,-0.4613726267864364,-0.1706137742688954,-0.1527325332380422
tfidf,1,3,48,fake,383,0,-0.4995768493028707,-0.3780377468933057,-0.1527325332380422
tfidf,1,3,48,fake,393,0,-0.548674928750991,-0.489943664750778,-0.1527325332380422
tfidf,1,3,48,fake,395,0,-0.1850492584463646,-0.34101852600937843,-0.1527325332380422
tfidf,1,3,48,fake,397,0,-0.5467771325229672,-0.4627737629355449,-0.1527325332380422
tfidf,1,3,48,fake,425,0,0.3739369654898017,0.20844211071783425,-0.1527325332380422
tfidf,1,3,48,fake,430,0,0.02686477499655429,0.056806981918145566,-0.1527325332380422
tfidf,1,3,48,fake,436,0,-0.7352200754801274,-0.5279935871999967,-0.1527325332380422
tfidf,1,3,48,fake,439,0,-0.30106388568503345,-0.2982348238019917,-0.1527325332380422
tfidf,1,3,48,fake,446,0,-0.33886272860743694,-0.37275219584246266,-0.1527325332380422
tfidf,1,3,48,fake,447,0,-0.6311612402005569,-0.5328070926356879,-0.1527325332380422
tfidf,1,3,48,fake,459,1,0.10093028341543828,-0.014894575185391945,-0.1527325332380422
tfidf,1,3,48,fake,474,0,-0.7708908428382037,-0.5039223057081993,-0.1527325332380422
tfidf,1,3,48,fake,475,0,-0.7845665446857457,-0.6117879114923276,-0.1527325332380422
tfidf,1,3,48,fake,489,0,-0.6323107624981888,-0.5367521120406604,-0.1527325332380422
tfidf,1,3,48,fake,491,0,-0.07275805921783857,-0.14746889505591945,-0.1527325332380422
tfidf,1,4,48,fake,318,0,-0.3460905048930942,0.15101242557627734,-0.15967299402876906
tfidf,1,4,48,fake,322,0,0.4747155509686242,0.35197971077927614,-0.15967299402876906
tfidf,1,4,48,fake,326,0,-0.2582354245206282,0.1687044230910454,-0.15967299402876906
tfidf,1,4,48,fake,327,0,0.3891506796359692,0.40750383369180665,-0.15967299402876906
tfidf,1,4,48,fake,335,1,-0.07914923089242676,0.12715144864581876,-0.15967299402876906
tfidf,1,4,48,fake,343,0,0.5291772239170245,0.3989468247834237,-0.15967299402876906
tfidf,1,4,48,fake,347,1,0.22940558397211386,0.16068593324386346,-0.15967299402876906
tfidf,1,4,48,fake,351,1,0.8331745859348387,0.3796619295872148,-0.15967299402876906
tfidf,1,4,48,fake,374,0,0.35027259238276837,0.18735168112513104,-0.15967299402876906
tfidf,1,4,48,fake,377,1,0.20811625829740038,-0.15966501018427293,-0.15967299402876906
tfidf,1,4,48,fake,389,1,0.20443521116420155,-0.10251092816374183,-0.15967299402876906
tfidf,1,4,48,fake,414,1,-0.27100556567713463,-0.17424793014881818,-0.15967299402876906
tfidf,1,4,48,fake,415,0,-0.752725231480988,-0.6127128748073437,-0.15967299402876906
tfidf,1,4,48,fake,419,0,-0.641554699097783,-0.4125042071592636,-0.15967299402876906
tfidf,1,4,48,fake,445,0,-0.45966218624871924,-0.5208273171727097,-0.15967299402876906
tfidf,1,4,48,fake,448,1,-0.11575636906524031,-0.04994860011914812,-0.15967299402876906
tfidf,1,4,48,fake,449,0,-0.5731410436085246,-0.3927544895520694,-0.15967299402876906
tfidf,1,4,48,fake,455,0,-0.7034638444605144,-0.5676417695762107,-0.15967299402876906
tfidf,1,4,48,fake,458,0,-0.14129796076240503,-0.20294636768267443,-0.15967299402876906
tfidf,1,4,48,fake,463,0,-0.821189131942134,-0.48646324308287214,-0.15967299402876906
tfidf,1,4,48,fake,464,0,-0.8337113234195364,-0.550680462236208,-0.15967299402876906
tfidf,1,4,48,fake,471,0,-0.861635663727115,-0.4761510385695493,-0.15967299402876906
tfidf,1,4,48,fake,472,0,-0.5987776852564959,-0.44953115973730906,-0.15967299402876906
tfidf,1,4,48,fake,477,0,-0.48262245092077427,-0.5706985274766677,-0.15967299402876906
tfidf,1,4,48,fake,478,0,0.1028342391543983,-0.11729663341553226,-0.15967299402876906
tfidf,1,4,48,fake,483,1,-0.10821818036555443,-0.05539017161687139,-0.15967299402876906
tfidf,1,4,48,fake,488,0,-0.6260831433412948,-0.4247219791327389,-0.15967299402876906
tfidf,1,4,48,fake,492,0,-0.5325598372322766,-0.5328941268378949,-0.15967299402876906
tfidf,1,5,48,fake,302,0,-0.2135217988787335,-0.07412328052893143,-0.13132131936899535
tfidf,1,5,48,fake,321,1,0.5415362834636385,0.3914324090810569,-0.13132131936899535
tfidf,1,5,48,fake,325,1,0.2704476289080334,0.3287564399183374,-0.13132131936899535
tfidf,1,5,48,fake,330,1,0.2077544766388804,0.17751569404157347,-0.13132131936899535
tfidf,1,5,48,fake,333,0,0.18280162927725088,0.20722783538688505,-0.13132131936899535
tfidf,1,5,48,fake,336,0,-0.1522213149339816,0.10894892476730561,-0.13132131936899535
tfidf,1,5,48,fake,340,0,-0.0532169633523252,0.13629003620973013,-0.13132131936899535
tfidf,1,5,48,fake,341,0,0.04387599236450876,0.1656898198420334,-0.13132131936899535
tfidf,1,5,48,fake,348,1,0.3246644346336065,0.33728503658259595,-0.13132131936899535
tfidf,1,5,48,fake,350,1,0.6595478683415626,0.2685292656260735,-0.13132131936899535
tfidf,1,5,48,fake,360,0,0.14136242564500892,0.1468610873885275,-0.13132131936899535
tfidf,1,5,48,fake,368,0,-0.18245463691769112,-0.20705259627608963,-0.13132131936899535
tfidf,1,5,48,fake,370,0,-0.42067493272267786,-0.4621005683591346,-0.13132131936899535
tfidf,1,5,48,fake,385,0,-0.4136181715248177,-0.3912034744747202,-0.13132131936899535
tfidf,1,5,48,fake,388,1,-0.29184652443523174,-0.35251136373155106,-0.13132131936899535
tfidf,1,5,48,fake,406,0,-0.688547846903915,-0.6182109485849043,-0.13132131936899535
tfidf,1,5,48,fake,409,1,-0.2424247555064135,-0.33974522731061374,-0.13132131936899535
tfidf,1,5,48,fake,417,0,-0.2619257935703291,-0.12621976647550345,-0.13132131936899535
tfidf,1,5,48,fake,418,1,0.29562742332006153,0.038035093494011435,-0.13132131936899535
tfidf,1,5,48,fake,428,0,-0.5742622866149637,-0.4367987179495432,-0.13132131936899535
tfidf,1,5,48,fake,429,0,-0.3098720876801796,-0.4144703158392215,-0.13132131936899535
tfidf,1,5,48,fake,434,0,-0.5525761303085714,-0.3499248020506274,-0.13132131936899535
tfidf,1,5,48,fake,437,0,-0.6267447712170022,-0.5057235152895361,-0.13132131936899535
tfidf,1,5,48,fake,441,1,0.036399678874018015,-0.08091163783201141,-0.13132131936899535
tfidf,1,5,48,fake,444,0,-0.36104583868423434,-0.35489475629602385,-0.13132131936899535
tfidf,1,5,48,fake,456,0,-0.7628888757634836,-0.6083072849969242,-0.13132131936899535
tfidf,1,5,48,fake,468,0,-0.7819225422296068,-0.4776128385443934,-0.13132131936899535
tfidf,1,5,48,fake,485,0,-0.6243201023194219,-0.4216972453770749,-0.13132131936899535
tfidf,1,1,49,fake,319,1,0.7021057344536314,0.33017124830263683,-0.17679388669548066
tfidf,1,1,49,fake,331,0,0.5432219623774535,0.18269300441722874,-0.17679388669548066
tfidf,1,1,49,fake,345,1,0.8086939082985112,0.27959467935411086,-0.17679388669548066
tfidf,1,1,49,fake,346,1,0.5869899020795952,0.2902983096577544,-0.17679388669548066
tfidf,1,1,49,fake,357,0,0.17424893858987572,0.06878654101187567,-0.17679388669548066
tfidf,1,1,49,fake,358,0,0.7132434506354575,0.20277033422245078,-0.17679388669548066
tfidf,1,1,49,fake,362,1,0.8394931311097791,0.27917415327234274,-0.17679388669548066
tfidf,1,1,49,fake,363,0,-0.34792521554752687,-0.3519917552313615,-0.17679388669548066
tfidf,1,1,49,fake,364,0,0.21956490972088683,-0.22673204709255323,-0.17679388669548066
tfidf,1,1,49,fake,369,0,-0.47973288928452734,-0.38864285115394165,-0.17679388669548066
tfidf,1,1,49,fake,372,1,0.43307543112848684,0.18179994615429407,-0.17679388669548066
tfidf,1,1,49,fake,391,0,-0.3189371511008544,-0.6085647713393829,-0.17679388669548066
tfidf,1,1,49,fake,400,0,-0.08969133717340501,-0.1800437803739254,-0.17679388669548066
tfidf,1,1,49,fake,402,1,0.16649611207276982,-0.06118896981966081,-0.17679388669548066
tfidf,1,1,49,fake,403,0,-0.7732268012224185,-0.5361575971238524,-0.17679388669548066
tfidf,1,1,49,fake,404,0,-0.14877459581218846,-0.4674195760873806,-0.17679388669548066
tfidf,1,1,49,fake,413,1,0.22845672511165488,0.11197836184442295,-0.17679388669548066
tfidf,1,1,49,fake,416,0,-0.6674219809309218,-0.5501924567336951,-0.17679388669548066
tfidf,1,1,49,fake,420,0,-0.6247994165942848,-0.3360744261212578,-0.17679388669548066
tfidf,1,1,49,fake,423,0,-0.010122991979763837,-0.2948019481848342,-0.17679388669548066
tfidf,1,1,49,fake,426,1,0.1627744726375322,-0.03115922790254752,-0.17679388669548066
tfidf,1,1,49,fake,433,1,-0.8044783117208003,-0.6338614087894172,-0.17679388669548066
tfidf,1,1,49,fake,451,0,-0.07683748977276054,-0.10400147484751245,-0.17679388669548066
tfidf,1,1,49,fake,454,0,-0.6465184665506347,-0.6755617074070026,-0.17679388669548066
tfidf,1,1,49,fake,473,0,-0.6730468937290233,-0.5890739215649087,-0.17679388669548066
tfidf,1,1,49,fake,476,0,-0.7571731567280353,-0.6085322968936708,-0.17679388669548066
tfidf,1,1,49,fake,484,0,0.07099082344671064,-0.18136153626921453,-0.17679388669548066
tfidf,1,1,49,fake,487,0,-0.49836467990088756,-0.4507539749576981,-0.17679388669548066
tfidf,1,1,49,fake,490,0,-0.4997918674030498,-0.44544365937549546,-0.17679388669548066
tfidf,1,2,49,fake,303,0,-0.05947879600921148,0.021419797035104243,-0.15687048650349145
tfidf,1,2,49,fake,304,0,-0.14339331586550294,0.10022778627581677,-0.15687048650349145
tfidf,1,2,49,fake,310,0,-0.18105785517683134,0.22234097999426458,-0.15687048650349145
tfidf,1,2,49,fake,312,0,-0.07363397773220194,0.19426303996203845,-0.15687048650349145
tfidf,1,2,49,fake,316,0,0.4958109538235306,0.4849225567789853,-0.15687048650349145
tfidf,1,2,49,fake,324,0,0.3946167486007911,0.2965269651388033,-0.15687048650349145
tfidf,1,2,49,fake,328,0,-0.040327482966321215,0.2095676762641265,-0.15687048650349145
tfidf,1,2,49,fake,339,1,0.678980302242895,0.5789270521412468,-0.15687048650349145
tfidf,1,2,49,fake,353,1,0.4545021132787713,0.38289906781012917,-0.15687048650349145
tfidf,1,2,49,fake,355,1,0.298069787857245,0.13050122774029835,-0.15687048650349145
tfidf,1,2,49,fake,366,0,-0.6752103865695549,-0.44139902213460835,-0.15687048650349145
tfidf,1,2,49,fake,375,0,-0.8677122997491687,-0.4757918710531065,-0.15687048650349145
tfidf,1,2,49,fake,376,1,0.2706636828277489,-0.0159518291365022,-0.15687048650349145
tfidf,1,2,49,fake,379,0,-0.6051891427429491,-0.44351085780873856,-0.15687048650349145
tfidf,1,2,49,fake,381,1,-0.01713030805009233,-0.2584787429389328,-0.15687048650349145
tfidf,1,2,49,fake,382,0,-0.7173170968640924,-0.42646905036203664,-0.15687048650349145
tfidf,1,2,49,fake,386,1,-0.4397938512671383,-0.4819124809015104,-0.15687048650349145
tfidf,1,2,49,fake,390,0,0.4590912606498587,0.16042172844414224,-0.15687048650349145
tfidf,1,2,49,fake,392,0,-0.6892278006229304,-0.5174526203200605,-0.15687048650349145
tfidf,1,2,49,fake,401,0,-0.6273176669642055,-0.49982181814884696,-0.15687048650349145
tfidf,1,2,49,fake,412,1,-0.6768288181914053,-0.5615734095790322,-0.15687048650349145
tfidf,1,2,49,fake,422,1,-0.4416647477770037,-0.21196300487117237,-0.15687048650349145
tfidf,1,2,49,fake,427,0,-0.8455677472277129,-0.5167743614558796,-0.15687048650349145
tfidf,1,2,49,fake,440,1,0.2352258333258551,0.05713144862733607,-0.15687048650349145
tfidf,1,2,49,fake,443,0,-0.6255068725325924,-0.4298834723630125,-0.15687048650349145
tfidf,1,2,49,fake,457,0,-0.7796409834236101,-0.4603678988648715,-0.15687048650349145
tfidf,1,2,49,fake,479,0,-0.6755226357134596,-0.38971614065522875,-0.15687048650349145
tfidf,1,2,49,fake,482,0,-0.6927938399912903,-0.49485827974451224,-0.15687048650349145
tfidf,1,2,49,fake,486,0,-0.8656459530272318,-0.5864354149933239,-0.15687048650349145
tfidf,1,3,49,fake,305,0,0.21591952103918835,0.20521270092543886,-0.1527325332380422
tfidf,1,3,49,fake,307,0,-0.3053960795741474,0.06719490103439071,-0.1527325332380422
tfidf,1,3,49,fake,313,0,0.07871423904770478,0.09790614675106385,-0.1527325332380422
tfidf,1,3,49,fake,315,0,-0.4202867179589273,0.10517143356077024,-0.1527325332380422
tfidf,1,3,49,fake,317,0,0.5428573247122302,0.15760209208979514,-0.1527325332380422
tfidf,1,3,49,fake,320,1,0.8391951036692248,0.35713617641676243,-0.1527325332380422
tfidf,1,3,49,fake,338,1,0.5515936605574887,0.08126112292524301,-0.1527325332380422
tfidf,1,3,49,fake,344,1,0.28425383537812343,0.04101194781490913,-0.1527325332380422
tfidf,1,3,49,fake,352,1,-0.21155043302602478,0.15643612151907987,-0.1527325332380422
tfidf,1,3,49,fake,356,1,0.5012796244081582,0.17580743144419564,-0.1527325332380422
tfidf,1,3,49,fake,367,1,0.6244235035244244,0.37907895469288466,-0.1527325332380422
tfidf,1,3,49,fake,371,0,-0.35897006036123,-0.4200640664406214,-0.1527325332380422
tfidf,1,3,49,fake,380,1,-0.4613726267864364,-0.20973278450172206,-0.1527325332380422
tfidf,1,3,49,fake,383,0,-0.4995768493028707,-0.40857387545623874,-0.1527325332380422
tfidf,1,3,49,fake,393,0,-0.548674928750991,-0.4900642559693143,-0.1527325332380422
tfidf,1,3,49,fake,395,0,-0.1850492584463646,-0.3648125359490342,-0.1527325332380422
tfidf,1,3,49,fake,397,0,-0.5467771325229672,-0.4402322493735585,-0.1527325332380422
tfidf,1,3,49,fake,425,0,0.3739369654898017,0.2841699638023317,-0.1527325332380422
tfidf,1,3,49,fake,430,0,0.02686477499655429,0.028287447467028853,-0.1527325332380422
tfidf,1,3,49,fake,436,0,-0.7352200754801274,-0.5562821976812463,-0.1527325332380422
tfidf,1,3,49,fake,439,0,-0.30106388568503345,-0.3060344932407197,-0.1527325332380422
tfidf,1,3,49,fake,446,0,-0.33886272860743694,-0.3886337356074664,-0.1527325332380422
tfidf,1,3,49,fake,447,0,-0.6311612402005569,-0.5476663650459089,-0.1527325332380422
tfidf,1,3,49,fake,459,1,0.10093028341543828,0.01443159199524996,-0.1527325332380422
tfidf,1,3,49,fake,474,0,-0.7708908428382037,-0.53384906178299,-0.1527325332380422
tfidf,1,3,49,fake,475,0,-0.7845665446857457,-0.6069991329617748,-0.1527325332380422
tfidf,1,3,49,fake,489,0,-0.6323107624981888,-0.5831241052935967,-0.1527325332380422
tfidf,1,3,49,fake,491,0,-0.07275805921783857,-0.09883494881336832,-0.1527325332380422
tfidf,1,4,49,fake,318,0,-0.3460905048930942,0.12812780275083582,-0.15967299402876906
tfidf,1,4,49,fake,322,0,0.4747155509686242,0.2856239647131782,-0.15967299402876906
tfidf,1,4,49,fake,326,0,-0.2582354245206282,0.17075676085241578,-0.15967299402876906
tfidf,1,4,49,fake,327,0,0.3891506796359692,0.32125887959151334,-0.15967299402876906
tfidf,1,4,49,fake,335,1,-0.07914923089242676,0.14265367062874354,-0.15967299402876906
tfidf,1,4,49,fake,343,0,0.5291772239170245,0.37003895174668566,-0.15967299402876906
tfidf,1,4,49,fake,347,1,0.22940558397211386,0.16889345232142947,-0.15967299402876906
tfidf,1,4,49,fake,351,1,0.8331745859348387,0.4372835459817991,-0.15967299402876906
tfidf,1,4,49,fake,374,0,0.35027259238276837,0.19475019311730504,-0.15967299402876906
tfidf,1,4,49,fake,377,1,0.20811625829740038,-0.2226874468915494,-0.15967299402876906
tfidf,1,4,49,fake,389,1,0.20443521116420155,-0.0005007397097107902,-0.15967299402876906
tfidf,1,4,49,fake,414,1,-0.27100556567713463,-0.13901122721680856,-0.15967299402876906
tfidf,1,4,49,fake,415,0,-0.752725231480988,-0.6467974960061125,-0.15967299402876906
tfidf,1,4,49,fake,419,0,-0.641554699097783,-0.3762946458581181,-0.15967299402876906
tfidf,1,4,49,fake,445,0,-0.45966218624871924,-0.5337286086748171,-0.15967299402876906
tfidf,1,4,49,fake,448,1,-0.11575636906524031,0.031443359969200835,-0.15967299402876906
tfidf,1,4,49,fake,449,0,-0.5731410436085246,-0.35762400488528084,-0.15967299402876906
tfidf,1,4,49,fake,455,0,-0.7034638444605144,-0.5851276907100786,-0.15967299402876906
tfidf,1,4,49,fake,458,0,-0.14129796076240503,-0.1370537971078012,-0.15967299402876906
tfidf,1,4,49,fake,463,0,-0.821189131942134,-0.47636269417071386,-0.15967299402876906
tfidf,1,4,49,fake,464,0,-0.8337113234195364,-0.6137719814631315,-0.15967299402876906
tfidf,1,4,49,fake,471,0,-0.861635663727115,-0.4448854181572176,-0.15967299402876906
tfidf,1,4,49,fake,472,0,-0.5987776852564959,-0.39435102075949346,-0.15967299402876906
tfidf,1,4,49,fake,477,0,-0.48262245092077427,-0.4960571122390013,-0.15967299402876906
tfidf,1,4,49,fake,478,0,0.1028342391543983,-0.12411258938295151,-0.15967299402876906
tfidf,1,4,49,fake,483,1,-0.10821818036555443,-0.10339349856431643,-0.15967299402876906
tfidf,1,4,49,fake,488,0,-0.6260831433412948,-0.38912386104218116,-0.15967299402876906
tfidf,1,4,49,fake,492,0,-0.5325598372322766,-0.5546841031951502,-0.15967299402876906
tfidf,1,5,49,fake,302,0,-0.2135217988787335,-0.09782926105666953,-0.13132131936899535
tfidf,1,5,49,fake,321,1,0.5415362834636385,0.3667820706290168,-0.13132131936899535
tfidf,1,5,49,fake,325,1,0.2704476289080334,0.36005433561933414,-0.13132131936899535
tfidf,1,5,49,fake,330,1,0.2077544766388804,0.17122117224679706,-0.13132131936899535
tfidf,1,5,49,fake,333,0,0.18280162927725088,0.2168167178907217,-0.13132131936899535
tfidf,1,5,49,fake,336,0,-0.1522213149339816,0.12168689866882632,-0.13132131936899535
tfidf,1,5,49,fake,340,0,-0.0532169633523252,0.07953252173210693,-0.13132131936899535
tfidf,1,5,49,fake,341,0,0.04387599236450876,0.2030174687523214,-0.13132131936899535
tfidf,1,5,49,fake,348,1,0.3246644346336065,0.31479972429003833,-0.13132131936899535
