representation,repeat,outer_fold,draw,partition,label,recipient_index,donor_index,recipient_id,donor_id,self_match,same_label,donor_reuse_count,one_to_one
tfidf,1,3,23,train,0,74,129,400,478,False,True,1,True
tfidf,1,3,23,train,0,75,116,401,457,False,True,1,True
tfidf,1,3,23,train,0,77,131,403,482,False,True,1,True
tfidf,1,3,23,train,0,78,74,404,400,False,True,1,True
tfidf,1,3,23,train,0,79,124,406,473,False,True,1,True
tfidf,1,3,23,train,0,84,115,415,456,False,True,1,True
tfidf,1,3,23,train,0,85,9,416,316,False,True,1,True
tfidf,1,3,23,train,0,86,23,417,333,False,True,1,True
tfidf,1,3,23,train,0,88,86,419,417,False,True,1,True
tfidf,1,3,23,train,0,89,123,420,472,False,True,1,True
tfidf,1,3,23,train,0,91,29,423,341,False,True,1,True
tfidf,1,3,23,train,0,94,99,427,434,False,True,1,True
tfidf,1,3,23,train,0,95,16,428,324,False,True,1,True
tfidf,1,3,23,train,0,96,70,429,392,False,True,1,True
tfidf,1,3,23,train,0,99,62,434,382,False,True,1,True
tfidf,1,3,23,train,0,101,69,437,391,False,True,1,True
tfidf,1,3,23,train,0,105,20,443,328,False,True,1,True
tfidf,1,3,23,train,0,106,119,444,463,False,True,1,True
tfidf,1,3,23,train,0,107,78,445,404,False,True,1,True
tfidf,1,3,23,train,0,111,15,449,322,False,True,1,True
tfidf,1,3,23,train,0,112,101,451,437,False,True,1,True
tfidf,1,3,23,train,0,113,84,454,415,False,True,1,True
tfidf,1,3,23,train,0,114,133,455,484,False,True,1,True
tfidf,1,3,23,train,0,115,105,456,443,False,True,1,True
tfidf,1,3,23,train,0,116,19,457,327,False,True,1,True
tfidf,1,3,23,train,0,117,95,458,428,False,True,1,True
tfidf,1,3,23,train,0,119,107,463,445,False,True,1,True
tfidf,1,3,23,train,0,120,88,464,419,False,True,1,True
tfidf,1,3,23,train,0,121,51,468,369,False,True,1,True
tfidf,1,3,23,train,0,122,43,471,358,False,True,1,True
tfidf,1,3,23,train,0,123,47,472,364,False,True,1,True
tfidf,1,3,23,train,0,124,136,473,487,False,True,1,True
tfidf,1,3,23,train,0,127,117,476,458,False,True,1,True
tfidf,1,3,23,train,0,128,111,477,449,False,True,1,True
tfidf,1,3,23,train,0,129,11,478,318,False,True,1,True
tfidf,1,3,23,train,0,130,122,479,471,False,True,1,True
tfidf,1,3,23,train,0,131,112,482,451,False,True,1,True
tfidf,1,3,23,train,0,133,5,484,310,False,True,1,True
tfidf,1,3,23,train,0,134,50,485,368,False,True,1,True
tfidf,1,3,23,train,0,135,55,486,374,False,True,1,True
tfidf,1,3,23,train,0,136,0,487,302,False,True,1,True
tfidf,1,3,23,train,0,137,25,488,336,False,True,1,True
tfidf,1,3,23,train,0,139,52,490,370,False,True,1,True
tfidf,1,3,23,train,0,141,121,492,468,False,True,1,True
tfidf,1,3,23,train,1,12,39,319,353,False,True,1,True
tfidf,1,3,23,train,1,14,67,321,389,False,True,1,True
tfidf,1,3,23,train,1,17,40,325,355,False,True,1,True
tfidf,1,3,23,train,1,21,32,330,345,False,True,1,True
tfidf,1,3,23,train,1,24,98,335,433,False,True,1,True
tfidf,1,3,23,train,1,27,57,339,376,False,True,1,True
tfidf,1,3,23,train,1,32,103,345,440,False,True,1,True
tfidf,1,3,23,train,1,33,65,346,386,False,True,1,True
tfidf,1,3,23,train,1,34,132,347,483,False,True,1,True
tfidf,1,3,23,train,1,35,66,348,388,False,True,1,True
tfidf,1,3,23,train,1,36,34,350,347,False,True,1,True
tfidf,1,3,23,train,1,37,54,351,372,False,True,1,True
tfidf,1,3,23,train,1,39,12,353,319,False,True,1,True
tfidf,1,3,23,train,1,40,93,355,426,False,True,1,True
tfidf,1,3,23,train,1,45,80,362,409,False,True,1,True
tfidf,1,3,23,train,1,54,104,372,441,False,True,1,True
tfidf,1,3,23,train,1,57,27,376,339,False,True,1,True
tfidf,1,3,23,train,1,58,82,377,413,False,True,1,True
tfidf,1,3,23,train,1,61,90,381,422,False,True,1,True
tfidf,1,3,23,train,1,65,14,386,321,False,True,1,True
tfidf,1,3,23,train,1,66,110,388,448,False,True,1,True
tfidf,1,3,23,train,1,67,76,389,402,False,True,1,True
tfidf,1,3,23,train,1,76,24,402,335,False,True,1,True
tfidf,1,3,23,train,1,80,58,409,377,False,True,1,True
tfidf,1,3,23,train,1,81,37,412,351,False,True,1,True
tfidf,1,3,23,train,1,82,17,413,325,False,True,1,True
tfidf,1,3,23,train,1,83,87,414,418,False,True,1,True
tfidf,1,3,23,train,1,87,35,418,348,False,True,1,True
tfidf,1,3,23,train,1,90,21,422,330,False,True,1,True
tfidf,1,3,23,train,1,93,45,426,362,False,True,1,True
tfidf,1,3,23,train,1,98,33,433,346,False,True,1,True
tfidf,1,3,23,train,1,103,81,440,412,False,True,1,True
tfidf,1,3,23,train,1,104,36,441,350,False,True,1,True
tfidf,1,3,23,train,1,110,83,448,414,False,True,1,True
tfidf,1,3,23,train,1,132,61,483,381,False,True,1,True
tfidf,1,3,24,test,0,3,8,305,315,False,True,1,True
tfidf,1,3,24,test,0,4,92,307,425,False,True,1,True
tfidf,1,3,24,test,0,7,100,313,436,False,True,1,True
tfidf,1,3,24,test,0,8,4,315,307,False,True,1,True
tfidf,1,3,24,test,0,10,71,317,393,False,True,1,True
tfidf,1,3,24,test,0,53,10,371,317,False,True,1,True
tfidf,1,3,24,test,0,63,108,383,446,False,True,1,True
tfidf,1,3,24,test,0,71,3,393,305,False,True,1,True
tfidf,1,3,24,test,0,72,126,395,475,False,True,1,True
tfidf,1,3,24,test,0,73,97,397,430,False,True,1,True
tfidf,1,3,24,test,0,92,138,425,489,False,True,1,True
tfidf,1,3,24,test,0,97,125,430,474,False,True,1,True
tfidf,1,3,24,test,0,100,140,436,491,False,True,1,True
tfidf,1,3,24,test,0,102,63,439,383,False,True,1,True
tfidf,1,3,24,test,0,108,72,446,395,False,True,1,True
tfidf,1,3,24,test,0,109,53,447,371,False,True,1,True
tfidf,1,3,24,test,0,125,102,474,439,False,True,1,True
tfidf,1,3,24,test,0,126,73,475,397,False,True,1,True
tfidf,1,3,24,test,0,138,109,489,447,False,True,1,True
tfidf,1,3,24,test,0,140,7,491,313,False,True,1,True
tfidf,1,3,24,test,1,13,60,320,380,False,True,1,True
tfidf,1,3,24,test,1,26,118,338,459,False,True,1,True
tfidf,1,3,24,test,1,31,49,344,367,False,True,1,True
tfidf,1,3,24,test,1,38,13,352,320,False,True,1,True
tfidf,1,3,24,test,1,41,26,356,338,False,True,1,True
tfidf,1,3,24,test,1,49,41,367,356,False,True,1,True
tfidf,1,3,24,test,1,60,31,380,344,False,True,1,True
tfidf,1,3,24,test,1,118,38,459,352,False,True,1,True
tfidf,1,3,24,train,0,0,19,302,327,False,True,1,True
tfidf,1,3,24,train,0,1,15,303,322,False,True,1,True
tfidf,1,3,24,train,0,2,106,304,444,False,True,1,True
tfidf,1,3,24,train,0,5,115,310,456,False,True,1,True
tfidf,1,3,24,train,0,6,51,312,369,False,True,1,True
tfidf,1,3,24,train,0,9,68,316,390,False,True,1,True
tfidf,1,3,24,train,0,11,116,318,457,False,True,1,True
tfidf,1,3,24,train,0,15,25,322,336,False,True,1,True
tfidf,1,3,24,train,0,16,9,324,316,False,True,1,True
tfidf,1,3,24,train,0,18,23,326,333,False,True,1,True
tfidf,1,3,24,train,0,19,122,327,471,False,True,1,True
tfidf,1,3,24,train,0,20,101,328,437,False,True,1,True
tfidf,1,3,24,train,0,22,86,331,417,False,True,1,True
tfidf,1,3,24,train,0,23,130,333,479,False,True,1,True
tfidf,1,3,24,train,0,25,141,336,492,False,True,1,True
tfidf,1,3,24,train,0,28,5,340,310,False,True,1,True
tfidf,1,3,24,train,0,29,52,341,370,False,True,1,True
tfidf,1,3,24,train,0,30,50,343,368,False,True,1,True
tfidf,1,3,24,train,0,42,28,357,340,False,True,1,True
tfidf,1,3,24,train,0,43,47,358,364,False,True,1,True
tfidf,1,3,24,train,0,44,114,360,455,False,True,1,True
tfidf,1,3,24,train,0,46,128,363,477,False,True,1,True
tfidf,1,3,24,train,0,47,91,364,423,False,True,1,True
tfidf,1,3,24,train,0,48,46,366,363,False,True,1,True
tfidf,1,3,24,train,0,50,99,368,434,False,True,1,True
tfidf,1,3,24,train,0,51,42,369,357,False,True,1,True
tfidf,1,3,24,train,0,52,89,370,420,False,True,1,True
tfidf,1,3,24,train,0,55,129,374,478,False,True,1,True
tfidf,1,3,24,train,0,56,30,375,343,False,True,1,True
tfidf,1,3,24,train,0,59,133,379,484,False,True,1,True
tfidf,1,3,24,train,0,62,59,382,379,False,True,1,True
tfidf,1,3,24,train,0,64,69,385,391,False,True,1,True
tfidf,1,3,24,train,0,68,136,390,487,False,True,1,True
tfidf,1,3,24,train,0,69,2,391,304,False,True,1,True
tfidf,1,3,24,train,0,70,55,392,374,False,True,1,True
tfidf,1,3,24,train,0,74,64,400,385,False,True,1,True
tfidf,1,3,24,train,0,75,1,401,303,False,True,1,True
tfidf,1,3,24,train,0,77,48,403,366,False,True,1,True
tfidf,1,3,24,train,0,78,96,404,429,False,True,1,True
tfidf,1,3,24,train,0,79,43,406,358,False,True,1,True
tfidf,1,3,24,train,0,84,135,415,486,False,True,1,True
tfidf,1,3,24,train,0,85,20,416,328,False,True,1,True
tfidf,1,3,24,train,0,86,127,417,476,False,True,1,True
tfidf,1,3,24,train,0,88,139,419,490,False,True,1,True
tfidf,1,3,24,train,0,89,107,420,445,False,True,1,True
tfidf,1,3,24,train,0,91,117,423,458,False,True,1,True
tfidf,1,3,24,train,0,94,111,427,449,False,True,1,True
tfidf,1,3,24,train,0,95,112,428,451,False,True,1,True
tfidf,1,3,24,train,0,96,56,429,375,False,True,1,True
tfidf,1,3,24,train,0,99,74,434,400,False,True,1,True
tfidf,1,3,24,train,0,101,0,437,302,False,True,1,True
tfidf,1,3,24,train,0,105,121,443,468,False,True,1,True
tfidf,1,3,24,train,0,106,6,444,312,False,True,1,True
tfidf,1,3,24,train,0,107,131,445,482,False,True,1,True
tfidf,1,3,24,train,0,111,134,449,485,False,True,1,True
tfidf,1,3,24,train,0,112,119,451,463,False,True,1,True
tfidf,1,3,24,train,0,113,88,454,419,False,True,1,True
tfidf,1,3,24,train,0,114,77,455,403,False,True,1,True
tfidf,1,3,24,train,0,115,44,456,360,False,True,1,True
tfidf,1,3,24,train,0,116,94,457,427,False,True,1,True
tfidf,1,3,24,train,0,117,124,458,473,False,True,1,True
tfidf,1,3,24,train,0,119,84,463,415,False,True,1,True
tfidf,1,3,24,train,0,120,22,464,331,False,True,1,True
tfidf,1,3,24,train,0,121,85,468,416,False,True,1,True
tfidf,1,3,24,train,0,122,123,471,472,False,True,1,True
tfidf,1,3,24,train,0,123,79,472,406,False,True,1,True
tfidf,1,3,24,train,0,124,18,473,326,False,True,1,True
tfidf,1,3,24,train,0,127,95,476,428,False,True,1,True
tfidf,1,3,24,train,0,128,70,477,392,False,True,1,True
tfidf,1,3,24,train,0,129,62,478,382,False,True,1,True
tfidf,1,3,24,train,0,130,113,479,454,False,True,1,True
tfidf,1,3,24,train,0,131,137,482,488,False,True,1,True
tfidf,1,3,24,train,0,133,75,484,401,False,True,1,True
tfidf,1,3,24,train,0,134,11,485,318,False,True,1,True
tfidf,1,3,24,train,0,135,105,486,443,False,True,1,True
tfidf,1,3,24,train,0,136,78,487,404,False,True,1,True
tfidf,1,3,24,train,0,137,16,488,324,False,True,1,True
tfidf,1,3,24,train,0,139,29,490,341,False,True,1,True
tfidf,1,3,24,train,0,141,120,492,464,False,True,1,True
tfidf,1,3,24,train,1,12,76,319,402,False,True,1,True
tfidf,1,3,24,train,1,14,103,321,440,False,True,1,True
tfidf,1,3,24,train,1,17,67,325,389,False,True,1,True
tfidf,1,3,24,train,1,21,57,330,376,False,True,1,True
tfidf,1,3,24,train,1,24,33,335,346,False,True,1,True
tfidf,1,3,24,train,1,27,110,339,448,False,True,1,True
tfidf,1,3,24,train,1,32,87,345,418,False,True,1,True
tfidf,1,3,24,train,1,33,98,346,433,False,True,1,True
tfidf,1,3,24,train,1,34,82,347,413,False,True,1,True
tfidf,1,3,24,train,1,35,90,348,422,False,True,1,True
tfidf,1,3,24,train,1,36,12,350,319,False,True,1,True
tfidf,1,3,24,train,1,37,34,351,347,False,True,1,True
tfidf,1,3,24,train,1,39,66,353,388,False,True,1,True
tfidf,1,3,24,train,1,40,32,355,345,False,True,1,True
tfidf,1,3,24,train,1,45,27,362,339,False,True,1,True
tfidf,1,3,24,train,1,54,40,372,355,False,True,1,True
tfidf,1,3,24,train,1,57,37,376,351,False,True,1,True
tfidf,1,3,24,train,1,58,65,377,386,False,True,1,True
tfidf,1,3,24,train,1,61,21,381,330,False,True,1,True
tfidf,1,3,24,train,1,65,61,386,381,False,True,1,True
tfidf,1,3,24,train,1,66,39,388,353,False,True,1,True
tfidf,1,3,24,train,1,67,17,389,325,False,True,1,True
tfidf,1,3,24,train,1,76,104,402,441,False,True,1,True
tfidf,1,3,24,train,1,80,132,409,483,False,True,1,True
tfidf,1,3,24,train,1,81,54,412,372,False,True,1,True
tfidf,1,3,24,train,1,82,14,413,321,False,True,1,True
tfidf,1,3,24,train,1,83,24,414,335,False,True,1,True
tfidf,1,3,24,train,1,87,35,418,348,False,True,1,True
tfidf,1,3,24,train,1,90,36,422,350,False,True,1,True
tfidf,1,3,24,train,1,93,58,426,377,False,True,1,True
tfidf,1,3,24,train,1,98,45,433,362,False,True,1,True
tfidf,1,3,24,train,1,103,81,440,412,False,True,1,True
tfidf,1,3,24,train,1,104,83,441,414,False,True,1,True
tfidf,1,3,24,train,1,110,93,448,426,False,True,1,True
tfidf,1,3,24,train,1,132,80,483,409,False,True,1,True
tfidf,1,3,25,test,0,3,71,305,393,False,True,1,True
tfidf,1,3,25,test,0,4,92,307,425,False,True,1,True
tfidf,1,3,25,test,0,7,4,313,307,False,True,1,True
tfidf,1,3,25,test,0,8,72,315,395,False,True,1,True
tfidf,1,3,25,test,0,10,73,317,397,False,True,1,True
tfidf,1,3,25,test,0,53,138,371,489,False,True,1,True
tfidf,1,3,25,test,0,63,97,383,430,False,True,1,True
tfidf,1,3,25,test,0,71,100,393,436,False,True,1,True
tfidf,1,3,25,test,0,72,125,395,474,False,True,1,True
tfidf,1,3,25,test,0,73,140,397,491,False,True,1,True
tfidf,1,3,25,test,0,92,126,425,475,False,True,1,True
tfidf,1,3,25,test,0,97,109,430,447,False,True,1,True
tfidf,1,3,25,test,0,100,108,436,446,False,True,1,True
tfidf,1,3,25,test,0,102,7,439,313,False,True,1,True
tfidf,1,3,25,test,0,108,102,446,439,False,True,1,True
tfidf,1,3,25,test,0,109,10,447,317,False,True,1,True
tfidf,1,3,25,test,0,125,3,474,305,False,True,1,True
tfidf,1,3,25,test,0,126,8,475,315,False,True,1,True
tfidf,1,3,25,test,0,138,53,489,371,False,True,1,True
tfidf,1,3,25,test,0,140,63,491,383,False,True,1,True
tfidf,1,3,25,test,1,13,41,320,356,False,True,1,True
tfidf,1,3,25,test,1,26,49,338,367,False,True,1,True
tfidf,1,3,25,test,1,31,38,344,352,False,True,1,True
tfidf,1,3,25,test,1,38,13,352,320,False,True,1,True
tfidf,1,3,25,test,1,41,31,356,344,False,True,1,True
tfidf,1,3,25,test,1,49,26,367,338,False,True,1,True
tfidf,1,3,25,test,1,60,118,380,459,False,True,1,True
tfidf,1,3,25,test,1,118,60,459,380,False,True,1,True
tfidf,1,3,25,train,0,0,79,302,406,False,True,1,True
tfidf,1,3,25,train,0,1,133,303,484,False,True,1,True
tfidf,1,3,25,train,0,2,69,304,391,False,True,1,True
tfidf,1,3,25,train,0,5,121,310,468,False,True,1,True
tfidf,1,3,25,train,0,6,51,312,369,False,True,1,True
tfidf,1,3,25,train,0,9,20,316,328,False,True,1,True
tfidf,1,3,25,train,0,11,107,318,445,False,True,1,True
tfidf,1,3,25,train,0,15,114,322,455,False,True,1,True
tfidf,1,3,25,train,0,16,62,324,382,False,True,1,True
tfidf,1,3,25,train,0,18,136,326,487,False,True,1,True
tfidf,1,3,25,train,0,19,89,327,420,False,True,1,True
tfidf,1,3,25,train,0,20,75,328,401,False,True,1,True
tfidf,1,3,25,train,0,22,11,331,318,False,True,1,True
tfidf,1,3,25,train,0,23,42,333,357,False,True,1,True
tfidf,1,3,25,train,0,25,59,336,379,False,True,1,True
tfidf,1,3,25,train,0,28,29,340,341,False,True,1,True
tfidf,1,3,25,train,0,29,70,341,392,False,True,1,True
tfidf,1,3,25,train,0,30,101,343,437,False,True,1,True
tfidf,1,3,25,train,0,42,78,357,404,False,True,1,True
tfidf,1,3,25,train,0,43,1,358,303,False,True,1,True
tfidf,1,3,25,train,0,44,85,360,416,False,True,1,True
tfidf,1,3,25,train,0,46,128,363,477,False,True,1,True
tfidf,1,3,25,train,0,47,48,364,366,False,True,1,True
tfidf,1,3,25,train,0,48,55,366,374,False,True,1,True
tfidf,1,3,25,train,0,50,117,368,458,False,True,1,True
tfidf,1,3,25,train,0,51,56,369,375,False,True,1,True
tfidf,1,3,25,train,0,52,106,370,444,False,True,1,True
tfidf,1,3,25,train,0,55,23,374,333,False,True,1,True
tfidf,1,3,25,train,0,56,44,375,360,False,True,1,True
tfidf,1,3,25,train,0,59,116,379,457,False,True,1,True
tfidf,1,3,25,train,0,62,47,382,364,False,True,1,True
tfidf,1,3,25,train,0,64,130,385,479,False,True,1,True
tfidf,1,3,25,train,0,68,120,390,464,False,True,1,True
tfidf,1,3,25,train,0,69,84,391,415,False,True,1,True
tfidf,1,3,25,train,0,70,18,392,326,False,True,1,True
tfidf,1,3,25,train,0,74,50,400,368,False,True,1,True
tfidf,1,3,25,train,0,75,15,401,322,False,True,1,True
tfidf,1,3,25,train,0,77,115,403,456,False,True,1,True
tfidf,1,3,25,train,0,78,77,404,403,False,True,1,True
tfidf,1,3,25,train,0,79,127,406,476,False,True,1,True
tfidf,1,3,25,train,0,84,5,415,310,False,True,1,True
tfidf,1,3,25,train,0,85,88,416,419,False,True,1,True
tfidf,1,3,25,train,0,86,74,417,400,False,True,1,True
tfidf,1,3,25,train,0,88,22,419,331,False,True,1,True
tfidf,1,3,25,train,0,89,28,420,340,False,True,1,True
tfidf,1,3,25,train,0,91,119,423,463,False,True,1,True
tfidf,1,3,25,train,0,94,134,427,485,False,True,1,True
tfidf,1,3,25,train,0,95,105,428,443,False,True,1,True
tfidf,1,3,25,train,0,96,137,429,488,False,True,1,True
tfidf,1,3,25,train,0,99,129,434,478,False,True,1,True
tfidf,1,3,25,train,0,101,25,437,336,False,True,1,True
tfidf,1,3,25,train,0,105,123,443,472,False,True,1,True
tfidf,1,3,25,train,0,106,6,444,312,False,True,1,True
tfidf,1,3,25,train,0,107,2,445,304,False,True,1,True
tfidf,1,3,25,train,0,111,141,449,492,False,True,1,True
tfidf,1,3,25,train,0,112,9,451,316,False,True,1,True
tfidf,1,3,25,train,0,113,43,454,358,False,True,1,True
tfidf,1,3,25,train,0,114,0,455,302,False,True,1,True
tfidf,1,3,25,train,0,115,111,456,449,False,True,1,True
tfidf,1,3,25,train,0,116,113,457,454,False,True,1,True
tfidf,1,3,25,train,0,117,95,458,428,False,True,1,True
tfidf,1,3,25,train,0,119,30,463,343,False,True,1,True
tfidf,1,3,25,train,0,120,46,464,363,False,True,1,True
tfidf,1,3,25,train,0,121,91,468,423,False,True,1,True
tfidf,1,3,25,train,0,122,68,471,390,False,True,1,True
tfidf,1,3,25,train,0,123,135,472,486,False,True,1,True
tfidf,1,3,25,train,0,124,112,473,451,False,True,1,True
tfidf,1,3,25,train,0,127,99,476,434,False,True,1,True
tfidf,1,3,25,train,0,128,124,477,473,False,True,1,True
tfidf,1,3,25,train,0,129,16,478,324,False,True,1,True
tfidf,1,3,25,train,0,130,64,479,385,False,True,1,True
tfidf,1,3,25,train,0,131,139,482,490,False,True,1,True
tfidf,1,3,25,train,0,133,94,484,427,False,True,1,True
tfidf,1,3,25,train,0,134,122,485,471,False,True,1,True
tfidf,1,3,25,train,0,135,19,486,327,False,True,1,True
tfidf,1,3,25,train,0,136,131,487,482,False,True,1,True
tfidf,1,3,25,train,0,137,86,488,417,False,True,1,True
tfidf,1,3,25,train,0,139,52,490,370,False,True,1,True
tfidf,1,3,25,train,0,141,96,492,429,False,True,1,True
tfidf,1,3,25,train,1,12,54,319,372,False,True,1,True
tfidf,1,3,25,train,1,14,67,321,389,False,True,1,True
tfidf,1,3,25,train,1,17,34,325,347,False,True,1,True
tfidf,1,3,25,train,1,21,66,330,388,False,True,1,True
tfidf,1,3,25,train,1,24,110,335,448,False,True,1,True
tfidf,1,3,25,train,1,27,132,339,483,False,True,1,True
tfidf,1,3,25,train,1,32,98,345,433,False,True,1,True
tfidf,1,3,25,train,1,33,61,346,381,False,True,1,True
tfidf,1,3,25,train,1,34,40,347,355,False,True,1,True
tfidf,1,3,25,train,1,35,58,348,377,False,True,1,True
tfidf,1,3,25,train,1,36,82,350,413,False,True,1,True
tfidf,1,3,25,train,1,37,12,351,319,False,True,1,True
tfidf,1,3,25,train,1,39,87,353,418,False,True,1,True
tfidf,1,3,25,train,1,40,35,355,348,False,True,1,True
tfidf,1,3,25,train,1,45,76,362,402,False,True,1,True
tfidf,1,3,25,train,1,54,21,372,330,False,True,1,True
tfidf,1,3,25,train,1,57,37,376,351,False,True,1,True
tfidf,1,3,25,train,1,58,81,377,412,False,True,1,True
tfidf,1,3,25,train,1,61,90,381,422,False,True,1,True
tfidf,1,3,25,train,1,65,93,386,426,False,True,1,True
tfidf,1,3,25,train,1,66,14,388,321,False,True,1,True
tfidf,1,3,25,train,1,67,17,389,325,False,True,1,True
tfidf,1,3,25,train,1,76,33,402,346,False,True,1,True
tfidf,1,3,25,train,1,80,27,409,339,False,True,1,True
tfidf,1,3,25,train,1,81,80,412,409,False,True,1,True
tfidf,1,3,25,train,1,82,65,413,386,False,True,1,True
tfidf,1,3,25,train,1,83,39,414,353,False,True,1,True
tfidf,1,3,25,train,1,87,103,418,440,False,True,1,True
tfidf,1,3,25,train,1,90,32,422,345,False,True,1,True
tfidf,1,3,25,train,1,93,57,426,376,False,True,1,True
tfidf,1,3,25,train,1,98,83,433,414,False,True,1,True
tfidf,1,3,25,train,1,103,36,440,350,False,True,1,True
tfidf,1,3,25,train,1,104,24,441,335,False,True,1,True
tfidf,1,3,25,train,1,110,45,448,362,False,True,1,True
tfidf,1,3,25,train,1,132,104,483,441,False,True,1,True
tfidf,1,3,26,test,0,3,71,305,393,False,True,1,True
tfidf,1,3,26,test,0,4,126,307,475,False,True,1,True
tfidf,1,3,26,test,0,7,3,313,305,False,True,1,True
tfidf,1,3,26,test,0,8,125,315,474,False,True,1,True
tfidf,1,3,26,test,0,10,7,317,313,False,True,1,True
tfidf,1,3,26,test,0,53,10,371,317,False,True,1,True
tfidf,1,3,26,test,0,63,72,383,395,False,True,1,True
tfidf,1,3,26,test,0,71,73,393,397,False,True,1,True
tfidf,1,3,26,test,0,72,4,395,307,False,True,1,True
tfidf,1,3,26,test,0,73,108,397,446,False,True,1,True
tfidf,1,3,26,test,0,92,100,425,436,False,True,1,True
tfidf,1,3,26,test,0,97,8,430,315,False,True,1,True
tfidf,1,3,26,test,0,100,138,436,489,False,True,1,True
tfidf,1,3,26,test,0,102,63,439,383,False,True,1,True
tfidf,1,3,26,test,0,108,92,446,425,False,True,1,True
tfidf,1,3,26,test,0,109,102,447,439,False,True,1,True
tfidf,1,3,26,test,0,125,109,474,447,False,True,1,True
tfidf,1,3,26,test,0,126,97,475,430,False,True,1,True
tfidf,1,3,26,test,0,138,140,489,491,False,True,1,True
tfidf,1,3,26,test,0,140,53,491,371,False,True,1,True
tfidf,1,3,26,test,1,13,31,320,344,False,True,1,True
tfidf,1,3,26,test,1,26,60,338,380,False,True,1,True
tfidf,1,3,26,test,1,31,26,344,338,False,True,1,True
tfidf,1,3,26,test,1,38,118,352,459,False,True,1,True
tfidf,1,3,26,test,1,41,49,356,367,False,True,1,True
tfidf,1,3,26,test,1,49,38,367,352,False,True,1,True
tfidf,1,3,26,test,1,60,41,380,356,False,True,1,True
tfidf,1,3,26,test,1,118,13,459,320,False,True,1,True
tfidf,1,3,26,train,0,0,99,302,434,False,True,1,True
tfidf,1,3,26,train,0,1,116,303,457,False,True,1,True
tfidf,1,3,26,train,0,2,124,304,473,False,True,1,True
tfidf,1,3,26,train,0,5,136,310,487,False,True,1,True
tfidf,1,3,26,train,0,6,128,312,477,False,True,1,True
tfidf,1,3,26,train,0,9,89,316,420,False,True,1,True
tfidf,1,3,26,train,0,11,70,318,392,False,True,1,True
tfidf,1,3,26,train,0,15,119,322,463,False,True,1,True
tfidf,1,3,26,train,0,16,122,324,471,False,True,1,True
tfidf,1,3,26,train,0,18,95,326,428,False,True,1,True
tfidf,1,3,26,train,0,19,2,327,304,False,True,1,True
tfidf,1,3,26,train,0,20,135,328,486,False,True,1,True
tfidf,1,3,26,train,0,22,46,331,363,False,True,1,True
tfidf,1,3,26,train,0,23,78,333,404,False,True,1,True
tfidf,1,3,26,train,0,25,129,336,478,False,True,1,True
tfidf,1,3,26,train,0,28,74,340,400,False,True,1,True
tfidf,1,3,26,train,0,29,123,341,472,False,True,1,True
tfidf,1,3,26,train,0,30,141,343,492,False,True,1,True
tfidf,1,3,26,train,0,42,30,357,343,False,True,1,True
tfidf,1,3,26,train,0,43,28,358,340,False,True,1,True
tfidf,1,3,26,train,0,44,68,360,390,False,True,1,True
tfidf,1,3,26,train,0,46,86,363,417,False,True,1,True
tfidf,1,3,26,train,0,47,22,364,331,False,True,1,True
tfidf,1,3,26,train,0,48,11,366,318,False,True,1,True
tfidf,1,3,26,train,0,50,111,368,449,False,True,1,True
tfidf,1,3,26,train,0,51,105,369,443,False,True,1,True
tfidf,1,3,26,train,0,52,1,370,303,False,True,1,True
tfidf,1,3,26,train,0,55,120,374,464,False,True,1,True
tfidf,1,3,26,train,0,56,77,375,403,False,True,1,True
tfidf,1,3,26,train,0,59,117,379,458,False,True,1,True
tfidf,1,3,26,train,0,62,139,382,490,False,True,1,True
tfidf,1,3,26,train,0,64,51,385,369,False,True,1,True
tfidf,1,3,26,train,0,68,107,390,445,False,True,1,True
tfidf,1,3,26,train,0,69,112,391,451,False,True,1,True
tfidf,1,3,26,train,0,70,50,392,368,False,True,1,True
tfidf,1,3,26,train,0,74,56,400,375,False,True,1,True
tfidf,1,3,26,train,0,75,96,401,429,False,True,1,True
tfidf,1,3,26,train,0,77,9,403,316,False,True,1,True
tfidf,1,3,26,train,0,78,29,404,341,False,True,1,True
tfidf,1,3,26,train,0,79,15,406,322,False,True,1,True
tfidf,1,3,26,train,0,84,47,415,364,False,True,1,True
tfidf,1,3,26,train,0,85,101,416,437,False,True,1,True
tfidf,1,3,26,train,0,86,79,417,406,False,True,1,True
tfidf,1,3,26,train,0,88,85,419,416,False,True,1,True
tfidf,1,3,26,train,0,89,64,420,385,False,True,1,True
tfidf,1,3,26,train,0,91,130,423,479,False,True,1,True
tfidf,1,3,26,train,0,94,84,427,415,False,True,1,True
tfidf,1,3,26,train,0,95,55,428,374,False,True,1,True
tfidf,1,3,26,train,0,96,113,429,454,False,True,1,True
tfidf,1,3,26,train,0,99,19,434,327,False,True,1,True
tfidf,1,3,26,train,0,101,69,437,391,False,True,1,True
tfidf,1,3,26,train,0,105,91,443,423,False,True,1,True
tfidf,1,3,26,train,0,106,137,444,488,False,True,1,True
tfidf,1,3,26,train,0,107,18,445,326,False,True,1,True
tfidf,1,3,26,train,0,111,16,449,324,False,True,1,True
tfidf,1,3,26,train,0,112,20,451,328,False,True,1,True
tfidf,1,3,26,train,0,113,44,454,360,False,True,1,True
tfidf,1,3,26,train,0,114,134,455,485,False,True,1,True
