pairing_condition,draw_id,recipient_participant_id,donor_participant_id,donor_row_index,self_match,standardized_structural_distance
structure_matched_random,29,391,472,123,False,0.018076761503841927
structure_matched_random,29,392,381,61,False,0.02742162485079889
structure_matched_random,29,393,488,137,False,0.008957699664570508
structure_matched_random,29,395,486,135,False,0.0064373940464941245
structure_matched_random,29,397,420,89,False,0.07519063923213581
structure_matched_random,29,400,390,68,False,0.41357893733038625
structure_matched_random,29,401,437,101,False,0.031083562276542066
structure_matched_random,29,402,417,86,False,0.06161646760819144
structure_matched_random,29,403,487,136,False,0.09200489824848235
structure_matched_random,29,404,415,84,False,0.028682022991245476
structure_matched_random,29,406,475,126,False,0.048757662567782384
structure_matched_random,29,409,370,52,False,0.05355098909161954
structure_matched_random,29,412,382,62,False,0.0494314578356377
structure_matched_random,29,413,375,56,False,0.1147561932026252
structure_matched_random,29,414,449,111,False,0.0206545178545507
structure_matched_random,29,415,404,78,False,0.028682022991245476
structure_matched_random,29,416,489,138,False,0.032697032046864104
structure_matched_random,29,417,402,76,False,0.06161646760819144
structure_matched_random,29,418,430,97,False,0.5821114673388421
structure_matched_random,29,419,455,114,False,0.038472628915089145
structure_matched_random,29,420,397,73,False,0.07519063923213581
structure_matched_random,29,422,482,131,False,0.0544452109510402
structure_matched_random,29,423,473,124,False,0.19989894222908713
structure_matched_random,29,425,374,55,False,0.05197724808118809
structure_matched_random,29,426,484,133,False,0.12297992662091181
structure_matched_random,29,427,463,119,False,0.009617125564078663
structure_matched_random,29,428,491,140,False,0.3985388675868943
structure_matched_random,29,429,479,130,False,0.36383669972075555
structure_matched_random,29,430,418,87,False,0.5821114673388421
structure_matched_random,29,433,474,125,False,0.036242939845474616
structure_matched_random,29,434,476,127,False,0.06121483092183096
structure_matched_random,29,436,386,65,False,0.042357609542566926
structure_matched_random,29,437,401,75,False,0.031083562276542066
structure_matched_random,29,439,446,108,False,0.006559289252563841
structure_matched_random,29,440,478,129,False,0.07010943800593666
structure_matched_random,29,441,377,58,False,2.060629609160137
structure_matched_random,29,443,485,134,False,0.09579909368534582
structure_matched_random,29,444,366,48,False,0.5495051484583537
structure_matched_random,29,445,492,141,False,0.14940301468318049
structure_matched_random,29,446,439,102,False,0.006559289252563841
structure_matched_random,29,447,468,121,False,0.009367469573002166
structure_matched_random,29,448,367,49,False,0.8687510272707033
structure_matched_random,29,449,414,83,False,0.0206545178545507
structure_matched_random,29,451,458,117,False,0.0
structure_matched_random,29,454,379,59,False,1.3402939612443283
structure_matched_random,29,455,419,88,False,0.038472628915089145
structure_matched_random,29,456,490,139,False,0.05084935328327017
structure_matched_random,29,457,392,70,False,0.0024434976281665225
structure_matched_random,29,458,451,112,False,0.0
structure_matched_random,29,459,389,67,False,0.6197714730131817
structure_matched_random,29,463,427,94,False,0.009617125564078663
structure_matched_random,29,464,383,63,False,0.17907670595808173
structure_matched_random,29,468,447,109,False,0.009367469573002166
structure_matched_random,29,471,385,64,False,0.041852186650068464
structure_matched_random,29,472,391,69,False,0.018076761503841927
structure_matched_random,29,473,423,91,False,0.19989894222908713
structure_matched_random,29,474,433,98,False,0.036242939845474616
structure_matched_random,29,475,406,79,False,0.048757662567782384
structure_matched_random,29,476,477,128,False,0.01547515066974222
structure_matched_random,29,477,434,99,False,0.025478316894792137
structure_matched_random,29,478,371,53,False,0.223358516671239
structure_matched_random,29,479,429,96,False,0.36383669972075555
structure_matched_random,29,482,422,90,False,0.0544452109510402
structure_matched_random,29,483,364,47,False,0.06430901046913984
structure_matched_random,29,484,376,57,False,0.08023962902176818
structure_matched_random,29,485,443,105,False,0.09579909368534582
structure_matched_random,29,486,395,72,False,0.0064373940464941245
structure_matched_random,29,487,403,77,False,0.09200489824848235
structure_matched_random,29,488,393,71,False,0.008957699664570508
structure_matched_random,29,489,416,85,False,0.032697032046864104
structure_matched_random,29,490,388,66,False,0.022700734326688624
structure_matched_random,29,491,428,95,False,0.3985388675868943
structure_matched_random,29,492,445,107,False,0.14940301468318049
random,30,302,360,44,False,10.048307590865218
random,30,303,484,133,False,24.011727555771536
random,30,304,455,114,False,11.48954657505475
random,30,305,474,125,False,18.348930357638867
random,30,307,326,18,False,3.1385226585795274
random,30,310,345,32,False,6.442834901173221
random,30,312,440,103,False,12.70762561929196
random,30,313,379,59,False,21.788012809351557
random,30,315,338,26,False,1.7002165830177225
random,30,316,328,20,False,7.21196650511851
random,30,317,417,86,False,9.560693371661444
random,30,318,339,27,False,15.891824502733726
random,30,319,426,93,False,10.684525637664919
random,30,320,316,9,False,2.5734667983284507
random,30,321,468,121,False,28.645954746605028
random,30,322,489,138,False,16.162476781823962
random,30,324,346,33,False,0.19357082696501343
random,30,325,423,91,False,17.666466327402226
random,30,326,356,41,False,2.115704832973891
random,30,327,368,50,False,22.819106554473105
random,30,328,385,64,False,12.617972744159147
random,30,330,430,97,False,15.890211448782916
random,30,331,449,111,False,15.998580545706464
random,30,333,443,105,False,11.670682057261073
random,30,335,320,13,False,21.723691379777286
random,30,336,459,118,False,23.647170638838162
random,30,338,475,126,False,7.952968032895789
random,30,339,446,108,False,35.31232681634985
random,30,340,313,7,False,0.7714205121123853
random,30,341,388,66,False,13.92245362399865
random,30,343,392,70,False,18.917586116154432
random,30,344,422,90,False,15.19789512898133
random,30,345,369,51,False,15.422584760919316
random,30,346,454,113,False,25.479227721084197
random,30,347,357,42,False,13.486825859172416
random,30,348,401,75,False,22.971756103807913
random,30,350,439,102,False,16.399345083957826
random,30,351,376,57,False,10.334820208751156
random,30,352,434,99,False,15.142696565656427
random,30,353,364,47,False,12.484491661444077
random,30,355,441,104,False,31.46058151235624
random,30,356,456,115,False,13.752539338909237
random,30,357,491,140,False,30.69297476831228
random,30,358,418,87,False,13.753882906113502
random,30,360,340,28,False,10.421326257554686
random,30,362,319,12,False,3.1249305914320598
random,30,363,351,37,False,16.906054275165324
random,30,364,433,98,False,2.3613447283310505
random,30,366,350,36,False,21.30382399815654
random,30,367,429,96,False,8.36477056694912
random,30,368,386,65,False,2.234606865150507
random,30,369,472,123,False,2.048766181212082
random,30,370,358,43,False,13.940642980764483
random,30,371,479,130,False,1.280557013328854
random,30,372,352,38,False,27.10799709472247
random,30,374,492,141,False,9.135200133470876
random,30,375,353,39,False,9.42656508647079
random,30,376,302,0,False,20.373326822325474
random,30,377,397,73,False,8.581521395955855
random,30,379,348,35,False,24.367987576480612
random,30,380,303,1,False,14.888201156520962
random,30,381,488,137,False,1.3075259454537072
random,30,382,458,117,False,81.20733915230633
random,30,383,341,29,False,13.649455619469743
random,30,385,312,6,False,11.134011616488387
random,30,386,344,31,False,13.037284440281564
random,30,388,444,106,False,1.833265449565938
random,30,389,375,56,False,3.925278667279811
random,30,390,464,120,False,16.544200851529716
random,30,391,471,122,False,0.8894967739845775
random,30,392,381,61,False,0.02742162485079889
random,30,393,374,55,False,4.964392170277738
random,30,395,325,17,False,19.538179175759396
random,30,397,483,132,False,3.091848982485304
random,30,400,413,82,False,3.5748805276718074
random,30,401,305,3,False,18.007687809605915
random,30,402,330,21,False,8.993580683677859
random,30,403,377,58,False,19.578322490264096
random,30,404,416,85,False,0.9642415260479709
random,30,406,400,74,False,15.298733733618045
random,30,409,321,14,False,37.97697457091596
random,30,412,402,76,False,4.840352474864674
random,30,413,322,15,False,10.217473299091115
random,30,414,482,131,False,2.018768705928653
random,30,415,333,23,False,13.203849041156717
random,30,416,372,54,False,0.794193122708478
random,30,417,412,81,False,3.980925642104836
random,30,418,391,69,False,13.711972182662874
random,30,419,490,139,False,2.745339720042594
random,30,420,448,110,False,13.310061595841814
random,30,422,317,10,False,11.912257094914397
random,30,423,363,46,False,3.2734076124081386
random,30,425,327,19,False,11.468369106617134
random,30,426,414,83,False,10.959981998771656
random,30,427,415,84,False,0.1442124234631657
random,30,428,395,72,False,3.629317169083531
random,30,429,362,45,False,35.28299489346621
random,30,430,425,92,False,2.406041227230685
random,30,433,393,71,False,2.6532725609264625
random,30,434,485,134,False,1.3266351538932315
random,30,436,406,79,False,1.3082945424865575
random,30,437,451,112,False,70.96164757916478
random,30,439,336,25,False,12.405985154711404
random,30,440,331,22,False,12.634263475434722
random,30,441,403,77,False,16.377613134106753
random,30,443,335,24,False,12.813975191421717
random,30,444,355,40,False,8.251676227342468
random,30,445,370,52,False,3.214627138910582
random,30,446,419,88,False,0.019950250070291074
random,30,447,409,80,False,2.304449120468613
random,30,448,436,100,False,5.366489700342802
random,30,449,457,116,False,4.053216756803889
random,30,451,477,128,False,63.7830757410844
random,30,454,476,127,False,9.121240505095068
random,30,455,404,78,False,1.891760481730769
random,30,456,367,49,False,3.400295153035766
random,30,457,366,48,False,5.7875882452989345
random,30,458,487,136,False,57.78048309925832
random,30,459,445,107,False,16.18253340998639
random,30,463,473,124,False,0.9629945230030413
random,30,464,427,94,False,0.8303357225767516
random,30,468,420,89,False,5.118191233121571
random,30,471,463,119,False,0.68311371822724
random,30,472,307,4,False,12.153268806391155
random,30,473,478,129,False,0.8395036757948576
random,30,474,447,109,False,1.536479485094397
random,30,475,304,2,False,11.15179792529312
random,30,476,486,135,False,0.14306045045075216
random,30,477,380,60,False,1.3378129002031323
random,30,478,428,95,False,0.29225706057328854
random,30,479,383,63,False,5.65837593772848
random,30,482,437,101,False,0.8672016020630351
random,30,483,315,8,False,10.8224818495481
random,30,484,343,30,False,13.651459354187883
random,30,485,382,62,False,0.9212509329841423
random,30,486,390,68,False,11.194412252248132
random,30,487,347,34,False,8.47597214965114
random,30,488,310,5,False,9.837408831192814
random,30,489,324,16,False,13.886762745874465
random,30,490,389,67,False,5.848859601049536
random,30,491,318,11,False,17.937929803442255
random,30,492,371,53,False,5.954772033809592
structure_matched_random,30,302,303,1,False,0.5653343015770502
structure_matched_random,30,303,302,0,False,0.5653343015770502
structure_matched_random,30,304,335,24,False,0.014954384576411496
structure_matched_random,30,305,331,22,False,2.0187287207626614
structure_matched_random,30,307,347,34,False,0.8078791551349297
structure_matched_random,30,310,340,28,False,0.5307364008051898
structure_matched_random,30,312,356,41,False,0.006676687232520066
structure_matched_random,30,313,318,11,False,0.5180266016902589
structure_matched_random,30,315,310,5,False,0.10709092485464691
structure_matched_random,30,316,327,19,False,0.3110122801372606
structure_matched_random,30,317,322,15,False,0.308180159721187
structure_matched_random,30,318,313,7,False,0.5180266016902589
structure_matched_random,30,319,345,32,False,0.20732366157988666
structure_matched_random,30,320,321,14,False,0.6090228564381212
structure_matched_random,30,321,320,13,False,0.6090228564381212
structure_matched_random,30,322,317,10,False,0.308180159721187
structure_matched_random,30,324,346,33,False,0.19357082696501343
structure_matched_random,30,325,351,37,False,0.2813188567249581
structure_matched_random,30,326,333,23,False,0.02670674893008033
structure_matched_random,30,327,343,30,False,0.8956884523152425
structure_matched_random,30,328,341,29,False,0.42570697575911703
structure_matched_random,30,330,324,16,False,0.084423159559054
structure_matched_random,30,331,305,3,False,2.0187287207626614
structure_matched_random,30,333,326,18,False,0.02670674893008033
structure_matched_random,30,335,304,2,False,0.014954384576411496
structure_matched_random,30,336,344,31,False,0.7496333031970571
structure_matched_random,30,338,355,40,False,0.019900078822722735
structure_matched_random,30,339,348,35,False,0.8321014033874692
structure_matched_random,30,340,315,8,False,0.16558961136127667
structure_matched_random,30,341,328,20,False,0.42570697575911703
structure_matched_random,30,343,316,9,False,0.3349693368887058
structure_matched_random,30,344,336,25,False,0.7496333031970571
structure_matched_random,30,345,319,12,False,0.20732366157988666
structure_matched_random,30,346,330,21,False,0.10210322411160677
structure_matched_random,30,347,307,4,False,0.8078791551349297
structure_matched_random,30,348,339,27,False,0.8321014033874692
structure_matched_random,30,350,353,39,False,0.17989408156350054
structure_matched_random,30,351,325,17,False,0.2813188567249581
structure_matched_random,30,352,357,42,False,0.07036835269777668
structure_matched_random,30,353,350,36,False,0.17989408156350054
structure_matched_random,30,355,338,26,False,0.019900078822722735
structure_matched_random,30,356,312,6,False,0.006676687232520066
structure_matched_random,30,357,360,44,False,0.03572630041091843
structure_matched_random,30,358,362,45,False,0.5533822071484651
structure_matched_random,30,360,352,38,False,0.015943523425673782
structure_matched_random,30,362,358,43,False,0.5533822071484651
structure_matched_random,30,363,369,51,False,0.05873585642847886
structure_matched_random,30,364,483,132,False,0.06430901046913984
structure_matched_random,30,366,444,106,False,0.5495051484583537
structure_matched_random,30,367,448,110,False,0.8687510272707033
structure_matched_random,30,368,366,48,False,0.6215722131994695
structure_matched_random,30,369,363,46,False,0.05873585642847886
structure_matched_random,30,370,409,80,False,0.05355098909161954
structure_matched_random,30,371,440,103,False,0.4396216637846223
structure_matched_random,30,372,380,60,False,0.6396713545757351
structure_matched_random,30,374,425,92,False,0.05197724808118809
structure_matched_random,30,375,413,82,False,0.1147561932026252
structure_matched_random,30,376,426,93,False,0.12557313730122815
structure_matched_random,30,377,441,104,False,2.060629609160137
structure_matched_random,30,379,454,113,False,1.3402939612443283
structure_matched_random,30,380,372,54,False,0.6396713545757351
structure_matched_random,30,381,392,70,False,0.02742162485079889
structure_matched_random,30,382,412,81,False,0.0494314578356377
structure_matched_random,30,383,464,120,False,0.17907670595808173
structure_matched_random,30,385,471,122,False,0.041852186650068464
structure_matched_random,30,386,436,100,False,0.042357609542566926
structure_matched_random,30,388,490,139,False,0.022700734326688624
structure_matched_random,30,389,459,118,False,0.6197714730131817
structure_matched_random,30,390,400,74,False,0.41357893733038625
structure_matched_random,30,391,472,123,False,0.018076761503841927
structure_matched_random,30,392,457,116,False,0.0024434976281665225
structure_matched_random,30,393,488,137,False,0.008957699664570508
structure_matched_random,30,395,486,135,False,0.0064373940464941245
structure_matched_random,30,397,420,89,False,0.07519063923213581
structure_matched_random,30,400,390,68,False,0.41357893733038625
structure_matched_random,30,401,437,101,False,0.031083562276542066
structure_matched_random,30,402,417,86,False,0.06161646760819144
structure_matched_random,30,403,487,136,False,0.09200489824848235
structure_matched_random,30,404,415,84,False,0.028682022991245476
structure_matched_random,30,406,475,126,False,0.048757662567782384
structure_matched_random,30,409,370,52,False,0.05355098909161954
structure_matched_random,30,412,382,62,False,0.0494314578356377
structure_matched_random,30,413,375,56,False,0.1147561932026252
structure_matched_random,30,414,449,111,False,0.0206545178545507
structure_matched_random,30,415,404,78,False,0.028682022991245476
structure_matched_random,30,416,489,138,False,0.032697032046864104
structure_matched_random,30,417,402,76,False,0.06161646760819144
structure_matched_random,30,418,430,97,False,0.5821114673388421
structure_matched_random,30,419,455,114,False,0.038472628915089145
structure_matched_random,30,420,397,73,False,0.07519063923213581
structure_matched_random,30,422,482,131,False,0.0544452109510402
structure_matched_random,30,423,473,124,False,0.19989894222908713
structure_matched_random,30,425,374,55,False,0.05197724808118809
structure_matched_random,30,426,484,133,False,0.12297992662091181
structure_matched_random,30,427,463,119,False,0.009617125564078663
structure_matched_random,30,428,491,140,False,0.3985388675868943
structure_matched_random,30,429,479,130,False,0.36383669972075555
structure_matched_random,30,430,418,87,False,0.5821114673388421
structure_matched_random,30,433,474,125,False,0.036242939845474616
structure_matched_random,30,434,477,128,False,0.025478316894792137
structure_matched_random,30,436,386,65,False,0.042357609542566926
structure_matched_random,30,437,401,75,False,0.031083562276542066
structure_matched_random,30,439,446,108,False,0.006559289252563841
structure_matched_random,30,440,478,129,False,0.07010943800593666
structure_matched_random,30,441,377,58,False,2.060629609160137
structure_matched_random,30,443,485,134,False,0.09579909368534582
structure_matched_random,30,444,368,50,False,0.09989100922604835
structure_matched_random,30,445,492,141,False,0.14940301468318049
structure_matched_random,30,446,439,102,False,0.006559289252563841
structure_matched_random,30,447,468,121,False,0.009367469573002166
structure_matched_random,30,448,367,49,False,0.8687510272707033
structure_matched_random,30,449,414,83,False,0.0206545178545507
structure_matched_random,30,451,458,117,False,0.0
structure_matched_random,30,454,379,59,False,1.3402939612443283
structure_matched_random,30,455,419,88,False,0.038472628915089145
structure_matched_random,30,456,388,66,False,0.08486423934366599
structure_matched_random,30,457,381,61,False,0.04425509428818859
structure_matched_random,30,458,451,112,False,0.0
structure_matched_random,30,459,389,67,False,0.6197714730131817
structure_matched_random,30,463,427,94,False,0.009617125564078663
structure_matched_random,30,464,383,63,False,0.17907670595808173
structure_matched_random,30,468,447,109,False,0.009367469573002166
structure_matched_random,30,471,385,64,False,0.041852186650068464
structure_matched_random,30,472,391,69,False,0.018076761503841927
structure_matched_random,30,473,423,91,False,0.19989894222908713
structure_matched_random,30,474,433,98,False,0.036242939845474616
structure_matched_random,30,475,406,79,False,0.048757662567782384
structure_matched_random,30,476,434,99,False,0.06121483092183096
structure_matched_random,30,477,476,127,False,0.01547515066974222
structure_matched_random,30,478,371,53,False,0.223358516671239
structure_matched_random,30,479,429,96,False,0.36383669972075555
structure_matched_random,30,482,422,90,False,0.0544452109510402
structure_matched_random,30,483,364,47,False,0.06430901046913984
structure_matched_random,30,484,376,57,False,0.08023962902176818
structure_matched_random,30,485,443,105,False,0.09579909368534582
structure_matched_random,30,486,395,72,False,0.0064373940464941245
structure_matched_random,30,487,403,77,False,0.09200489824848235
structure_matched_random,30,488,393,71,False,0.008957699664570508
structure_matched_random,30,489,416,85,False,0.032697032046864104
structure_matched_random,30,490,456,115,False,0.05084935328327017
structure_matched_random,30,491,428,95,False,0.3985388675868943
structure_matched_random,30,492,445,107,False,0.14940301468318049
random,31,302,482,131,False,10.98291929599399
random,31,303,479,130,False,22.771889302767953
random,31,304,491,140,False,18.17356398882824
random,31,305,406,79,False,21.29185018320503
random,31,307,327,19,False,10.023021431838377
random,31,310,420,89,False,16.662617352111585
random,31,312,335,24,False,2.19901521581133
random,31,313,430,97,False,19.84332235165978
random,31,315,402,76,False,8.589275493572229
random,31,316,376,57,False,12.340957792349633
random,31,317,353,39,False,0.29853922545291917
random,31,318,316,9,False,12.184926292757428
random,31,319,318,11,False,5.375255271117293
random,31,320,310,5,False,17.79059723869893
random,31,321,419,88,False,36.27269339862597
random,31,322,428,95,False,10.668023579218927
random,31,324,477,128,False,11.21534914411176
random,31,325,307,4,False,9.118466638214626
random,31,326,313,7,False,2.307724586082766
random,31,327,425,92,False,11.468369106617134
random,31,328,355,40,False,2.9270023917961008
random,31,330,412,81,False,15.324868919937835
random,31,331,391,69,False,16.829850582036986
random,31,333,325,17,False,3.6382034337828513
random,31,335,409,80,False,12.290965991856462
random,31,336,392,70,False,12.211526316953432
random,31,338,312,6,False,0.7821839742163575
random,31,339,340,28,False,13.753842083709914
random,31,340,404,78,False,9.534191519364487
random,31,341,336,25,False,0.8022140359139179
random,31,343,471,122,False,24.113373344401833
random,31,344,386,65,False,13.037284440281564
random,31,345,426,93,False,11.892857814698187
random,31,346,305,3,False,3.4394673783612646
random,31,347,423,91,False,11.58952903601895
random,31,348,383,63,False,28.26964546404894
random,31,350,475,126,False,16.599772139096743
random,31,351,374,55,False,10.014000094377229
random,31,352,422,90,False,12.9743014527067
random,31,353,345,32,False,0.7226810891944753
random,31,355,333,23,False,4.326189928174648
random,31,356,363,46,False,8.836893788001946
random,31,357,317,10,False,14.712393179496653
random,31,358,369,51,False,13.454254675650265
random,31,360,448,110,False,6.9914435568664395
random,31,362,400,74,False,18.347037860293568
random,31,363,375,56,False,2.6183141344169623
random,31,364,356,41,False,12.912925105073539
random,31,366,427,94,False,3.6038152029029207
random,31,367,447,109,False,1.0383843119535656
random,31,368,473,124,False,6.4663599959120175
random,31,369,418,87,False,9.620443525440594
random,31,370,393,71,False,1.6440066080916962
random,31,371,322,15,False,13.090660120143115
random,31,372,315,8,False,14.860482882833134
random,31,374,441,104,False,7.5960032570502465
random,31,375,328,20,False,12.676976032453997
random,31,376,455,114,False,9.497737639017577
random,31,377,382,62,False,10.54775459388063
random,31,379,368,50,False,13.419199898147129
random,31,380,445,107,False,2.1604609034091595
random,31,381,483,132,False,1.219632633428021
random,31,382,338,26,False,14.38201598176787
random,31,383,417,86,False,3.593176799954567
random,31,385,379,59,False,7.704076283268835
random,31,386,444,106,False,1.5686586016589368
random,31,388,344,31,False,13.555738881392795
random,31,389,364,47,False,1.6916732656930729
random,31,390,326,18,False,15.409708874106482
random,31,391,456,115,False,0.6686936670418054
random,31,392,443,105,False,0.19941001465228853
random,31,393,385,64,False,0.5530540934196105
random,31,395,302,0,False,12.407930215649841
random,31,397,434,99,False,3.0775183884769346
random,31,400,389,67,False,0.9762616750183944
random,31,401,370,52,False,4.972649552173038
random,31,402,429,96,False,9.369985557113774
random,31,403,457,116,False,2.3012654422595404
random,31,404,351,37,False,18.286793054717386
random,31,406,339,27,False,34.79964287311946
random,31,409,468,121,False,2.0791059317969403
random,31,412,454,113,False,4.17883938314827
random,31,413,388,66,False,2.837865897166733
random,31,414,433,98,False,4.892184944273943
random,31,415,436,100,False,0.07123408383508685
random,31,416,381,61,False,1.7877162688565622
random,31,417,449,111,False,2.3330994079111615
random,31,418,350,36,False,10.928506843898566
random,31,419,492,141,False,1.2249778063024963
random,31,420,303,1,False,19.575737381681883
random,31,422,414,83,False,1.6973774432443458
random,31,423,358,43,False,20.326006716077202
random,31,425,380,60,False,7.3853939333635505
random,31,426,324,16,False,10.78385563314139
random,31,427,489,138,False,0.22330915596007028
random,31,428,485,134,False,1.5672401170715093
random,31,429,459,118,False,7.512376956055142
random,31,430,366,48,False,27.512389096625977
random,31,433,413,82,False,3.6931941464775826
random,31,434,464,120,False,1.044481147954729
random,31,436,472,123,False,0.578990143926524
random,31,437,352,38,False,18.56608490103481
random,31,439,415,84,False,2.1909117825458715
random,31,440,451,112,False,86.29866072231039
random,31,441,395,72,False,10.435322880491038
random,31,443,331,22,False,12.626286091785005
random,31,444,478,129,False,6.525222909320982
random,31,445,341,29,False,16.35751848015033
random,31,446,488,137,False,0.6590335827268553
random,31,447,476,127,False,0.2406948744262809
random,31,448,484,133,False,5.330691753637808
random,31,449,319,12,False,20.01443806625409
random,31,451,371,53,False,96.58346336755831
random,31,454,357,42,False,49.62567328466561
random,31,455,416,85,False,4.998325654935512
random,31,456,474,125,False,0.2422891121752561
random,31,457,437,101,False,0.625232096702099
random,31,458,367,49,False,58.72408709742313
random,31,459,377,58,False,4.079340915548859
random,31,463,439,102,False,3.305515143564861
random,31,464,330,21,False,14.467662429714279
random,31,468,362,45,False,18.402562023905755
random,31,471,403,77,False,0.7346022570910987
random,31,472,397,73,False,1.9551472856360048
random,31,473,487,136,False,4.361884720862276
random,31,474,446,108,False,4.122636457915422
random,31,475,372,54,False,3.62464209766879
random,31,476,360,44,False,16.56333719670266
random,31,477,440,103,False,2.6964248038914422
random,31,478,490,139,False,2.2199360966337074
random,31,479,320,13,False,27.649916352896188
random,31,482,304,2,False,10.925280655807462
random,31,483,486,135,False,2.641239298968141
random,31,484,343,30,False,13.651459354187883
random,31,485,401,75,False,0.6771862959656643
random,31,486,348,35,False,22.966861096150748
random,31,487,390,68,False,17.23415442859882
random,31,488,458,117,False,55.37588980520389
random,31,489,463,119,False,0.19875255140404746
random,31,490,346,33,False,13.938025615043275
random,31,491,321,14,False,15.844384541605503
random,31,492,347,34,False,9.640219602068044
structure_matched_random,31,302,303,1,False,0.5653343015770502
structure_matched_random,31,303,302,0,False,0.5653343015770502
structure_matched_random,31,304,335,24,False,0.014954384576411496
structure_matched_random,31,305,331,22,False,2.0187287207626614
structure_matched_random,31,307,347,34,False,0.8078791551349297
structure_matched_random,31,310,315,8,False,0.10709092485464691
structure_matched_random,31,312,356,41,False,0.006676687232520066
structure_matched_random,31,313,318,11,False,0.5180266016902589
structure_matched_random,31,315,340,28,False,0.16558961136127667
structure_matched_random,31,316,327,19,False,0.3110122801372606
structure_matched_random,31,317,322,15,False,0.308180159721187
structure_matched_random,31,318,313,7,False,0.5180266016902589
structure_matched_random,31,319,345,32,False,0.20732366157988666
structure_matched_random,31,320,321,14,False,0.6090228564381212
structure_matched_random,31,321,320,13,False,0.6090228564381212
structure_matched_random,31,322,317,10,False,0.308180159721187
structure_matched_random,31,324,330,21,False,0.084423159559054
structure_matched_random,31,325,351,37,False,0.2813188567249581
structure_matched_random,31,326,333,23,False,0.02670674893008033
structure_matched_random,31,327,343,30,False,0.8956884523152425
structure_matched_random,31,328,341,29,False,0.42570697575911703
structure_matched_random,31,330,346,33,False,0.10210322411160677
structure_matched_random,31,331,305,3,False,2.0187287207626614
structure_matched_random,31,333,326,18,False,0.02670674893008033
structure_matched_random,31,335,304,2,False,0.014954384576411496
structure_matched_random,31,336,344,31,False,0.7496333031970571
structure_matched_random,31,338,355,40,False,0.019900078822722735
structure_matched_random,31,339,348,35,False,0.8321014033874692
structure_matched_random,31,340,310,5,False,0.5307364008051898
structure_matched_random,31,341,328,20,False,0.42570697575911703
structure_matched_random,31,343,316,9,False,0.3349693368887058
structure_matched_random,31,344,336,25,False,0.7496333031970571
structure_matched_random,31,345,319,12,False,0.20732366157988666
structure_matched_random,31,346,324,16,False,0.19357082696501343
structure_matched_random,31,347,307,4,False,0.8078791551349297
structure_matched_random,31,348,339,27,False,0.8321014033874692
structure_matched_random,31,350,353,39,False,0.17989408156350054
structure_matched_random,31,351,325,17,False,0.2813188567249581
structure_matched_random,31,352,360,44,False,0.015943523425673782
structure_matched_random,31,353,350,36,False,0.17989408156350054
structure_matched_random,31,355,338,26,False,0.019900078822722735
structure_matched_random,31,356,312,6,False,0.006676687232520066
structure_matched_random,31,357,352,38,False,0.07036835269777668
structure_matched_random,31,358,362,45,False,0.5533822071484651
structure_matched_random,31,360,357,42,False,0.03572630041091843
structure_matched_random,31,362,358,43,False,0.5533822071484651
structure_matched_random,31,363,369,51,False,0.05873585642847886
structure_matched_random,31,364,483,132,False,0.06430901046913984
structure_matched_random,31,366,368,50,False,0.6215722131994695
structure_matched_random,31,367,448,110,False,0.8687510272707033
structure_matched_random,31,368,444,106,False,0.09989100922604835
structure_matched_random,31,369,363,46,False,0.05873585642847886
structure_matched_random,31,370,409,80,False,0.05355098909161954
structure_matched_random,31,371,478,129,False,0.223358516671239
structure_matched_random,31,372,380,60,False,0.6396713545757351
structure_matched_random,31,374,425,92,False,0.05197724808118809
structure_matched_random,31,375,413,82,False,0.1147561932026252
structure_matched_random,31,376,484,133,False,0.08023962902176818
structure_matched_random,31,377,441,104,False,2.060629609160137
structure_matched_random,31,379,454,113,False,1.3402939612443283
structure_matched_random,31,380,372,54,False,0.6396713545757351
structure_matched_random,31,381,457,116,False,0.04425509428818859
structure_matched_random,31,382,412,81,False,0.0494314578356377
structure_matched_random,31,383,464,120,False,0.17907670595808173
structure_matched_random,31,385,471,122,False,0.041852186650068464
structure_matched_random,31,386,436,100,False,0.042357609542566926
structure_matched_random,31,388,456,115,False,0.08486423934366599
structure_matched_random,31,389,459,118,False,0.6197714730131817
structure_matched_random,31,390,400,74,False,0.41357893733038625
structure_matched_random,31,391,472,123,False,0.018076761503841927
structure_matched_random,31,392,381,61,False,0.02742162485079889
structure_matched_random,31,393,488,137,False,0.008957699664570508
structure_matched_random,31,395,486,135,False,0.0064373940464941245
structure_matched_random,31,397,420,89,False,0.07519063923213581
structure_matched_random,31,400,390,68,False,0.41357893733038625
structure_matched_random,31,401,437,101,False,0.031083562276542066
structure_matched_random,31,402,417,86,False,0.06161646760819144
structure_matched_random,31,403,487,136,False,0.09200489824848235
structure_matched_random,31,404,415,84,False,0.028682022991245476
structure_matched_random,31,406,475,126,False,0.048757662567782384
structure_matched_random,31,409,370,52,False,0.05355098909161954
structure_matched_random,31,412,382,62,False,0.0494314578356377
structure_matched_random,31,413,375,56,False,0.1147561932026252
structure_matched_random,31,414,449,111,False,0.0206545178545507
structure_matched_random,31,415,404,78,False,0.028682022991245476
structure_matched_random,31,416,489,138,False,0.032697032046864104
structure_matched_random,31,417,402,76,False,0.06161646760819144
structure_matched_random,31,418,430,97,False,0.5821114673388421
structure_matched_random,31,419,455,114,False,0.038472628915089145
