condition,draw_id,recipient_participant_id,donor_participant_id,donor_row_index,self_match,standardized_structural_distance
fake_d,27,385,312,6,False,11.134011616488387
fake_d,27,386,478,129,False,2.327202892126629
fake_d,27,388,440,103,False,2.1876684320480897
fake_d,27,389,459,118,False,0.6197714730131817
fake_d,27,390,454,113,False,11.698828719457646
fake_d,27,391,415,84,False,0.5741383131549423
fake_d,27,392,385,64,False,0.6209916491084039
fake_d,27,393,491,140,False,7.557779944138518
fake_d,27,395,307,4,False,11.97244654398579
fake_d,27,397,310,5,False,15.728626996766064
fake_d,27,400,322,15,False,12.227930309104403
fake_d,27,401,433,98,False,0.2936712535944428
fake_d,27,402,377,58,False,20.797579092679502
fake_d,27,403,445,107,False,0.1614855081072457
fake_d,27,404,341,29,False,13.526572319375825
fake_d,27,406,339,27,False,34.79964287311946
fake_d,27,409,476,127,False,3.361105504072005
fake_d,27,412,321,14,False,28.94874157856835
fake_d,27,413,305,3,False,16.1303011833865
fake_d,27,414,355,40,False,7.661655477302029
fake_d,27,415,443,105,False,0.8558356593967427
fake_d,27,416,409,80,False,8.881145394560491
fake_d,27,417,371,53,False,4.410545790177876
fake_d,27,418,457,116,False,4.933225128705923
fake_d,27,419,406,79,False,0.27012291627340235
fake_d,27,420,328,20,False,16.309083435610386
fake_d,27,422,430,97,False,12.029118032156559
fake_d,27,423,487,136,False,3.2887577200578253
fake_d,27,425,403,77,False,8.98980392511494
fake_d,27,426,344,31,False,20.676118658465853
fake_d,27,427,412,81,False,0.2322872538680104
fake_d,27,428,318,11,False,15.116438729091621
fake_d,27,429,479,130,False,0.36383669972075555
fake_d,27,430,391,69,False,19.627527877882272
fake_d,27,433,390,68,False,11.045129999330646
fake_d,27,434,458,117,False,62.97164294395125
fake_d,27,436,489,138,False,0.42986869873347155
fake_d,27,437,331,22,False,13.028752596100764
fake_d,27,439,485,134,False,4.594197823101931
fake_d,27,440,400,74,False,2.2815574484952026
fake_d,27,441,304,2,False,27.163335150307912
fake_d,27,443,369,51,False,2.8132388975845637
fake_d,27,444,395,72,False,1.5666950262044572
fake_d,27,445,455,114,False,0.8934340666849563
fake_d,27,446,363,46,False,0.628475757972723
fake_d,27,447,422,90,False,0.3822873891434429
fake_d,27,448,330,21,False,9.704182239945666
fake_d,27,449,444,106,False,0.5502337792288179
fake_d,27,451,474,125,False,77.78692724834757
fake_d,27,454,423,91,False,4.688327925764071
fake_d,27,455,388,66,False,2.3340471716899875
fake_d,27,456,393,71,False,1.7897746223832347
fake_d,27,457,419,88,False,3.7047808699242237
fake_d,27,458,446,108,False,46.41721930482578
fake_d,27,459,374,55,False,4.928824589014989
fake_d,27,463,316,9,False,21.317921670732712
fake_d,27,464,366,48,False,1.651267474646155
fake_d,27,468,333,23,False,12.155183604737445
fake_d,27,471,484,133,False,4.986730230177384
fake_d,27,472,336,25,False,11.618196218919149
fake_d,27,473,402,76,False,5.025871558074809
fake_d,27,474,463,119,False,0.061423509895671066
fake_d,27,475,429,96,False,8.181192719795266
fake_d,27,476,397,73,False,2.4084639976737114
fake_d,27,477,473,124,False,2.437977908571651
fake_d,27,478,338,26,False,15.020424009893844
fake_d,27,479,418,87,False,8.707700264086492
fake_d,27,482,340,28,False,8.504216437859645
fake_d,27,483,380,60,False,2.3220141055068297
fake_d,27,484,427,94,False,5.2459063344156345
fake_d,27,485,379,59,False,5.131692213959489
fake_d,27,486,404,78,False,0.053857605152511645
fake_d,27,487,315,8,False,9.849767034630565
fake_d,27,488,413,82,False,2.410979500296151
fake_d,27,489,420,89,False,0.5496115302799423
fake_d,27,490,335,24,False,12.43705800084684
fake_d,27,491,471,122,False,6.121260733179722
fake_d,27,492,368,50,False,0.9294533587493471
fake_d,28,302,336,25,False,2.0653823925230728
fake_d,28,303,409,80,False,8.665080955409234
fake_d,28,304,447,109,False,10.927485856103171
fake_d,28,305,441,104,False,22.050279283690216
fake_d,28,307,420,89,False,18.11586815716644
fake_d,28,310,313,7,False,0.6162525291302166
fake_d,28,312,401,75,False,11.486254541150352
fake_d,28,313,368,50,False,8.9271180459295
fake_d,28,315,386,65,False,10.563721829906527
fake_d,28,316,343,30,False,0.3349693368887058
fake_d,28,317,303,1,False,13.975460703966704
fake_d,28,318,358,43,False,3.9357178588922634
fake_d,28,319,434,99,False,17.072567258517157
fake_d,28,320,390,68,False,15.889971881999308
fake_d,28,321,487,136,False,33.497053547940986
fake_d,28,322,302,0,False,9.542337994209007
fake_d,28,324,456,115,False,13.637783297771504
fake_d,28,325,335,24,False,10.730527576921313
fake_d,28,326,400,74,False,14.54981399619668
fake_d,28,327,490,139,False,19.35592948968639
fake_d,28,328,362,45,False,15.671329238042592
fake_d,28,330,351,37,False,2.1827355413918927
fake_d,28,331,413,82,False,11.530950396598364
fake_d,28,333,415,84,False,13.203849041156717
fake_d,28,335,330,21,False,3.0125097034484867
fake_d,28,336,473,124,False,13.679327318128129
fake_d,28,338,388,66,False,11.388822540642645
fake_d,28,339,404,78,False,29.172143982573957
fake_d,28,340,383,63,False,10.577373415400524
fake_d,28,341,321,14,False,11.728325092813964
fake_d,28,343,419,88,False,30.07438568856688
fake_d,28,344,324,16,False,5.716908841461461
fake_d,28,345,350,36,False,1.1421861332116543
fake_d,28,346,422,90,False,10.962630795422175
fake_d,28,347,428,95,False,13.864651403083325
fake_d,28,348,485,134,False,18.844262018408024
fake_d,28,350,482,131,False,12.294628353774044
fake_d,28,351,471,122,False,18.19137311476873
fake_d,28,352,381,61,False,17.763783711785063
fake_d,28,353,430,97,False,12.968065843402773
fake_d,28,355,458,117,False,47.170538188082325
fake_d,28,356,457,116,False,11.16781163113242
fake_d,28,357,347,34,False,13.486825859172416
fake_d,28,358,448,110,False,7.431677623307261
fake_d,28,360,445,107,False,17.30730267092623
fake_d,28,362,369,51,False,17.088558524168057
fake_d,28,363,439,102,False,0.6468822324263191
fake_d,28,364,443,105,False,1.433667891630546
fake_d,28,366,393,71,False,2.400685274644504
fake_d,28,367,319,12,False,11.84142909873915
fake_d,28,368,472,123,False,1.4687163482536243
fake_d,28,369,437,101,False,1.51213587133131
fake_d,28,370,489,138,False,8.224062765810368
fake_d,28,371,375,56,False,2.32215232308665
fake_d,28,372,444,106,False,2.796514382955042
fake_d,28,374,360,44,False,18.68791906782668
fake_d,28,375,374,55,False,0.573438393407866
fake_d,28,376,402,76,False,3.2239919462124336
fake_d,28,377,340,28,False,24.788996288426485
fake_d,28,379,341,29,False,16.883501759587446
fake_d,28,380,389,67,False,5.86239279070233
fake_d,28,381,406,79,False,2.545036137091817
fake_d,28,382,425,92,False,6.762308962670501
fake_d,28,383,412,81,False,2.0467466323797714
fake_d,28,385,379,59,False,7.704076283268835
fake_d,28,386,352,38,False,20.20541993990009
fake_d,28,388,376,57,False,5.097250756056775
fake_d,28,389,433,98,False,5.448882862772296
fake_d,28,390,331,22,False,16.388326237425158
fake_d,28,391,429,96,False,3.8290231570159885
fake_d,28,392,345,32,False,15.900480299578904
fake_d,28,393,333,23,False,12.744149218084514
fake_d,28,395,484,133,False,5.029484449291528
fake_d,28,397,417,86,False,6.095998326578268
fake_d,28,400,397,73,False,9.209245668195475
fake_d,28,401,328,20,False,11.966341179140413
fake_d,28,402,477,128,False,1.5528412890448178
fake_d,28,403,380,60,False,1.7085467398263017
fake_d,28,404,474,125,False,0.32796491626934676
fake_d,28,406,317,10,False,16.209835663361563
fake_d,28,409,320,13,False,45.93662126537188
fake_d,28,412,355,40,False,15.353388149671709
fake_d,28,413,479,130,False,5.664666363866427
fake_d,28,414,426,93,False,10.959981998771656
fake_d,28,415,366,48,False,2.9177042363423786
fake_d,28,416,304,2,False,13.43597449199944
fake_d,28,417,436,100,False,2.126415370838475
fake_d,28,418,449,111,False,14.874160551626751
fake_d,28,419,440,103,False,7.112851221055164
fake_d,28,420,478,129,False,3.370410800670329
fake_d,28,422,339,27,False,25.756897692854253
fake_d,28,423,491,140,False,2.1996691585821853
fake_d,28,425,475,126,False,8.88324643523114
fake_d,28,426,395,72,False,4.881605476116897
fake_d,28,427,476,127,False,0.3749540375583881
fake_d,28,428,318,11,False,15.116438729091621
fake_d,28,429,454,113,False,1.5522473855252157
fake_d,28,430,446,108,False,21.15529614381273
fake_d,28,433,423,91,False,0.6684972464752573
fake_d,28,434,492,141,False,0.697578519887805
fake_d,28,436,325,17,False,19.5523645145645
fake_d,28,437,316,9,False,20.612273483325186
fake_d,28,439,370,52,False,0.4751594090402096
fake_d,28,440,455,114,False,6.853505729909664
fake_d,28,441,307,4,False,30.416808589232456
fake_d,28,443,363,46,False,2.839276771982112
fake_d,28,444,468,121,False,0.7709430568589339
fake_d,28,445,382,62,False,1.611840931966814
fake_d,28,446,364,47,False,8.124415071704886
fake_d,28,447,348,35,False,22.319765261277563
fake_d,28,448,338,26,False,7.150346184564874
fake_d,28,449,310,5,False,11.084040602552985
fake_d,28,451,414,83,False,45.06778662971978
fake_d,28,454,346,33,False,25.479227721084197
fake_d,28,455,486,135,False,1.9261325460576462
fake_d,28,456,385,64,False,0.3677608942095657
fake_d,28,457,327,19,False,15.21717304753529
fake_d,28,458,463,119,False,74.45669586503537
fake_d,28,459,377,58,False,4.079340915548859
fake_d,28,463,464,120,False,0.7498635917091404
fake_d,28,464,392,70,False,2.6393791184145625
fake_d,28,468,372,54,False,3.481410581919053
fake_d,28,471,357,42,False,16.562019913102628
fake_d,28,472,315,8,False,11.775897979551912
fake_d,28,473,483,132,False,1.1439701011419368
fake_d,28,474,488,137,False,2.5239457083638452
fake_d,28,475,312,6,False,10.199261856744904
fake_d,28,476,403,77,False,0.5563938572580243
fake_d,28,477,322,15,False,13.94308536838072
fake_d,28,478,391,69,False,4.977186290549173
fake_d,28,479,418,87,False,8.707700264086492
fake_d,28,482,416,85,False,2.7520195610056586
fake_d,28,483,326,18,False,10.513172035072925
fake_d,28,484,367,49,False,3.1315602834788137
fake_d,28,485,451,112,False,78.9787341403847
fake_d,28,486,459,118,False,10.537232779256687
fake_d,28,487,356,41,False,10.420635678681178
fake_d,28,488,344,31,False,15.405076247837332
fake_d,28,489,371,53,False,2.2196446264528205
fake_d,28,490,305,3,False,18.76291385171646
fake_d,28,491,427,94,False,4.9983004080858375
fake_d,28,492,353,39,False,17.897868097210985
fake_d,29,302,459,118,False,31.90192005400361
fake_d,29,303,428,95,False,23.028594653149838
fake_d,29,304,413,82,False,13.653478451060096
fake_d,29,305,471,122,False,19.600955489676704
fake_d,29,307,363,46,False,9.513714990478917
fake_d,29,310,485,134,False,11.777852696227827
fake_d,29,312,403,77,False,11.479426357684234
fake_d,29,313,335,24,False,2.7249707818342888
fake_d,29,315,343,30,False,8.685276149024858
fake_d,29,316,383,63,False,25.91510111377102
fake_d,29,317,322,15,False,0.308180159721187
fake_d,29,318,319,12,False,5.375255271117293
fake_d,29,319,449,111,False,20.01443806625409
fake_d,29,320,479,130,False,27.649916352896188
fake_d,29,321,360,44,False,37.66447495179062
fake_d,29,322,307,4,False,5.748094039601116
fake_d,29,324,433,98,False,13.017045570454895
fake_d,29,325,316,9,False,2.939636099981899
fake_d,29,326,488,137,False,12.631032496636182
fake_d,29,327,426,93,False,11.058576273465023
fake_d,29,328,327,19,False,5.219044249645979
fake_d,29,330,380,60,False,14.144302958060335
fake_d,29,331,422,90,False,12.527259042234858
fake_d,29,333,350,36,False,1.4366935079267755
fake_d,29,335,326,18,False,2.326776509181677
fake_d,29,336,406,79,False,11.257560301311088
fake_d,29,338,489,138,False,14.35179576812461
fake_d,29,339,392,70,False,23.55968497980858
fake_d,29,340,448,110,False,8.94050657006249
fake_d,29,341,336,25,False,0.8022140359139179
fake_d,29,343,434,99,False,23.082017503070045
fake_d,29,344,325,17,False,16.442911431335393
fake_d,29,345,364,47,False,15.240963169270357
fake_d,29,346,305,3,False,3.4394673783612646
fake_d,29,347,389,67,False,19.3582477507868
fake_d,29,348,429,96,False,25.71452138333968
fake_d,29,350,474,125,False,17.188308961938873
fake_d,29,351,402,76,False,12.924420348496486
fake_d,29,352,415,84,False,17.950487680105347
fake_d,29,353,447,109,False,12.838010424873032
fake_d,29,355,317,10,False,5.559482381792385
fake_d,29,356,369,51,False,8.023810759182398
fake_d,29,357,423,91,False,24.64929416414116
fake_d,29,358,472,123,False,23.671131656642608
fake_d,29,360,391,69,False,20.172880445507005
fake_d,29,362,400,74,False,18.347037860293568
fake_d,29,363,477,128,False,0.5524159658283434
fake_d,29,364,404,78,False,2.490091263508872
fake_d,29,366,446,108,False,0.9805464860932229
fake_d,29,367,376,57,False,3.400436468010175
fake_d,29,368,357,42,False,12.415407454719661
fake_d,29,369,437,101,False,1.51213587133131
fake_d,29,370,486,135,False,4.621440109844488
fake_d,29,371,478,129,False,0.223358516671239
fake_d,29,372,313,7,False,16.74748161528698
fake_d,29,374,375,56,False,0.573438393407866
fake_d,29,375,370,52,False,6.943663954984934
fake_d,29,376,441,104,False,5.359586744002544
fake_d,29,377,331,22,False,24.22291838136948
fake_d,29,379,333,23,False,17.622022857870633
fake_d,29,380,372,54,False,0.6396713545757351
fake_d,29,381,491,140,False,2.856246176177987
fake_d,29,382,412,81,False,0.0494314578356377
fake_d,29,383,318,11,False,12.501727199080005
fake_d,29,385,324,16,False,12.190633749053339
fake_d,29,386,348,35,False,23.244237065743153
fake_d,29,388,455,114,False,2.3340471716899875
fake_d,29,389,320,13,False,20.48347334309954
fake_d,29,390,476,127,False,11.427556773981474
fake_d,29,391,345,32,False,25.272293901623723
fake_d,29,392,468,121,False,1.060289375993738
fake_d,29,393,330,21,False,10.875986118306571
fake_d,29,395,492,141,False,0.6265402873182043
fake_d,29,397,302,0,False,17.654722072851282
fake_d,29,400,321,14,False,13.896474327126114
fake_d,29,401,440,103,False,2.2593588324671985
fake_d,29,402,490,139,False,2.898827059158804
fake_d,29,403,352,38,False,16.527746252200945
fake_d,29,404,482,131,False,0.61407066547123
fake_d,29,406,362,45,False,23.267999732652765
fake_d,29,409,464,120,False,4.67096554437768
fake_d,29,412,401,75,False,0.5120247006956259
fake_d,29,413,344,31,False,18.207257356112965
fake_d,29,414,409,80,False,0.3278815334470313
fake_d,29,415,328,20,False,12.34409408313852
fake_d,29,416,338,26,False,15.485166627679162
fake_d,29,417,385,64,False,1.2461785556688825
fake_d,29,418,457,116,False,4.933225128705923
fake_d,29,419,451,112,False,47.64599041691151
fake_d,29,420,456,115,False,1.5607883531100029
fake_d,29,422,414,83,False,1.6973774432443458
fake_d,29,423,418,87,False,5.445236448626084
fake_d,29,425,417,86,False,2.467995130135093
fake_d,29,426,454,113,False,9.067692236035985
fake_d,29,427,419,88,False,2.9726268474507362
fake_d,29,428,339,27,False,17.546489317028687
fake_d,29,429,425,92,False,9.135867669552129
fake_d,29,430,393,71,False,14.365973627405713
fake_d,29,433,341,29,False,13.370576422442394
fake_d,29,434,390,68,False,11.731524012417092
fake_d,29,436,484,133,False,5.066064781067372
fake_d,29,437,386,65,False,0.134336020237638
fake_d,29,439,463,119,False,3.305515143564861
fake_d,29,440,395,72,False,2.2031874216766463
fake_d,29,441,444,106,False,19.544212249539164
fake_d,29,443,381,61,False,0.3693560528491554
fake_d,29,444,397,73,False,4.986403880135859
fake_d,29,445,356,41,False,13.032454488910956
fake_d,29,446,427,94,False,3.3157464941655768
fake_d,29,447,353,39,False,12.838010424873032
fake_d,29,448,347,34,False,11.23566719643297
fake_d,29,449,368,50,False,0.21928601368238052
fake_d,29,451,445,107,False,61.37171420879736
fake_d,29,454,382,62,False,4.213530213602313
fake_d,29,455,315,8,False,10.380706757378253
fake_d,29,456,355,40,False,13.319083875220535
fake_d,29,457,388,66,False,0.584689127547073
fake_d,29,458,430,97,False,109.16167043128998
fake_d,29,459,371,53,False,2.4485095990507224
fake_d,29,463,312,6,False,12.231860903473185
fake_d,29,464,303,1,False,10.923378700521694
fake_d,29,468,367,49,False,0.9163137125546469
fake_d,29,471,340,28,False,9.379473972609533
fake_d,29,472,358,43,False,23.671131656642608
fake_d,29,473,443,105,False,0.5567406704385909
fake_d,29,474,473,124,False,0.7985208537601213
fake_d,29,475,458,117,False,51.57214028121454
fake_d,29,476,436,100,False,0.1543342359255176
fake_d,29,477,304,2,False,10.655777785278648
fake_d,29,478,487,136,False,5.782809147822525
fake_d,29,479,377,58,False,4.876865623647432
fake_d,29,482,351,37,False,15.368130423744068
fake_d,29,483,439,102,False,8.224358064431218
fake_d,29,484,416,85,False,6.379449441177069
fake_d,29,485,483,132,False,1.1016419581988064
fake_d,29,486,420,89,False,2.3060788167861386
fake_d,29,487,374,55,False,9.11650611211671
fake_d,29,488,366,48,False,2.4623344899053823
fake_d,29,489,346,33,False,15.193078319903433
fake_d,29,490,475,126,False,1.921418514027326
fake_d,29,491,310,5,False,15.08531042534349
fake_d,29,492,379,59,False,8.306324737149044
fake_d,30,302,389,67,False,26.584098116553754
fake_d,30,303,417,86,False,13.969661297768777
fake_d,30,304,316,9,False,11.44258998486737
fake_d,30,305,343,30,False,3.5983486565113676
fake_d,30,307,317,10,False,5.546867691952253
fake_d,30,310,457,116,False,10.679754043237352
fake_d,30,312,374,55,False,12.078241636845044
fake_d,30,313,459,118,False,22.663900773393536
fake_d,30,315,425,92,False,11.847580906311123
fake_d,30,316,364,47,False,14.55034015765631
fake_d,30,317,363,46,False,12.86400963713797
fake_d,30,318,456,115,False,14.673674892284692
fake_d,30,319,392,70,False,14.744418721362996
fake_d,30,320,490,139,False,33.67338927369746
fake_d,30,321,346,33,False,9.264125272441017
fake_d,30,322,423,91,False,13.143508087643532
fake_d,30,324,344,31,False,5.716908841461461
fake_d,30,325,358,43,False,4.648452740458801
fake_d,30,326,441,104,False,20.239518099707954
fake_d,30,327,412,81,False,20.83864793100329
fake_d,30,328,449,111,False,13.292419120956328
fake_d,30,330,382,62,False,14.5215172010325
fake_d,30,331,372,54,False,18.227649027629322
fake_d,30,333,488,137,False,12.633999913183969
fake_d,30,335,484,133,False,16.517957162878005
fake_d,30,336,474,125,False,11.886322894335912
fake_d,30,338,322,15,False,6.701135668856968
fake_d,30,339,464,120,False,35.88522269020097
fake_d,30,340,320,13,False,18.074289881844408
fake_d,30,341,379,59,False,16.883501759587446
fake_d,30,343,422,90,False,22.073050877813735
fake_d,30,344,338,26,False,7.027077026420081
fake_d,30,345,388,66,False,20.235794339064284
fake_d,30,346,305,3,False,3.4394673783612646
fake_d,30,347,479,130,False,15.520187937933734
fake_d,30,348,426,93,False,11.802298426127912
fake_d,30,350,335,24,False,6.240295246876807
fake_d,30,351,369,51,False,16.093890637994956
fake_d,30,352,350,36,False,12.266687923926021
fake_d,30,353,433,98,False,17.07592649739985
fake_d,30,355,381,61,False,11.487244332502044
fake_d,30,356,385,64,False,11.370663086174376
fake_d,30,357,414,83,False,10.46315667312996
fake_d,30,358,428,95,False,18.00108689934318
fake_d,30,360,492,141,False,17.830352709038177
fake_d,30,362,356,41,False,9.62816241019083
fake_d,30,363,345,32,False,16.076774679544158
fake_d,30,364,377,58,False,8.832539665738414
fake_d,30,366,406,79,False,0.6793993696241011
fake_d,30,367,302,0,False,10.9793054531556
fake_d,30,368,351,37,False,20.731011445288427
fake_d,30,369,390,68,False,13.30536043404422
fake_d,30,370,321,14,False,38.84586800959808
fake_d,30,371,478,129,False,0.223358516671239
fake_d,30,372,418,87,False,15.23028128600278
fake_d,30,374,326,18,False,11.967752239192318
fake_d,30,375,409,80,False,6.990262170546649
fake_d,30,376,362,45,False,13.134013413930811
fake_d,30,377,336,25,False,25.826920819708615
fake_d,30,379,318,11,False,26.14773424218363
fake_d,30,380,331,22,False,14.327901556040509
fake_d,30,381,489,138,False,1.4731624547276851
fake_d,30,382,420,89,False,0.5929091848923148
fake_d,30,383,307,4,False,10.210538523392064
fake_d,30,385,303,1,False,13.37982593057886
fake_d,30,386,341,29,False,13.165990818290334
fake_d,30,388,485,134,False,0.5762522711405246
fake_d,30,389,403,77,False,10.941729964112104
fake_d,30,390,371,53,False,3.6958787960134916
fake_d,30,391,402,76,False,4.258144385989252
fake_d,30,392,397,73,False,2.2790568263042346
fake_d,30,393,319,12,False,16.07171972215953
fake_d,30,395,370,52,False,4.9270073199233195
fake_d,30,397,380,60,False,0.8466533957621301
fake_d,30,400,357,42,False,33.55718823947518
fake_d,30,401,383,63,False,0.8923489731850062
fake_d,30,402,328,20,False,11.598673400203486
fake_d,30,403,400,74,False,14.341314674607263
fake_d,30,404,366,48,False,2.8365845168866954
fake_d,30,406,445,107,False,0.33604192895344476
fake_d,30,409,463,119,False,5.724748907106562
fake_d,30,412,475,126,False,3.4908259400513604
fake_d,30,413,476,127,False,2.2917704380899133
fake_d,30,414,448,110,False,2.555074373785937
fake_d,30,415,391,69,False,0.5741383131549423
fake_d,30,416,473,124,False,0.5730136673257923
fake_d,30,417,340,28,False,7.348895536053794
fake_d,30,418,446,108,False,14.78995136619241
fake_d,30,419,440,103,False,7.112851221055164
fake_d,30,420,360,44,False,32.853425217630914
fake_d,30,422,429,96,False,6.145334047733819
fake_d,30,423,471,122,False,1.4512197526193127
fake_d,30,425,447,109,False,4.943303246423178
fake_d,30,426,413,82,False,0.9757096106767997
fake_d,30,427,455,114,False,2.7564421811382003
fake_d,30,428,416,85,False,3.719586633975657
fake_d,30,429,330,21,False,18.109110891277126
fake_d,30,430,439,102,False,21.112048793177006
fake_d,30,433,348,35,False,23.575984081177335
fake_d,30,434,310,5,False,9.802028610788488
fake_d,30,436,491,140,False,5.199796858632971
fake_d,30,437,312,6,False,10.963116891547166
fake_d,30,439,333,23,False,15.222360960666208
fake_d,30,440,353,39,False,11.951834768204892
fake_d,30,441,454,113,False,4.362917495966264
fake_d,30,443,483,132,False,1.1943487478123345
fake_d,30,444,482,131,False,1.3737504234502063
fake_d,30,445,430,97,False,19.544211962422388
fake_d,30,446,376,57,False,9.881340330713979
fake_d,30,447,444,106,False,0.8468538432922816
fake_d,30,448,487,136,False,4.93457040371579
fake_d,30,449,427,94,False,3.4297722205625476
fake_d,30,451,304,2,False,67.22429890688468
fake_d,30,454,368,50,False,16.18011339056739
fake_d,30,455,472,123,False,1.5872514525491646
fake_d,30,456,434,99,False,1.0377969826590367
fake_d,30,457,393,71,False,1.4685201608843386
fake_d,30,458,325,17,False,80.60491946160184
fake_d,30,459,313,7,False,22.663900773393536
fake_d,30,463,352,38,False,20.68193757308162
fake_d,30,464,315,8,False,11.46216206832815
fake_d,30,468,327,19,False,18.40775739046062
fake_d,30,471,451,112,False,63.61400404639082
fake_d,30,472,404,78,False,0.5832529739105785
fake_d,30,473,375,56,False,3.0419750911148844
fake_d,30,474,415,84,False,0.3798936648695219
fake_d,30,475,395,72,False,1.5869019850287538
fake_d,30,476,458,117,False,65.54026480432657
fake_d,30,477,324,16,False,11.21534914411176
fake_d,30,478,437,101,False,2.2988284527452336
fake_d,30,479,477,128,False,4.7578977511538705
fake_d,30,482,367,49,False,0.6476819250461749
fake_d,30,483,355,40,False,14.562834234745965
fake_d,30,484,347,34,False,14.394034301994324
fake_d,30,485,443,105,False,0.09579909368534582
fake_d,30,486,419,88,False,2.122480969615298
fake_d,30,487,436,100,False,0.9698878910165968
fake_d,30,488,401,75,False,1.3284592602200394
fake_d,30,489,339,27,False,31.227429219464973
fake_d,30,490,486,135,False,0.05176192947403095
fake_d,30,491,386,65,False,5.204807355225798
fake_d,30,492,468,121,False,0.9356341059600338
fake_d,31,302,492,141,False,10.551313733542424
fake_d,31,303,374,55,False,24.34576137981344
fake_d,31,304,478,129,False,14.512865015431686
fake_d,31,305,317,10,False,4.753973555618762
fake_d,31,307,367,49,False,9.526607721896871
fake_d,31,310,468,121,False,9.621132801001258
fake_d,31,312,474,125,False,13.344401759169308
fake_d,31,313,413,82,False,9.624313351502634
fake_d,31,315,316,9,False,7.3787315134831974
fake_d,31,316,333,23,False,3.7712477468122443
fake_d,31,317,353,39,False,0.29853922545291917
fake_d,31,318,341,29,False,7.293749029196743
fake_d,31,319,458,117,False,80.1414310097013
fake_d,31,320,464,120,False,39.08974369470671
fake_d,31,321,471,122,False,29.23917032858236
fake_d,31,322,401,75,False,14.645584932573485
fake_d,31,324,456,115,False,13.637783297771504
fake_d,31,325,434,99,False,17.524924707927045
fake_d,31,326,362,45,False,12.415624293462905
fake_d,31,327,336,25,False,8.811978634494958
fake_d,31,328,446,108,False,13.531633349368043
fake_d,31,330,363,46,False,10.703282204521003
fake_d,31,331,473,124,False,14.644051555569959
fake_d,31,333,479,130,False,15.90722655581966
fake_d,31,335,430,97,False,26.822327590241866
fake_d,31,336,439,102,False,12.405985154711404
fake_d,31,338,443,105,False,12.296791083348653
fake_d,31,339,397,73,False,33.76220892452035
fake_d,31,340,476,127,False,9.042997157717656
fake_d,31,341,357,42,False,22.33565675889373
fake_d,31,343,392,70,False,18.917586116154432
fake_d,31,344,388,66,False,13.555738881392795
fake_d,31,345,436,100,False,20.16365866542184
fake_d,31,346,477,128,False,11.826615554265754
fake_d,31,347,379,59,False,17.149668798320313
fake_d,31,348,382,62,False,24.34277291994622
fake_d,31,350,345,32,False,1.1421861332116543
fake_d,31,351,321,14,False,4.029745495194619
fake_d,31,352,304,2,False,14.2053441022173
fake_d,31,353,328,20,False,4.213007243508055
fake_d,31,355,402,76,False,8.01791566827337
fake_d,31,356,310,5,False,0.44839059160410866
fake_d,31,357,395,72,False,20.325971443598913
fake_d,31,358,377,58,False,41.626971953722745
fake_d,31,360,340,28,False,10.421326257554686
fake_d,31,362,447,109,False,18.742311855191108
fake_d,31,363,454,113,False,14.884683423342828
fake_d,31,364,360,44,False,24.613848773761497
fake_d,31,366,463,119,False,3.5797307397232845
fake_d,31,367,393,71,False,0.7788143004774274
fake_d,31,368,425,92,False,9.36453873813256
fake_d,31,369,305,3,False,18.248288227373315
fake_d,31,370,380,60,False,7.916021957070981
fake_d,31,371,400,74,False,2.291907193327147
fake_d,31,372,416,85,False,0.794193122708478
fake_d,31,374,457,116,False,2.6949176264618955
fake_d,31,375,448,110,False,2.655335820943528
fake_d,31,376,391,69,False,8.881762269971956
fake_d,31,377,326,18,False,22.272727313121475
fake_d,31,379,487,136,False,9.69529779502288
fake_d,31,380,441,104,False,9.917453358330464
fake_d,31,381,489,138,False,1.4731624547276851
fake_d,31,382,419,88,False,4.492132663115127
fake_d,31,383,437,101,False,0.9255594361105094
fake_d,31,385,415,84,False,0.11597649201584218
fake_d,31,386,368,50,False,2.234606865150507
fake_d,31,388,428,95,False,3.6240417618874665
fake_d,31,389,350,36,False,16.84773118431116
fake_d,31,390,482,131,False,9.768758497864859
fake_d,31,391,355,40,False,12.302625956993438
fake_d,31,392,423,91,False,0.2930559335854609
fake_d,31,393,484,133,False,5.3737072930467695
fake_d,31,395,404,78,False,0.06009817661897038
fake_d,31,397,330,21,False,17.182126026953085
fake_d,31,400,313,7,False,18.316145209350765
fake_d,31,401,491,140,False,5.201603784437019
fake_d,31,402,390,68,False,9.76926615753245
fake_d,31,403,348,35,False,28.04604888733611
fake_d,31,404,302,0,False,11.725077801179433
fake_d,31,406,327,19,False,22.960720744370335
fake_d,31,409,389,67,False,18.829612674804356
fake_d,31,412,307,4,False,15.208720253943026
fake_d,31,413,324,16,False,9.599996002942909
fake_d,31,414,335,24,False,12.54867591708261
fake_d,31,415,422,90,False,0.9066397658158567
fake_d,31,416,343,30,False,23.145441043500263
fake_d,31,417,490,139,False,2.2679886708824677
fake_d,31,418,406,79,False,13.832765990235794
fake_d,31,419,320,13,False,43.65751726628446
fake_d,31,420,315,8,False,15.74036664039668
fake_d,31,422,366,48,False,3.489108186527638
fake_d,31,423,403,77,False,2.7920451674322524
fake_d,31,425,451,112,False,82.75159218553641
fake_d,31,426,376,57,False,0.12557313730122815
fake_d,31,427,364,47,False,2.473657433977252
fake_d,31,428,358,43,False,18.00108689934318
