condition,participant_id,document_index,word_count,chunk_count,is_empty,cache_key,cache_path
interviewer_speech,370,52,375,3,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,371,53,577,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,372,54,531,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,374,55,478,3,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,375,56,497,3,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,376,57,517,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,377,58,745,5,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,379,59,660,5,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,380,60,501,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,381,61,511,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,382,62,565,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,383,63,456,3,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,385,64,524,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,386,65,502,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,388,66,546,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,389,67,604,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,390,68,525,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,391,69,527,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,392,70,525,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,393,71,458,3,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,395,72,530,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,397,73,602,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,400,74,569,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,401,75,517,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,402,76,453,3,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,403,77,493,3,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,404,78,503,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,406,79,470,3,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,409,80,365,3,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,412,81,580,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,413,82,470,3,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,414,83,412,3,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,415,84,514,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,416,85,578,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,417,86,466,3,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,418,87,511,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,419,88,431,3,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,420,89,605,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,422,90,443,3,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,423,91,558,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,425,92,502,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,426,93,526,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,427,94,540,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,428,95,531,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,429,96,579,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,430,97,529,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,433,98,541,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,434,99,458,3,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,436,100,511,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,437,101,523,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,439,102,434,3,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,440,103,547,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,441,104,692,5,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,443,105,569,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,444,106,429,3,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,445,107,518,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,446,108,429,3,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,447,109,482,3,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,448,110,383,3,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,449,111,426,3,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,451,112,0,0,True,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,454,113,685,5,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,455,114,452,3,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,456,115,565,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,457,116,529,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,458,117,0,0,True,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,459,118,625,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,463,119,536,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,464,120,494,3,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,468,121,472,3,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,471,122,504,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,472,123,526,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,473,124,593,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,474,125,540,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,475,126,463,3,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,476,127,485,3,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,477,128,475,3,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,478,129,544,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,479,130,605,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,482,131,453,3,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,483,132,510,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,484,133,493,3,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,485,134,552,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,486,135,526,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,487,136,468,3,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,488,137,460,3,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,489,138,562,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,490,139,543,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,491,140,560,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
interviewer_speech,492,141,501,4,False,5124d7a5fa6d9cf14f6cbadf59e0fe7faab2b27d5028c6274cd64c7b8d78fa53,interviewer_speech_5124d7a5fa6d9cf1.npz
non_explicit_interviewer_speech,302,0,400,3,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,303,1,421,3,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,304,2,463,3,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,305,3,455,3,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,307,4,393,3,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,310,5,422,3,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,312,6,366,3,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,313,7,384,3,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,315,8,438,3,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,316,9,485,3,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,317,10,420,3,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,318,11,332,2,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,319,12,379,3,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,320,13,519,4,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,321,14,512,4,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,322,15,457,3,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,324,16,438,3,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,325,17,351,3,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,326,18,455,3,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,327,19,462,3,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,328,20,423,3,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,330,21,414,3,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,331,22,418,3,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,333,23,434,3,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,335,24,442,3,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,336,25,480,3,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,338,26,377,3,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,339,27,398,3,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,340,28,468,3,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,341,29,453,3,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,343,30,511,4,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,344,31,509,4,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,345,32,327,2,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,346,33,383,3,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,347,34,469,3,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,348,35,463,3,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,350,36,376,3,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,351,37,397,3,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,352,38,272,2,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,353,39,372,3,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,355,40,363,3,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,356,41,364,3,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,357,42,260,2,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,358,43,324,2,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,360,44,276,2,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,362,45,317,2,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,363,46,331,2,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,364,47,381,3,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,366,48,349,2,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,367,49,292,2,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,368,50,330,2,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,369,51,321,2,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,370,52,284,2,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,371,53,461,3,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,372,54,439,3,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
non_explicit_interviewer_speech,374,55,352,3,False,70c360fe698d0b4d895bb2dab8d18ee58050d0b60c09d0c0f36d7646082d4356,non_explicit_interviewer_speech_70c360fe698d0b4d.npz
