blind_id,line_number,participant_text_line
B017,62,i i've been meaning to write a novel but i was just waiting for the idea to
B017,63,to really hit me
B017,64,it's not easy the [exhale]
B017,65,the parts the parts when it's good it's really good but getting there is sometimes a real struggle um
B017,66,i find it difficult i have a real love hate relationship with writing when i when i love it i just absolutely love it but sometimes i
B017,67,hate it because it's so difficult
B017,68,um
B017,69,but it's worth it for the times when it's when it's good
B017,70,good i don't i don't really have a temper i
B017,71,it's not i mean most of my anger that i have is directed inward as opposed to outward to other people
B017,72,um if something is really really stressful or if i'm in a situation like a very intense confrontation i can
B017,73,lose it but i probably <prob> that's probably only happened to me three four times in my whole life i mean generally i pretty much
B017,74,try to it when i'm upset
B017,75,i i get upset with myself not with other people
B017,76,um
B017,77,last night i guess well <weh> um
B017,78,i got in an argument about whether or not
B017,79,cleaning vegetables was necessary because of
B017,80,i forget it but it well no it was about whether you can clean vegetables after you cut them because i'd already started cutting the vegetables and i thought that would be okay
B017,81,so it turned into this
B017,82,big argument and we did google searches to figure out who was right and who was wrong and i
B017,83,i ended up being wrong on that one but
B017,84,it is
B017,85,yeah that was it wasn't a blow up argument but it was a definite argument
B017,86,um
B017,87,uh
B017,88,a lot so much um
B017,89,uh
B017,90,i
B017,91,i
B017,92,i was in uh a relationship that i really really
B017,93,um
B017,94,that i really wanted to work
B017,95,and
B017,96,uh
B017,97,i ended up and it was partly due to
B017,98,i hadn't i was on i wasn't on the right medication and so i was going
B017,99,at like everything sort of spiraled out of
B017,100,control and i feel really guilty about the way that that ended and i mean i wasn't
B017,101,i wasn't mean but i was
B017,102,but i was getting more and more messed up
B017,103,and i couldn't stop it and it ended and so i feel really guilty about not doing enough and and not
B017,104,and and you know making her have to tell me that she never wanted to see me again
B017,105,so
B017,106,that was pretty that was pretty tough
B017,107,well some of it was was that
B017,108,i wasn't medicated properly i mean now i've been to a doctor and i'm on medication that's
B017,109,completely kind of i mean i still get
B017,110,i still get upset and i still get depressed but it's not like it was it's not
B017,111,i don't completely lose it for days at a time
B017,112,um
B017,113,so
B017,114,i mean i know there's a part of me that knows logically that it wasn't all my fault and that if i had if i had been able to deal with the chemicals in my brain then i would've then it would've probably be different if i was who i am now then
B017,115,i would've i would i would be
B017,116,i would be
B017,117,it probably would have gone very differently or maybe it wouldn't have but i mean i could have
B017,118,i don't know i don't know if i could've done anything different
B017,119,things being how they were
B017,120,i mean it's
B017,121,it's possible uh
B017,122,i mean obviously
B017,123,yeah because i mean that's what i do i i
B017,124,take little things <thin> i mean i take little things and i just think about them all the time in my head until
B017,125,until it drives me crazy i dwell on stuff
B017,126,um
B017,127,and it's like any little detail that comes up
B017,128,i suddenly remember and it can just throw me off for a whole day i mean i still
B017,129,i still get
B017,130,i still get really uncomfortable and embarassed and then feel ashamed about stuff that i did in high school
B017,131,which was years and years ago which i shouldn't even be thinking about anymore 'cause it's so in the past but i still get that feeling like i'm right back there
B017,132,well it's it's not
B017,133,easy i've been trying to figure out ways to deal with it i i mean i dealt with it for a long time by
B017,134,by by drinking and and you know just trying to like slow my mind down that way
B017,135,um but you know since the medication it's been better it hasn't been impossible to deal with it hasn't been easy but it's but it's been better
B017,136,um well like i said i do a lot of
B017,137,you know if i'm if i'm writing or if i'm doing anything like i kind of have to almost
B017,138,be doing two things at once to occupy my brain completely
B017,139,um if i'm watching t_v i have to be playing a game on my phone if i'm using i'm the computer i have to be
B017,140,you know watching a t_v show or a movie on you know on in another window so that i can just
B017,141,keep my mind occupied during all of that
B017,142,um
B017,143,i just need i mean
B017,144,i i wish that i could just sort of let the thoughts come and deal with them but i just i can't yet
B017,145,they're triggered by everything
B017,146,pretty much anything that i that i see if i
B017,147,if i
B017,148,if i hear somebody with a dutch last name if i if i hear somebody talk about wisconsin if i hear you know people talk about
B017,149,just
B017,150,anything you know i can reach back and connect
B017,151,to
B017,152,to this it's really it's really
B017,153,i don't know that's the thing i mean i don't ever get a break
B017,154,from it
B017,155,yeah
B017,156,um
B017,157,i don't know i'm a very light sleeper so i
B017,158,awake and asleep and awake and asleep <asl> i have no problem going back to sleep but i generally
B017,159,you know don't
B017,160,i don't know i never really needed much sleep so
B017,161,it's just only recently that i've really started to to like feel the effects of not getting enough sleep
B017,162,like i would i would usually stay up until two or three in the morning so that i could just be so exhausted that i could just conk out and wake up the next day and feel fine go to work
B017,163,um but now it's it's it's like if i do that i can't i still don't get enough sleep i don't conk out i still just sleep very lightly
B017,164,you know i get up i toss and turn all night
B017,165,you know and now
B017,166,it's just
B017,167,it's
B017,168,yeah i don't sleep too great right now
B017,169,um
B017,170,pretty i mean
B017,171,i don't know it's hard to it's hard to know i
B017,172,i usually just kind of power through it and just
B017,173,i'm uh i'm like how i am now just i just feel
B017,174,bad
B017,175,um
B017,176,i think
B017,177,about three three four years ago
B017,178,um
B017,179,it was when i
B017,180,i had been given taking stuff for anxiety for
B017,181,for
B017,182,years before that but then i finally got a psychiatrist who actually sat down and talked to me and said you've actually got
B017,183,this
B017,184,situation and we need to get you on the medication that you're on is not working you need to get on this new medication that will actually start to like
B017,185,even you out and heal you a little bit from all this so
B017,186,so yeah that was that was kind of a a turning point but unfortunately
B017,187,it happened after everything uh went bad so
B017,188,i don't know
B017,189,in the moment i don't know i don't really think i thought about it too much then but looking back on it i feel
B017,190,it really makes me
B017,191,angry it really makes me you know given where i am right now it makes me really angry that i'm
B017,192,that i had to that i i lost everything because
B017,193,because of
B017,194,chemicals in my brain because of things that i couldn't control
B017,195,and that you know the people that were supposed to help me weren't helping me i mean i was paying i was paying a lot of money to to go see doctors and they were doing and they you know it wasn't
B017,196,it was it didn't help it didn't work until
B017,197,until
B017,198,you know i managed to find somebody who did work and i just yeah so i'm i'm like thanks guys for helping but
B017,199,it was a little it's a little late now
B017,200,um
B017,201,there really wasn't any choice i had to i was i was a mess i was
B017,202,it was either
B017,203,i was i was self medicating it was affecting my work i mean it was everything was just at there was a point where i really realized that i mean i just had to like make this different
B017,204,but again it was too late because you know then my review came up a few months later and you know after
B017,205,after everything after being institutionalized once or twice and all this stuff you know they just decided that i was just not worth keeping around so they laid me off
B017,206,but it was at least
B017,207,that and not
B017,208,firing me
B017,209,but but but yeah but so i got help but it was
B017,210,but it wasn't soon enough
B017,211,uh not
B017,212,not as much as i should
B017,213,um
B017,214,i go to a couple of
B017,215,meetings
B017,216,i go to i go to a_a so that i can
B017,217,um you know keep control of that aspect too <t> too and there's a there's a therapy aspect to that
B017,218,um unfortunately you know being unemployed
B017,219,my unemployment ran out you know i'm i'm you know i'm getting my medication from the city of l_a so
B017,220,you know i'm not really in a position to put money into seeing
B017,221,somebody so i have a psychiatrist that i go see but it's really
B017,222,very
B017,223,i've i've only seen her three times in the past year so
B017,224,it's basically to keep my medication coming
B017,225,and then there's you <laughter>
B017,226,right
B017,227,well like i said i mean
B017,228,just the talk <tah> i mean the the let's just take the a_a for example because that's probably the closest <cloth> closest for that i'm seeing with therapy for now
B017,229,um just saying stuff outloud is just
B017,230,like getting getting this stuff out
B017,231,trying to figure out how to take that mess that's in your stomach and in your brain and make it into words and sentences that make sense
B017,232,that you can actually deal with
B017,233,is a big step like
B017,234,regardless of who
B017,235,you're saying it to whether it's a therapist or just a room full of of drunks you know i mean you're you're taking all that
B017,236,stuff that's that's really been killing you and you're making it into something you can deal with something that you can write down something that you can
B017,237,talk about as opposed to just letting it just sit there as this formless thing
B017,238,yeah
B017,239,um
B017,240,you know better than i than i have been um i mean
B017,241,it it sort of
B017,242,it goes <g> it has its ups and downs
B017,243,um you know i'm applying for jobs
B017,244,five six jobs
B017,245,or more a a day you know and never getting a response never getting an interview
B017,246,never even getting close to
B017,247,to to being self sufficient again
B017,248,um
B017,249,it's hard but that's like real world problems i feel like the chemical parts are getting under control like the the depression is getting under control
B017,250,so now it's just i have to deal with real life which is
B017,251,it just has its it's just its own own challenge
B017,252,yeah
B017,253,um
B017,254,it was probably you know a couple years ago
B017,255,um
B017,256,i i was
B017,257,i mean the thing that immediately comes to mind
B017,258,uh
B017,259,is
B017,260,everything was going well at my job i was making these great videos with with this person that i that iwas having a relationship with and we were really close
B017,261,we were having fun together
B017,262,and we went out and got a christmas tree
B017,263,and
B017,264,we spent the all this time picking out the perfect christmas tree and it was just
B017,265,feeling like a part of somebody's life
B017,266,and feeling like a part of the bigger
B017,267,the bigger life
B017,268,that's that's out there you know like what normal people feel
B017,269,you know for that instant i felt like
B017,270,a normal person doing a normal thing with a pretty girl who he really really liked a lot and
B017,271,you know everything was going really well and
B017,272,i mean it wasn't going really well because it was all messed up but for that instant i felt like a normal person
B017,273,a normal happy person
B017,274,and
B017,275,part of what makes it so hard now is knowing that
B017,276,i don't know if i'll ever feel that again
B017,277,so
B017,278,um
B017,279,probably the
B017,280,probably this
B017,281,educational <educary> educational series i did uh
B017,282,an educational
B017,283,uh video series i did for the national science foundation
B017,284,um
B017,285,it was
B017,286,it it was really hard and it but in the end it turned out really good and
B017,287,you know i'm hoping that it helps a lot of kids and it helps the world with getting kids excited about science and about um
B017,288,and about the world around them so that i feel like that was a real contribution that i made to
B017,289,the world
B017,290,oh it was part of you know it was part of my my job um
B017,291,it was it was a
B017,292,we were trying to come up with
B017,293,with new ideas uh
B017,294,for because we would put together videos and stuff to give you know
B017,295,to to schools and everything and they had done those before but we decided to do something really big
B017,296,you know and there was a lot of traveling and there was a lot of um
B017,297,and there was a lot to it and so
B017,298,it was probably the biggest
B017,299,project that the n_s_f had decided to do and so we just kind of produced it
B017,300,right that doesn't yeah
B017,301,um
B017,302,i guess
B017,303,<grunt>
B017,304,i don't know <laughter> uh
B017,305,i don't know it's been a it's been a while since i've really thought about that i don't know would i go somewhere would i
B017,306,i i i don't know
B017,307,thank you
B018,1,<synch>
B018,2,yes
B018,3,i'm doing okay it's still morning so
B018,4,i'm from the east coast massachusetts
B018,5,yes
B018,6,um i moved to l_a when i was a child with my parents pretty much didn't have any choice in the matter <laughter>
B018,7,um i haven't been back there the last time i was back there was uh three years ago for christmas
B018,8,um
B018,9,l_a's very hustle and bustle there's a lot of people that are angry
B018,10,and a lot of people don't care about the other person here in l_a
B018,11,in which back east the east coast the the thought pattern is a lot different you know your neighbors you're friendly to your neighbors and to anybody that you see in the street
B018,12,so the
B018,13,yeah
B018,14,um well since i was a kid i was fairly young at first it was rough i was getting in trouble a little bit in school
B018,15,but uh
B018,16,after all that surpassed i was <wa> i did fine in high shcool and stuff and even took some college courses
B018,17,um
B018,18,well i love the beach
B018,19,and i love the mountains i like to go hiking
B018,20,um and i like walking along the beach i just live a few blocks away from the beach so it's easy
B018,21,no
B018,22,not at all
B018,23,um just not interested uh i've been to mexico a couple times when i was younger
B018,24,went to ensenada but other than that i'm i'm not interested in leaving the united states especially with what's been going on lately
B018,25,um overseas
B018,26,um <laughter> actually child psychology and i was in the nursing program for a little bit
B018,27,but i had some problems at home which caused me to drop out
B018,28,<sniffle>
B018,29,oh that's alright
B018,30,gah
B018,31,um
B018,32,i don't have one
B018,33,to be honest um
B018,34,i admire people that are doing the job that they love i mean like football players they love playing football and they get paid all that money how great is that <laughter>
B018,35,so
B018,36,um i'm pretty outgoing when i meet somebody at first i might be a little bit reserved because we all when we meet somebody pass judgment
B018,37,um as to if we wanna
B018,38,continue communicating with the person or not
B018,39,and but once i've decided that i like that person or whatever i i talk a lot
B018,40,so
B018,41,yes
B018,42,um
B018,43,i like watching movies
B018,44,i like i used to like reading but lately my concentration level hasn't been so great so it's hard to get into a good book
B018,45,um not good at times i uh i have a
B018,46,some outburst every once in awhile so <s> eh it depends on how angry i get
B018,47,uh yesterday
B018,48,and it was with my partner
B018,49,and um
B018,50,actually to be honest i don't remember what it was about it's just
B018,51,sometimes people can have an ugly attitude and i don't appreciate that and if i feel that i'm being disrespected or whichever i'm gonna stand up for myself
B018,52,so
B018,53,um
B018,54,at times some people may be turned off for my personality because very opinionated and i say what i'm what's on my mind
B018,55,um i do not
B018,56,purposely go and hurt people's feelings or anything of that nature
B018,57,but
B018,58,i won't be bullied and i won't be made i won't back down if i feel like i'm being challenged
B018,59,so
B018,60,um
B018,61,uh last year my mother died
B018,62,so
B018,63,i wish i handled that differently
B018,64,um
B018,65,it upsets <ups> it's upsets me
B018,66,so
B018,67,it's okay
B018,68,um let me see
B018,69,<deep breath>
B018,70,uh <sigh>
B018,71,i think i'm gonna pass on that one too because that'll upset me more so <laughter>
B018,72,<sniffle>
B018,73,that is terrible um sometime uh sometimes actually falling asleep may not be a problem especially you know when you're done working and doing everything that you had to do in a day you're tired
B018,74,but staying asleep is a whole different thing for me because
B018,75,it's like i can't uh
B018,76,i get up and then i'm i'm wide awake i'll go out in the living room turn on the t_v and watch t_v i'm lucky if i get three to four hours sleep
B018,77,um maybe because i do have a lot on my mind
B018,78,uh you know thinking about bills and
B018,79,and
B018,80,the stressfulness of work and and then all this other stuff so that's probably a big burst part of it
B018,81,uh it's it's not difficult it's just frustrating 'cause when your mind goes on overtime mode
B018,82,it eh just affects everything your concentration your sleep your eating
B018,83,everything so
B018,84,i'm a little grouchy especially in the morning i'm not a morning person <laughter>
B018,85,i like the nights but i don't like the morning it's like leave me alone until i get my first cup of coffee
B018,86,yeah
B018,87,so other than that
B018,88,i'm
B018,89,i'm okay
B018,90,um well i've been i've been depressed
B018,91,for quite some time
B018,92,and i'm still having difficulty <diff> difficulty
B018,93,uh 'cause after my mother died four months later my uncle died
B018,94,so i had two deaths last year so i'm still reeling and trying to
B018,95,get myself back together i'm i just recently i've started pursuing like interests that i used to do
B018,96,that i haven't done in a year because of what happened
B018,97,um i just
B018,98,i might get angry a little easier i sleep a lot i eat i overeat
B018,99,um
B018,100,i get tired very easily 'cause i'm not getting much sleep
B018,101,so sometimes it's hard it seems like i'm struggling to get through the day
B018,102,yes i have a uh psychiatrist that prescribes me medication on a regular basis
B018,103,oh i was diagnosed quite some time ago um probably
B018,104,ten to fifteen years ago
B018,105,and it's just something i've never
B018,106,gotten over i don't know whether or not
B018,107,you can so i've always taken the medicine
B018,108,um
B018,109,i was
B018,110,arguing with everybody my family my friends and stuff like that and i
B018,111,was feeling desperate and hopeless
B018,112,and i had attempted to uh take my own life years ago
B018,113,which caused me to be hospitalized
B018,114,and then uh
B018,115,they started treating me i started seeing a therapist
B018,116,so
B018,117,um well right now i'm not going to a therapist because my insurance they'll cover the psychiatrist and not the therapist
B018,118,but i am working with a friend of mine who has <ha> knows some
B018,119,avenues to go to seek <se> seek help for a therapist and i don't know if that's really gonna help me
B018,120,i mean sometime <someti> it depends on what kinda therapist you get sometimes people just sit there
B018,121,and they just listen to you talk and ramble on and you're thinking my god what good is this
B018,122,and the other type is the type that will give you some kinda feedback
B018,123,as to how to deal with the emotions
B018,124,tools to help you deal with your emotions
B018,125,so
B018,126,um
B018,127,like i said i haven't been going to therapy recently just psychiatrist just medication
B018,128,um
B018,129,there's been no changes really
B018,130,i i probably would be doing fine because i was doing great before my mom passed away i was her caregiver
B018,131,and uh
B018,132,even though a lot of times i
B018,133,feeled i felt overwhelmed or
B018,134,lacked <l> uh lacked patience with her
B018,135,uh
B018,136,i still was a heck of a lot happier
B018,137,than i am now
B018,138,so
B018,139,um
B018,140,uh <sigh>
B018,141,i would say when my son was born years ago
B018,142,i'm not a parent anymore he passed away
B018,143,so
B018,144,um
B018,145,and that was difficult as well
B018,146,uh
B018,147,hmm
B018,148,um i'm extremely organized extremely reliable my work loves me
B018,149,because i get everything done that i'm supposed to get done even though sometimes i feel a little scatterbrained
B018,150,and um
B018,151,you know those qualities are are admirable in people that can keep their word and and be responsible
B018,152,excuse me
B018,153,oh i have lots of regrets um
B018,154,uh things that i've done in the past that i'm not too happy about
B018,155,but um you know i met somebody once in my life
B018,156,that had had that saying and you see it on a bumper sticker
B018,157,uh
B018,158,live to never regret
B018,159,so you know you can't go back and make changes it's too late so why you know dwell on the situation
B018,160,but sometimes <so> sometimes it's a lot easier said than done
B018,161,um i'm not the advice kinda get person <laughter> i i you know i don't really
B018,162,give my friends any kind of advice i mean
B018,163,i find most of the times people don't listen to you anyway so why bother
B018,164,um
B018,165,i just state my opinion that's all
B018,166,um well right now i'm on a diet because of my overeating
B018,167,after my mom died i was a lot thinner when she was alive
B018,168,i just went crazy with the food and sleeping a lot
B018,169,you know sleep eat sleep eat
B018,170,and so now i'm kinda like on a diet trying to lose this weight 'cause it's very unhealthy for me
B018,171,um
B018,172,hmm
B018,173,trying to think it's been a long time
B018,174,actually there's really nothing because
B018,175,now i just keep my mind busy
B018,176,i haven't been to a movie in ages i don't i used to go out shopping all the time i don't now
B018,177,um
B018,178,so it's been it uh it's been quite some time since
B018,179,i've been content and happy with who i am and what i'm doing in my life right now
B018,180,um my weekends saturday <sa> uh like on saturday i'm usually working
B018,181,um on sunday is usually clean up day you know do your laundry clean up the house
B018,182,um
B018,183,run some errands go shopping for food
B018,184,you know that kinda thing
B018,185,so
B018,186,it's not if i was younger you know it would be fun you know go out clubbing or whatever but i'm too old for that now
B018,187,xxx
B018,188,um
B018,189,hmm really there's nothing that i can think of um
B018,190,there's nothing that i can be proud of
B018,191,hmm
B018,192,um
B018,193,some a good like comedy or whatever i like to watch that um
B018,194,sometimes my partner might do something stupid which i like
B018,195,because i like make fun of him
B018,196,um
B018,197,but mm just that's it you know go <g> maybe go out for a walk on the beach that's it
B018,198,okay
B018,199,no problem thank you
B018,200,bye
B019,1,<synch>
B019,2,sure
B019,3,i'm fine i'm doing alright um
B019,4,yeah
B019,5,i'm from maryland
B019,6,yeah
B019,7,from maryland washington d_c area
B019,8,uh like five weeks ago
B019,9,<laughter>
B019,10,<laughter>
B019,11,maryland um <deep breath> it's a lot it's a lot less um
B019,12,uh xxx it's a uh it's not as nice this time of year it's more um
B019,13,uh it's it's good it's nice it's um
B019,14,l_a's a lot better though it's a lot it's a lot more people lot more going on
B019,15,um i'm still <st> i guess i'm still getting used to it so
B019,16,um
B019,17,it's
B019,18,it's not like um
B019,19,yeah i'm still getiing used to it it's it's coming slowly but but surely
B019,20,i live in culver city
B019,21,i do i have one
B019,22,uh it's okay it's i live in a really nasty house it's uh it's cheap <chea> it's cheap 'cause i'm living in a friend's place
B019,23,um
B019,24,and uh
B019,25,but but and he's letting me stay there for half price but the the actual like place itself is pretty horrible <horr> horrible living conditions <laughter> but i'm moving soon so
B019,26,i can't see your shoes actually
B019,27,uh but no i i travel xxx i would say i xxx i've probably traveled more than most people in the u_s like considering that most people don't travel in the u_s but i wouldn't i wouldn't call myself a world traveler or anything
B019,28,i enjoy the chance to get to like see other
B019,29,um walks of life and and and kind of like meditate on the
B019,30,the specificity of my own
B019,31,you know the the the the <th> given the parameters that i grew up under like how different everyone else is like how how every life is totally um
B019,32,i mean even just within the u_s like seeing how someone in california grows up is so different from how someone in maryland grows up and then to think about someone in like thailand or something growing up it's pretty it's pretty amazing
B019,33,mhm
B019,34,uh okay um
B019,35,hmm
B019,36,putting me on the spot here ellie
B019,37,um
B019,38,let's see
B019,39,uh
B019,40,well um i
B019,41,it's been awhile since i've been on a trip i guess
B019,42,one of the last trips i did was to um
B019,43,i mean it a xxx like two years ago i went on road trip across the u_s and that was that was pretty amazing saw
B019,44,but i guess the best place <pl> the best two places on the road <roa> i drove from maryland to l_a this is before i actually moved out here but um i i visited new orleans and new orleans was just this whole
B019,45,like even though it's part of the u_s it's like a totally
B019,46,it's totally different than anywhere else it's so um
B019,47,unique the culture there is so unique and and the blend of like caribbean and french and all these other influences into like the american south is so
B019,48,so um
B019,49,uh incredible <incred> eh yeah it's just it's it's unreal <un> yeah it's unreal
B019,50,hmm
B019,51,it's a tough question um
B019,52,one <on> um
B019,53,<makes clicking sound with mouth>
B019,54,i uh
B019,55,hmm
B019,56,you know i i i you can you come back to that question are you capable of that
B019,57,yeah
B019,58,come back to it
B019,59,yeah
B019,60,that's what i just said
B019,61,film
B019,62,you know that's actually a question i've been asking myself i knew <kne> i know
B019,63,i my entire life i've had like phases of interest so when i was like very very very young i was really into like the first phase that i remember was keys and then tools like i would go around collecting keys
B019,64,and then i'd go around collecting tool like just every sort of tool i had a toolbox my parents have told me that i had a phase before that with which was balls like various balls
B019,65,um
B019,66,and then i was really into like insects collecting insects and reptiles and and stuff <stu> and like animals and then it was a dinosaur phase and
B019,67,at a certain <cert> and eh at a certain point i got really into um
B019,68,like rap <ra> like music like first <fi> at first rap and then uh guitar and then acting and then at some point in there i i had told <to> i rememeber telling someone that right now i'm interested in
B019,69,playwriting and and poetry but eventually i was going to be interested in in uh film
B019,70,like i i could kinda see the trajectory coming but i don't remember what led me to that conclusion i think i just always
B019,71,i was <wa> led a sheltered life uh as far as movies are concerned i didn't my parents didn't let me see an r-rated movie until i was like in high school almost like
B019,72,um
B019,73,and uh and i never
B019,74,uh so i never saw an r-rated movie i was also very squeamish like i remember when i was
B019,75,fairly young maybe like six i saw star wars
B019,76,the first scene in darth <dar> star wars darth vader crack like breaks a guy's neck
B019,77,and so just a little scene very at the very very beginning and that like freaked me out and i had to leave the room so
B019,78,i'm not really sure uh
B019,79,yeah it's it's it's
B019,80,um i don't i'm not exactly sure how i got into film
B019,81,but
B019,82,uh i've always been fascinated by like
B019,83,how people interact and what like you know acting and stuff so and movies in general
B019,84,i am yes
B019,85,um to be a filmmaker to be able to direct
B019,86,and uh put <pu> put together
B019,87,and make <ma> like i guess direct i don't mm use that word so much 'cause it i think i think of it more as like i i want the opportunity to put together and make
B019,88,movies
B019,89,uh or to make movies is probably the best way to do it uh to say it 'cause i want you know i want involvement in all the
B019,90,all the processes but
B019,91,i guess the best parabole for that would be a director
B019,92,directing
B019,93,well it's a lot better when i'm not living with them
B019,94,um
B019,95,my
B019,96,i guess um
B019,97,it's funny you should ask ellie um
B019,98,i've been thinking about it a lot lately i i think i'm close in my entire family i'm closest with my dad um i get along with my brother and sister you know like but i don't
B019,99,when away
B019,100,like my brother's in a foreign country right now so i don't have the opportunity to talk with him but like
B019,101,i spend more time talking to my dad than anyone else 'cause i feel like he's the most like
B019,102,of all my family he's the one who most accepts me and like
B019,103,um thinks positively about me
B019,104,um so it's i have like a
B019,105,a complicated relationship with my parents
B019,106,i mean <mea> and my family in general
B019,107,well on the myers uh briggs personality test i'm uh i'm an extrovert but lately <late> like since moving but i'm not like
B019,108,um
B019,109,i'm not i probably would consider myself on the scheme of extroversion uh or on the scale of extroversion sorry um i would consider myself extremely introverted um
B019,110,i just i see other extroverts and just no matter who they're around they're able to like strike up conversations and i'm i'm a fairly shy person i'm sort of like
B019,111,uh
B019,112,or inhibited person maybe um
B019,113,so i like to like
B019,114,until
B019,115,yeah i'm but i'm working on it i'm working on it
B019,116,um well in the past i would smoke weed but i've quit smoking weed
B019,117,so now i you know i have a glass of wine and
B019,118,maybe watch a movie
B019,119,um
B019,120,i don't have or maybe go like depending if it's like an xxx if it's um
B019,121,if it's a worn out sort of stress like i'm just like
B019,122,then i that's what i do but if it's a more like anxious type stress i might
B019,123,go on a uh an intense walk don't really exercise that much but i like
B019,124,you know competitive sports and hiking
B019,125,pretty good
B019,126,well i always like arguing um
B019,127,i wouldn't call arguing necessarily losing my temper
B019,128,um
B019,129,i i enjoy uh a vicious debate um
B019,130,but i don't
B019,131,as long as my like
B019,132,'cause i won't like revert to personal you know attacks
B019,133,uh in my in my arguments i try to keep it on subject
B019,134,um
B019,135,and try to explain myself as best i can which can get frustrating 'cause i'm not like the best articulator of what i think
B019,136,um
B019,137,one of my weaker points i would say
B019,138,but um but the last time i had a a heated debate i think that was was that the question
B019,139,um
B019,140,what happened i forget i forget the question that that i had a heated debate
B019,141,hmm
B019,142,the last time i had a heated debate
B019,143,was um i had a heated debate about
B019,144,uh the movie boogie nights
B019,145,um
B019,146,i was <wa> i i didn't lose my temper exactly but i get like very extremely passionate about about
B019,147,'cause i i don't think it's like that good of a movie but the two people who i was i was arguing with were saying that it was like one of the
B019,148,like best um best movies <laughter> why did they think it was the best movie
B019,149,um
B019,150,they think that like there's some there's some sort of they'll as i understand it they have um
B019,151,they have a certain uh they think that the
B019,152,like all of the stories within boogie nights they have their own um like each of them could be their own separate stories they just think that there's a whole like
B019,153,complexity of character within the movie
B019,154,and um
B019,155,that somehow like
B019,156,<sigh> um
B019,157,what what were they saying they were saying like the movie
B019,158,it like xxx it's like the end of an era
B019,159,which makes it like kinda like casino and there's this attention to detail of of of the in the different character like how they
B019,160,how they interact in the plot
B019,161,um
B019,162,kind of like
B019,163,uh
B019,164,yeah i guess
B019,165,i think the heated debate became about like then so from there and uh like personally i it's not like a bad movie or anything but it's
B019,166,the um
B019,167,i just don't think dirk diggler is like that like meaningful <mean> meaningful of a character like i
B019,168,i guess the way i come out i came out of the movie 'cause i had seen it before many years ago and eh i my opinion of it is basically the same even though like i remember like
B019,169,in watching it again i was able to reevaluate it
B019,170,um there's nothing bad about the movie there's nothing articulable <art> like articulable about that's it's like solid <so> good solid acting you know the directing is good the camera moves are cool
B019,171,um
B019,172,the eh it really <rea> you know it's cool it's but
B019,173,but it's meaningless <mea> for me it was like meaningless and then to and then there were that led us to discuss 'cause a movie that i saw recently that i really did like was django unchained
B019,174,and they both saw that movie and they hated that movie
B019,175,and then there was this extreme i guess the heated part of the conversation came about like
B019,176,so in the movie django unchained
B019,177,um you have django and django is like a kinda he's a two dimensional character but i don't think that that necessarily takes away from what the the big
B019,178,the
B019,179,big purpose of the movie is
B019,180,and um
B019,181,and you have doctor king schultz who's this uh
B019,182,who's this like his mentor character and the person i was arguing with was saying that he
B019,183,was intelligent and uh so and because he was intelligent there's no way he would've risked his life to save django
B019,184,or like would've gone into this like second act where they go and they go to this uh uh plantation to to save django's wife etcetera
B019,185,and um
B019,186,and the reason <rea> the the reason for her giving that argument which like either you buy that he would do that or he wouldn't but the reason for her argument is that an intelligent person would not
B019,187,sacrifice themself for someone else
B019,188,um which strikes <stri> which strikes me as so like
B019,189,um
B019,190,like who
B019,191,uh like
B019,192,she she her basic <ba> her basic argument was that
B019,193,altruism <al> like altruism doesn't exist <exi> it was a very ayn rand type argument altruism doesn't exist
B019,194,um the only the only thing you can do is serve <ser> like the only thing people do is serve themself
B019,195,um so it's not quite ayn rand but it's like the only people <peo> thing that people <peo> like all people are out to serve themself which i'm not arguing that like
B019,196,every decision has like a mix of altruism and and so like even the most altruistic type decision there's maybe like kernels of self self-interest in there but she made it sound like self-interest was the only motivating factor
B019,197,in and and like what but what how how horrible is your life if that's like what your ultimate um
B019,198,purpose <pur> like if you if you can't like love and sacrifice for other people so it led into an extremely uh passionate debate
B019,199,um
B019,200,and uh
B019,201,somewhat like yeah and it's it uh
B019,202,so um so yeah that that i guess that's the the i don't think i necessarily like lost my temper um
B019,203,i think of losing my temper as being more
B019,204,um
B019,205,like i just
B019,206,so <s> i i would so <s>
B019,207,revert to um ad hominem like attacks
B019,208,uh but i i didn't like that's not um
B019,209,maybe i was like maybe i was criticizing <crit> like criticizing her world view but it i wasn't like
B019,210,well you're an idiot
B019,211,you know like it wasn't it didn't it didn't turn into abuse of any sort
B019,212,yeah i'm glad you understand
B019,213,<deep breath>
B019,214,an event or a i don't know if i necessarily would want to erase anything from my memory i would say an issue that i have is not being able to remember in as much detail as i would like i remember feelings and moments
B019,215,not
B019,216,stories um
B019,217,like my life doesn't sync <s> always sync together into like a coherent story it's like this moment and that moment and this moment and that moment so
B019,218,yeah
B019,219,the hardest decision i've ever had to make
B019,220,oh geez
B019,221,could it just be one of the hardest decisions
B019,222,hmm
B019,223,um
B019,224,like choosing between two things that it's like
B019,225,i guess i i'm having a hard time recalling a moment where i like had to choose between
B019,226,two options like no there's no like sophie's choice type moment in my life
B019,227,but i but i do think that the decision 'cause i lived in new york for a while i went to school in new york and uh the decision to leave new york after having lived there for five years was a was very very difficult um
B019,228,and uh but i had to do it
B019,229,for money reasons and because all of my all of my core group of friends
