representation,repeat,outer_fold,draw,domain_type,participant_id,label,base_probability,enhanced_probability
tfidf,1,3,41,fake,320,1,0.832321388657488,0.9736336114007249
tfidf,1,3,41,fake,338,1,0.6032839949408169,0.7333218717013409
tfidf,1,3,41,fake,344,1,0.580237021582094,0.6252061273345929
tfidf,1,3,41,fake,352,1,0.6265453436213284,0.4620452277650338
tfidf,1,3,41,fake,356,1,0.7336204165827107,0.9005458102694908
tfidf,1,3,41,fake,367,1,0.9494352677052301,0.998904297092108
tfidf,1,3,41,fake,371,0,0.444485949115544,0.5096053689608674
tfidf,1,3,41,fake,380,1,0.6378630998847261,0.5871178080905772
tfidf,1,3,41,fake,383,0,0.39511982995003575,0.3036065504258927
tfidf,1,3,41,fake,393,0,0.256337043651433,0.09104829916784458
tfidf,1,3,41,fake,395,0,0.5034581225001818,0.7407671277567803
tfidf,1,3,41,fake,397,0,0.27198374512363827,0.15808908596448917
tfidf,1,3,41,fake,425,0,0.68630898465429,0.6677306820736613
tfidf,1,3,41,fake,430,0,0.42209411650401235,0.15900646098592106
tfidf,1,3,41,fake,436,0,0.20831281145255687,0.051138922179651033
tfidf,1,3,41,fake,439,0,0.3475789444148994,0.22177907394539192
tfidf,1,3,41,fake,446,0,0.1939821984094708,0.05045485200657621
tfidf,1,3,41,fake,447,0,0.3909415669664757,0.46183474877334485
tfidf,1,3,41,fake,459,1,0.8317544622861858,0.9437537869250935
tfidf,1,3,41,fake,474,0,0.20121376220916776,0.046475977227319616
tfidf,1,3,41,fake,475,0,0.18964402907523387,0.04948957407168309
tfidf,1,3,41,fake,489,0,0.22675535435666977,0.08232437445005471
tfidf,1,3,41,fake,491,0,0.4750701759398899,0.2503596306356734
tfidf,1,4,41,fake,318,0,0.5377945093549016,0.39333069561543105
tfidf,1,4,41,fake,322,0,0.7105469934464573,0.7337116722221262
tfidf,1,4,41,fake,326,0,0.25703145982284137,0.15746309191117946
tfidf,1,4,41,fake,327,0,0.7184237896475407,0.6608649958084594
tfidf,1,4,41,fake,335,1,0.7135077510642546,0.6581718727638394
tfidf,1,4,41,fake,343,0,0.601887877005778,0.6225669668749813
tfidf,1,4,41,fake,347,1,0.8031674889344258,0.8256875568534906
tfidf,1,4,41,fake,351,1,0.6893884950611942,0.7948205451381172
tfidf,1,4,41,fake,374,0,0.17944990044870357,0.1730775621125448
tfidf,1,4,41,fake,377,1,0.9767935655463623,0.9855321893763125
tfidf,1,4,41,fake,389,1,0.7132453956720345,0.7783786142648782
tfidf,1,4,41,fake,414,1,0.7255809570437755,0.6628020075356207
tfidf,1,4,41,fake,415,0,0.05460510314537832,0.05191645997301696
tfidf,1,4,41,fake,419,0,0.011317954272986633,0.008266387255792308
tfidf,1,4,41,fake,445,0,0.20779726862920278,0.21702341039815984
tfidf,1,4,41,fake,448,1,0.35685011022590996,0.3479275291553396
tfidf,1,4,41,fake,449,0,0.1427030418897988,0.11581044957174762
tfidf,1,4,41,fake,455,0,0.12468449793846263,0.12362780027135951
tfidf,1,4,41,fake,458,0,0.21085887199920877,0.24745945650909995
tfidf,1,4,41,fake,463,0,0.002821990283676122,0.001764449300700066
tfidf,1,4,41,fake,464,0,0.1280702591056544,0.09454455098808173
tfidf,1,4,41,fake,471,0,0.1256540116042311,0.08258141673218658
tfidf,1,4,41,fake,472,0,0.006708549407036925,0.00635566777194022
tfidf,1,4,41,fake,477,0,0.5514352205966963,0.6045693275716464
tfidf,1,4,41,fake,478,0,0.7530443320145455,0.7708636912819741
tfidf,1,4,41,fake,483,1,0.9438398702304014,0.9261337318433037
tfidf,1,4,41,fake,488,0,0.22588180701818544,0.1659370398463422
tfidf,1,4,41,fake,492,0,0.27225303946001556,0.24186225851641335
tfidf,1,5,41,fake,302,0,0.04066348890844544,0.36448768058344716
tfidf,1,5,41,fake,321,1,0.8398413983593153,0.7603224233656355
tfidf,1,5,41,fake,325,1,0.9099563253764779,0.7713710155732159
tfidf,1,5,41,fake,330,1,0.3374765755308183,0.5834585571040076
tfidf,1,5,41,fake,333,0,0.7879449364738708,0.7341266012281296
tfidf,1,5,41,fake,336,0,0.41045592331632974,0.5926422287219489
tfidf,1,5,41,fake,340,0,0.12677911606725953,0.4727109643344799
tfidf,1,5,41,fake,341,0,0.4720514218284493,0.6187986178825615
tfidf,1,5,41,fake,348,1,0.5453106501715353,0.6508305073783373
tfidf,1,5,41,fake,350,1,0.9850834908617806,0.870166156221068
tfidf,1,5,41,fake,360,0,0.4911731941245242,0.5858801271852595
tfidf,1,5,41,fake,368,0,0.5384534549321545,0.4862187979476939
tfidf,1,5,41,fake,370,0,0.387979183908409,0.35640516590777105
tfidf,1,5,41,fake,385,0,0.12091919993412449,0.2740789876909955
tfidf,1,5,41,fake,388,1,0.6834613224077695,0.5959045795632963
tfidf,1,5,41,fake,406,0,0.05431220120568343,0.18097709671135206
tfidf,1,5,41,fake,409,1,0.6645772995641174,0.5843767757799302
tfidf,1,5,41,fake,417,0,0.0515574413075721,0.23206876150533343
tfidf,1,5,41,fake,418,1,0.7937049569017884,0.644569239472879
tfidf,1,5,41,fake,428,0,0.1901719135519349,0.27215649433818934
tfidf,1,5,41,fake,429,0,0.10281305317639226,0.29360035783300176
tfidf,1,5,41,fake,434,0,0.06036859108606673,0.23129475365880073
tfidf,1,5,41,fake,437,0,0.6538662977662836,0.4130382453011059
tfidf,1,5,41,fake,441,1,0.7962957094686448,0.6470811831209121
tfidf,1,5,41,fake,444,0,0.07538335030615635,0.2779668602705861
tfidf,1,5,41,fake,456,0,0.026015430373856802,0.14090122844018454
tfidf,1,5,41,fake,468,0,0.0838844754895084,0.18873846497250232
tfidf,1,5,41,fake,485,0,0.03003944255593465,0.15843801250875056
tfidf,1,1,42,fake,319,1,0.9975362431050842,0.9984355330512228
tfidf,1,1,42,fake,331,0,0.3156263006063378,0.42605568303123237
tfidf,1,1,42,fake,345,1,0.8474062902031535,0.8957140957058095
tfidf,1,1,42,fake,346,1,0.9414746275335679,0.9507192047525045
tfidf,1,1,42,fake,357,0,0.623459638649534,0.6365504775536773
tfidf,1,1,42,fake,358,0,0.5370535362272632,0.660097100253361
tfidf,1,1,42,fake,362,1,0.4974677694731704,0.6530719464320104
tfidf,1,1,42,fake,363,0,0.14074730488392473,0.12965894537048886
tfidf,1,1,42,fake,364,0,0.7041303178981274,0.8032771427370521
tfidf,1,1,42,fake,369,0,0.07645564236514962,0.06969722201417777
tfidf,1,1,42,fake,372,1,0.7870521778395186,0.8197110639929094
tfidf,1,1,42,fake,391,0,0.5110358416483024,0.6508461613698231
tfidf,1,1,42,fake,400,0,0.6978104129837175,0.675918043163145
tfidf,1,1,42,fake,402,1,0.9957708578716318,0.996649510730382
tfidf,1,1,42,fake,403,0,0.06980040678241851,0.06116552713100895
tfidf,1,1,42,fake,404,0,0.09104357940371352,0.12646870398661056
tfidf,1,1,42,fake,413,1,0.6921914709734093,0.762580609405669
tfidf,1,1,42,fake,416,0,0.028573846263238695,0.0294259994051424
tfidf,1,1,42,fake,420,0,0.3769377146383241,0.30892705696075423
tfidf,1,1,42,fake,423,0,0.8872053161259885,0.9268268181942445
tfidf,1,1,42,fake,426,1,0.4695200940694654,0.5290682152418267
tfidf,1,1,42,fake,433,1,0.7708167957751931,0.7962313555020156
tfidf,1,1,42,fake,451,0,0.2013712905756196,0.1737865531514225
tfidf,1,1,42,fake,454,0,0.14423645095880305,0.17873499343530644
tfidf,1,1,42,fake,473,0,0.0420726659077458,0.040613984773482756
tfidf,1,1,42,fake,476,0,0.1125232140450969,0.10787044552565601
tfidf,1,1,42,fake,484,0,0.5995089825641451,0.656949247479079
tfidf,1,1,42,fake,487,0,0.38854433173295355,0.3773555533720484
tfidf,1,1,42,fake,490,0,0.10105877965858928,0.09873909202204123
tfidf,1,2,42,fake,303,0,0.040418931808739594,0.3416572869224732
tfidf,1,2,42,fake,304,0,0.037989106640771604,0.3886739399347571
tfidf,1,2,42,fake,310,0,0.5030832962582417,0.6213169324239503
tfidf,1,2,42,fake,312,0,0.5020124701166354,0.6420233802032433
tfidf,1,2,42,fake,316,0,0.4763408276627963,0.6909974985462445
tfidf,1,2,42,fake,324,0,0.5373318569161094,0.6856089178103113
tfidf,1,2,42,fake,328,0,0.48749286103017614,0.6186781792294546
tfidf,1,2,42,fake,339,1,0.8845261800303157,0.8090836404630873
tfidf,1,2,42,fake,353,1,0.8421920863348531,0.7585620162060768
tfidf,1,2,42,fake,355,1,0.9946252540029147,0.8445045365905209
tfidf,1,2,42,fake,366,0,0.022518022413621157,0.16568139242437038
tfidf,1,2,42,fake,375,0,0.0037186624026410435,0.10496388433147473
tfidf,1,2,42,fake,376,1,0.9929240364623607,0.9180923621431812
tfidf,1,2,42,fake,379,0,0.1565614296575576,0.3548650064466302
tfidf,1,2,42,fake,381,1,0.9711910451600835,0.7756512181992559
tfidf,1,2,42,fake,382,0,0.19303013921592543,0.2978331896939568
tfidf,1,2,42,fake,386,1,0.6676917553829975,0.4751304498233202
tfidf,1,2,42,fake,390,0,0.94248893050987,0.842323328627757
tfidf,1,2,42,fake,392,0,0.14086887343840632,0.2834590051891413
tfidf,1,2,42,fake,401,0,0.8417596353847886,0.6129526596020053
tfidf,1,2,42,fake,412,1,0.7076000362348762,0.4559300848729576
tfidf,1,2,42,fake,422,1,0.5909112206265081,0.5132154453846124
tfidf,1,2,42,fake,427,0,0.007573901560610672,0.11396046581515383
tfidf,1,2,42,fake,440,1,0.8257189455488693,0.700389820345767
tfidf,1,2,42,fake,443,0,0.28242584644601604,0.3450266653349305
tfidf,1,2,42,fake,457,0,0.016548907457673987,0.14007464585311252
tfidf,1,2,42,fake,479,0,0.025639702099970726,0.15149672008293794
tfidf,1,2,42,fake,482,0,0.08267846927533548,0.2422089626079306
tfidf,1,2,42,fake,486,0,0.01843856603721519,0.14991115547243355
tfidf,1,3,42,fake,305,0,0.31525391351191795,0.2997721000670402
tfidf,1,3,42,fake,307,0,0.38517994382797016,0.2677135255024079
tfidf,1,3,42,fake,313,0,0.3915222571282401,0.38653544326434996
tfidf,1,3,42,fake,315,0,0.37691567234363443,0.2595432469271904
tfidf,1,3,42,fake,317,0,0.39491194894097603,0.5155809020136735
tfidf,1,3,42,fake,320,1,0.8532471442642512,0.9083889741557208
tfidf,1,3,42,fake,338,1,0.6161081162221212,0.7566707778678943
tfidf,1,3,42,fake,344,1,0.3341371645723377,0.45894321727147824
tfidf,1,3,42,fake,352,1,0.9208986025167878,0.861702294995495
tfidf,1,3,42,fake,356,1,0.8847355243250089,0.9164180558316476
tfidf,1,3,42,fake,367,1,0.9946842811191005,0.9956897685314895
tfidf,1,3,42,fake,371,0,0.3615366517708704,0.4401012602748473
tfidf,1,3,42,fake,380,1,0.9563841238238229,0.936980749674245
tfidf,1,3,42,fake,383,0,0.16145200818495595,0.14734300085093804
tfidf,1,3,42,fake,393,0,0.47092766628860594,0.4551060154320874
tfidf,1,3,42,fake,395,0,0.4121692408109909,0.5113331005670494
tfidf,1,3,42,fake,397,0,0.41772623930755554,0.40988981122220974
tfidf,1,3,42,fake,425,0,0.763026110960449,0.7690408188200732
tfidf,1,3,42,fake,430,0,0.16489040794639,0.13767472026050534
tfidf,1,3,42,fake,436,0,0.012745482658088909,0.009840319701963987
tfidf,1,3,42,fake,439,0,0.39788404040400926,0.4281060336132222
tfidf,1,3,42,fake,446,0,0.029869234884677413,0.03643432895366277
tfidf,1,3,42,fake,447,0,0.5733273768495009,0.5702168913832313
tfidf,1,3,42,fake,459,1,0.9718202837702016,0.9703003110215307
tfidf,1,3,42,fake,474,0,0.0857963590545466,0.06307591268451734
tfidf,1,3,42,fake,475,0,0.0020290144797409097,0.0021172990570392384
tfidf,1,3,42,fake,489,0,0.12605317966270005,0.11235501364417837
tfidf,1,3,42,fake,491,0,0.10162957138579745,0.10802785643544385
tfidf,1,4,42,fake,318,0,0.016227460528531305,0.14302984250434478
tfidf,1,4,42,fake,322,0,0.5227310748360083,0.7525919370938045
tfidf,1,4,42,fake,326,0,0.0016461029219858212,0.06928932889207322
tfidf,1,4,42,fake,327,0,0.4904207316056763,0.5300571534091748
tfidf,1,4,42,fake,335,1,0.5346798580275931,0.5640594144804909
tfidf,1,4,42,fake,343,0,0.9882490208028878,0.917882423169536
tfidf,1,4,42,fake,347,1,0.9683184008506404,0.8044076194720912
tfidf,1,4,42,fake,351,1,0.99869021192063,0.9759080176301644
tfidf,1,4,42,fake,374,0,0.358087303208857,0.467306727868466
tfidf,1,4,42,fake,377,1,0.9655559562216411,0.968583695106211
tfidf,1,4,42,fake,389,1,0.9725423801156323,0.8855029094836523
tfidf,1,4,42,fake,414,1,0.11174729441878632,0.22663677155244724
tfidf,1,4,42,fake,415,0,0.03676847880361996,0.0932391009182806
tfidf,1,4,42,fake,419,0,0.000992068333310306,0.012783821926896357
tfidf,1,4,42,fake,445,0,0.3859183455929053,0.3456191282180295
tfidf,1,4,42,fake,448,1,0.6524463273733282,0.5089189878849338
tfidf,1,4,42,fake,449,0,0.07303735617014316,0.08363302745620718
tfidf,1,4,42,fake,455,0,0.009847831721658845,0.09442060893244315
tfidf,1,4,42,fake,458,0,0.7714265493699338,0.3904572648820159
tfidf,1,4,42,fake,463,0,0.0010703290316551367,0.008103874609569888
tfidf,1,4,42,fake,464,0,0.006987856859742781,0.05764434704127364
tfidf,1,4,42,fake,471,0,0.044625312797384235,0.07522318416116001
tfidf,1,4,42,fake,472,0,3.384075673677213e-05,0.007456566086562164
tfidf,1,4,42,fake,477,0,0.7936097083567993,0.7065038177017693
tfidf,1,4,42,fake,478,0,0.9376474518327914,0.7576803342111278
tfidf,1,4,42,fake,483,1,0.9729363842433815,0.8965244374585205
tfidf,1,4,42,fake,488,0,0.031437816334363065,0.08265548037689907
tfidf,1,4,42,fake,492,0,0.01796383152866453,0.14753410930866648
tfidf,1,5,42,fake,302,0,0.05568661627109705,0.05727881564681131
tfidf,1,5,42,fake,321,1,0.8771233506409671,0.8737106070330323
tfidf,1,5,42,fake,325,1,0.9243534537046881,0.9244742534676538
tfidf,1,5,42,fake,330,1,0.4265462303671228,0.4192940433308291
tfidf,1,5,42,fake,333,0,0.2839163213166738,0.2842358201132731
tfidf,1,5,42,fake,336,0,0.334361052860127,0.3525136651744702
tfidf,1,5,42,fake,340,0,0.17577477924409463,0.1749685437010499
tfidf,1,5,42,fake,341,0,0.2897015727150267,0.2978799833934063
tfidf,1,5,42,fake,348,1,0.5923378480620207,0.6011544734217688
tfidf,1,5,42,fake,350,1,0.7455838705006673,0.7095212417739012
tfidf,1,5,42,fake,360,0,0.40056307966584587,0.3822297086774771
tfidf,1,5,42,fake,368,0,0.1873181076656373,0.19496803793789255
tfidf,1,5,42,fake,370,0,0.20419429874589967,0.19723163335817376
tfidf,1,5,42,fake,385,0,0.09387791870703398,0.09463443384047132
tfidf,1,5,42,fake,388,1,0.9646548880675255,0.9650687682882143
tfidf,1,5,42,fake,406,0,0.044563417780343194,0.04518746858927013
tfidf,1,5,42,fake,409,1,0.1697907515726021,0.1592996650581373
tfidf,1,5,42,fake,417,0,0.2669526066195448,0.2876507134444318
tfidf,1,5,42,fake,418,1,0.7797328417671119,0.7540770290219848
tfidf,1,5,42,fake,428,0,0.17208021386119535,0.1667860016059885
tfidf,1,5,42,fake,429,0,0.5203674788598791,0.5043820007213288
tfidf,1,5,42,fake,434,0,0.03559143674314719,0.04006404935615539
tfidf,1,5,42,fake,437,0,0.21772367561647377,0.22073103777644085
tfidf,1,5,42,fake,441,1,0.8762533760722468,0.8765255087991162
tfidf,1,5,42,fake,444,0,0.4434796482322565,0.45328717700237803
tfidf,1,5,42,fake,456,0,0.13599237685757282,0.13480986193055158
tfidf,1,5,42,fake,468,0,0.0847484842146839,0.0945616708382836
tfidf,1,5,42,fake,485,0,0.022088344311481066,0.023999958644414864
tfidf,1,1,43,fake,319,1,0.9234588206128641,0.9399628745951973
tfidf,1,1,43,fake,331,0,0.4734046676139554,0.5433144759571025
tfidf,1,1,43,fake,345,1,0.868608136631813,0.9002639291215129
tfidf,1,1,43,fake,346,1,0.6311338004071204,0.671626432477189
tfidf,1,1,43,fake,357,0,0.5520286458130212,0.5885639610188504
tfidf,1,1,43,fake,358,0,0.75999901328536,0.8209023183683442
tfidf,1,1,43,fake,362,1,0.997793325130141,0.9984007395087363
tfidf,1,1,43,fake,363,0,0.18338736940487116,0.18279584862292292
tfidf,1,1,43,fake,364,0,0.6502960039694569,0.7143591788626429
tfidf,1,1,43,fake,369,0,0.2342132668784693,0.2244728551108555
tfidf,1,1,43,fake,372,1,0.25780993826804527,0.272794781823886
tfidf,1,1,43,fake,391,0,0.23900377748869145,0.3159605197242679
tfidf,1,1,43,fake,400,0,0.5905908460671444,0.6006787025631716
tfidf,1,1,43,fake,402,1,0.956623440321176,0.9635992448873396
tfidf,1,1,43,fake,403,0,0.04776354697667594,0.039573408090467284
tfidf,1,1,43,fake,404,0,0.05585268388201653,0.07518403762852109
tfidf,1,1,43,fake,413,1,0.7061241117795856,0.7573557503431492
tfidf,1,1,43,fake,416,0,0.02945179855582603,0.030243387951452424
tfidf,1,1,43,fake,420,0,0.07693425908945205,0.06306107402724259
tfidf,1,1,43,fake,423,0,0.9245724576590759,0.9430971153409352
tfidf,1,1,43,fake,426,1,0.9614644566930162,0.9642798411167219
tfidf,1,1,43,fake,433,1,0.6943344764888271,0.692876958517165
tfidf,1,1,43,fake,451,0,0.10869645406538501,0.10074431940399807
tfidf,1,1,43,fake,454,0,0.09186612019151101,0.09555605292564899
tfidf,1,1,43,fake,473,0,0.09329826018308218,0.09194989044403594
tfidf,1,1,43,fake,476,0,0.22014617895462976,0.19667604082772205
tfidf,1,1,43,fake,484,0,0.7791788930832722,0.7944802774893004
tfidf,1,1,43,fake,487,0,0.3599885370443608,0.35368199230267955
tfidf,1,1,43,fake,490,0,0.07500350949112353,0.07056206926684712
tfidf,1,2,43,fake,303,0,0.11247211881590814,0.37903869485246633
tfidf,1,2,43,fake,304,0,0.06609400499035922,0.39535474228396544
tfidf,1,2,43,fake,310,0,0.3957285352703217,0.596857951583381
tfidf,1,2,43,fake,312,0,0.4806250230090609,0.619578989326022
tfidf,1,2,43,fake,316,0,0.5759986687964513,0.7062242744158471
tfidf,1,2,43,fake,324,0,0.39997913632140714,0.6346365532791103
tfidf,1,2,43,fake,328,0,0.49837336528449927,0.6383624155583246
tfidf,1,2,43,fake,339,1,0.8755421795924219,0.8164338224578606
tfidf,1,2,43,fake,353,1,0.8567434583836357,0.7625700498786817
tfidf,1,2,43,fake,355,1,0.6626871229288314,0.6832331054868557
tfidf,1,2,43,fake,366,0,0.008610679847545512,0.14648511542553572
tfidf,1,2,43,fake,375,0,0.0044964452367894795,0.10109096378096642
tfidf,1,2,43,fake,376,1,0.9952936705861795,0.9245186359178443
tfidf,1,2,43,fake,379,0,0.4765907345531358,0.4229138769490426
tfidf,1,2,43,fake,381,1,0.9853884498711784,0.8716982768975385
tfidf,1,2,43,fake,382,0,0.31533978634603327,0.3395464892265764
tfidf,1,2,43,fake,386,1,0.623718262613026,0.4418679085123948
tfidf,1,2,43,fake,390,0,0.9874694216207065,0.8805862979752493
tfidf,1,2,43,fake,392,0,0.10395501569472985,0.2578516513233607
tfidf,1,2,43,fake,401,0,0.7027909778838304,0.56276610396987
tfidf,1,2,43,fake,412,1,0.5560419917563576,0.43785341413527956
tfidf,1,2,43,fake,422,1,0.7148089916606263,0.5370636659329571
tfidf,1,2,43,fake,427,0,0.014067966060645823,0.13728735294826916
tfidf,1,2,43,fake,440,1,0.8101035694791642,0.7079974998813201
tfidf,1,2,43,fake,443,0,0.2805252363436945,0.368106899034807
tfidf,1,2,43,fake,457,0,0.030210662928393767,0.16932472716422853
tfidf,1,2,43,fake,479,0,0.0433412411894488,0.18026237658957264
tfidf,1,2,43,fake,482,0,0.04740179798168498,0.22530090777794767
tfidf,1,2,43,fake,486,0,0.020850505805726817,0.1502969454681079
tfidf,1,3,43,fake,305,0,0.2574507211394827,0.24631177478591565
tfidf,1,3,43,fake,307,0,0.5944484465829001,0.5099168482696828
tfidf,1,3,43,fake,313,0,0.6154210603865764,0.615018545476462
tfidf,1,3,43,fake,315,0,0.404458546682566,0.3285132559475958
tfidf,1,3,43,fake,317,0,0.5118019224954717,0.581888332262058
tfidf,1,3,43,fake,320,1,0.8256242884051592,0.867320476187299
tfidf,1,3,43,fake,338,1,0.8686354006782547,0.8984684386279086
tfidf,1,3,43,fake,344,1,0.5428678575742923,0.6026866127100238
tfidf,1,3,43,fake,352,1,0.8976706083996696,0.8674974015507477
tfidf,1,3,43,fake,356,1,0.9339984635992435,0.9434014067522061
tfidf,1,3,43,fake,367,1,0.9873002549514556,0.9881674697123181
tfidf,1,3,43,fake,371,0,0.6166630804593634,0.6218805171738099
tfidf,1,3,43,fake,380,1,0.8645807897668393,0.8394849309129031
tfidf,1,3,43,fake,383,0,0.08412308794517549,0.0910436582121743
tfidf,1,3,43,fake,393,0,0.043244588671929325,0.04662544367025878
tfidf,1,3,43,fake,395,0,0.7379084550648088,0.7675997045073761
tfidf,1,3,43,fake,397,0,0.42932010714552865,0.42420825666053663
tfidf,1,3,43,fake,425,0,0.7533668660060487,0.75168354746095
tfidf,1,3,43,fake,430,0,0.26616052069357254,0.23826961855311318
tfidf,1,3,43,fake,436,0,0.03226435770134675,0.02827618224397152
tfidf,1,3,43,fake,439,0,0.33689342756833424,0.35275261223735316
tfidf,1,3,43,fake,446,0,0.03774200990290718,0.040202635547633696
tfidf,1,3,43,fake,447,0,0.2877287921714233,0.29284341279612097
tfidf,1,3,43,fake,459,1,0.9322119051627548,0.9344894687542212
tfidf,1,3,43,fake,474,0,0.03794523110276576,0.032125565364649535
tfidf,1,3,43,fake,475,0,0.08197415385240454,0.07268755220874247
tfidf,1,3,43,fake,489,0,0.04883666222749639,0.04893210739369013
tfidf,1,3,43,fake,491,0,0.09840017663711917,0.0966468791013889
tfidf,1,4,43,fake,318,0,0.3594514781015876,0.24620742209876745
tfidf,1,4,43,fake,322,0,0.6423993630674456,0.6901227238437401
tfidf,1,4,43,fake,326,0,0.2883611179833682,0.2119538400437635
tfidf,1,4,43,fake,327,0,0.661733652396147,0.6231831460168161
tfidf,1,4,43,fake,335,1,0.8439032519419785,0.8002490366744076
tfidf,1,4,43,fake,343,0,0.9077581188345182,0.9073563794492321
tfidf,1,4,43,fake,347,1,0.7403354972160815,0.7673876618763477
tfidf,1,4,43,fake,351,1,0.7343214964385507,0.8084322959831759
tfidf,1,4,43,fake,374,0,0.4814206759203688,0.4702651109353135
tfidf,1,4,43,fake,377,1,0.9863178498526992,0.9903678960261987
tfidf,1,4,43,fake,389,1,0.8165010406655889,0.8578755216243021
tfidf,1,4,43,fake,414,1,0.5603415113587424,0.525215844003251
tfidf,1,4,43,fake,415,0,0.09015168764682711,0.07806260091802046
tfidf,1,4,43,fake,419,0,0.008978269175342115,0.006512262168295395
tfidf,1,4,43,fake,445,0,0.07257707730215304,0.07834189516207407
tfidf,1,4,43,fake,448,1,0.34676830071820197,0.33579163757072306
tfidf,1,4,43,fake,449,0,0.285835339252187,0.2549668399162858
tfidf,1,4,43,fake,455,0,0.0747487494188459,0.07932211067403344
tfidf,1,4,43,fake,458,0,0.37746170663983053,0.3723796048002001
tfidf,1,4,43,fake,463,0,0.007284560942388956,0.00401545684380353
tfidf,1,4,43,fake,464,0,0.09953741285413571,0.09138488028533816
tfidf,1,4,43,fake,471,0,0.20261747296247845,0.13794885552038685
tfidf,1,4,43,fake,472,0,0.02094448864615939,0.01800415093169561
tfidf,1,4,43,fake,477,0,0.35470486982246874,0.39745226641487047
tfidf,1,4,43,fake,478,0,0.6824765509383145,0.6944369118855012
tfidf,1,4,43,fake,483,1,0.9081641516341726,0.8900308032698909
tfidf,1,4,43,fake,488,0,0.08612231910677177,0.06327680288890632
tfidf,1,4,43,fake,492,0,0.06005632242741646,0.06830623068603187
tfidf,1,5,43,fake,302,0,0.02754381894586273,0.026673235939674998
tfidf,1,5,43,fake,321,1,0.5567251883504967,0.5687967792680815
tfidf,1,5,43,fake,325,1,0.993933818037668,0.9938579705540943
tfidf,1,5,43,fake,330,1,0.3205691741628053,0.3264094076097141
tfidf,1,5,43,fake,333,0,0.7233453890101817,0.7209173961501781
tfidf,1,5,43,fake,336,0,0.30061906685924866,0.2760477466182431
tfidf,1,5,43,fake,340,0,0.29404290014763296,0.2841033306536358
tfidf,1,5,43,fake,341,0,0.42713459154533057,0.4131758476770041
tfidf,1,5,43,fake,348,1,0.38063405159765473,0.3662582347974697
tfidf,1,5,43,fake,350,1,0.8858889179991216,0.8988574398036624
tfidf,1,5,43,fake,360,0,0.5383120115785486,0.541400021847518
tfidf,1,5,43,fake,368,0,0.2670696538017827,0.2547772280602321
tfidf,1,5,43,fake,370,0,0.7564883886008321,0.7791259392999254
tfidf,1,5,43,fake,385,0,0.4736530659069211,0.4895833436174346
tfidf,1,5,43,fake,388,1,0.7375800163162228,0.7479370315677116
tfidf,1,5,43,fake,406,0,0.03348746658401288,0.031511749206797994
tfidf,1,5,43,fake,409,1,0.7615014711732523,0.7804410106495913
tfidf,1,5,43,fake,417,0,0.19090011990130157,0.1787529720809853
tfidf,1,5,43,fake,418,1,0.8605532036263913,0.8726842541692191
tfidf,1,5,43,fake,428,0,0.14216822555183964,0.134906035279326
tfidf,1,5,43,fake,429,0,0.12728938388189512,0.13734948117405332
tfidf,1,5,43,fake,434,0,0.08079570215985026,0.0704789043740522
tfidf,1,5,43,fake,437,0,0.09098489657312865,0.08706166949548441
tfidf,1,5,43,fake,441,1,0.8632736467524356,0.8711990115547891
tfidf,1,5,43,fake,444,0,0.06745531374195522,0.06522670958566766
tfidf,1,5,43,fake,456,0,0.013161136656044455,0.013067746171709563
tfidf,1,5,43,fake,468,0,0.05088947142381086,0.04340501211793873
tfidf,1,5,43,fake,485,0,0.0956430822891941,0.09579598633047384
tfidf,1,1,44,fake,319,1,0.9361753561153062,0.9449107781233325
tfidf,1,1,44,fake,331,0,0.5727228409206228,0.6432822890794659
tfidf,1,1,44,fake,345,1,0.9853746291022767,0.9881309569289483
tfidf,1,1,44,fake,346,1,0.8447310789162651,0.8656762740832767
tfidf,1,1,44,fake,357,0,0.19022064444515335,0.2291625683752025
tfidf,1,1,44,fake,358,0,0.5111638515366884,0.6064581946584633
tfidf,1,1,44,fake,362,1,0.9985535401739697,0.9989006365346338
tfidf,1,1,44,fake,363,0,0.05517059842743989,0.059256580100606325
tfidf,1,1,44,fake,364,0,0.6820479770468746,0.74811124828929
tfidf,1,1,44,fake,369,0,0.16901955105335278,0.16099941932637624
tfidf,1,1,44,fake,372,1,0.7577413965532059,0.7611984807438316
tfidf,1,1,44,fake,391,0,0.3647532126845436,0.4506728378819872
tfidf,1,1,44,fake,400,0,0.7636841872662932,0.7551137760609568
tfidf,1,1,44,fake,402,1,0.9600546031333889,0.9647518077139948
tfidf,1,1,44,fake,403,0,0.02534398687420449,0.021654155573410414
tfidf,1,1,44,fake,404,0,0.12464009751441348,0.1572793160777971
tfidf,1,1,44,fake,413,1,0.8853506503366977,0.8991921802317836
tfidf,1,1,44,fake,416,0,0.02436274142401038,0.024302608827154303
tfidf,1,1,44,fake,420,0,0.1287237973630375,0.10873089610544154
tfidf,1,1,44,fake,423,0,0.876106674557397,0.9000630436032578
tfidf,1,1,44,fake,426,1,0.3795945481047628,0.4157322702680877
tfidf,1,1,44,fake,433,1,0.2878763920431109,0.30048976975319214
tfidf,1,1,44,fake,451,0,0.6210823259198088,0.5659292531991424
tfidf,1,1,44,fake,454,0,0.1590951898430037,0.18511238493211643
tfidf,1,1,44,fake,473,0,0.10259114947487019,0.09966974031571359
tfidf,1,1,44,fake,476,0,0.14121233349630133,0.12994994374402583
