representation,repeat,subset,r2,mae,rmse,spearman_rho,mse_improvement,target_mse,null_mse,interpretation_scope
tfidf,1,Q+D,0.4209497639746308,0.29658952994632104,0.3602445489025334,0.6700985559241478,0.4209497639746308,0.12977613501398977,0.22411895711290938,statistical_score_recoverability
tfidf,1,Q+R,0.7541787975084177,0.19092973097107457,0.23471938892783176,0.894625003405345,0.7541787975084177,0.05509319153865475,0.22411895711290938,statistical_score_recoverability
tfidf,1,Q+R+D,0.7733782442981677,0.18232538030989998,0.22536688209892594,0.9043904851516479,0.7733782442981677,0.05079023154699118,0.22411895711290938,statistical_score_recoverability
tfidf,1,R,0.7580190058820806,0.19016196538006663,0.23287878401188278,0.8976594277762993,0.7580190058820806,0.05423252804285315,0.22411895711290938,statistical_score_recoverability
tfidf,1,R+D,0.7761542191814529,0.1822331113002731,0.22398232731887055,0.907236305797888,0.7761542191814529,0.05016808295117767,0.22411895711290938,statistical_score_recoverability
tfidf,1,null,0.0,0.4085874824397532,0.4734120373553142,-0.021894859831270114,0.0,0.22411895711290938,0.22411895711290938,statistical_score_recoverability
tfidf,2,D,0.21943889555373353,0.3606967360617968,0.42186772417902013,0.5264627020029483,0.21943889555373353,0.17797237670398583,0.22800569448081867,statistical_score_recoverability
tfidf,2,P,0.2972915159622619,0.3303018520794129,0.400276824111249,0.5615382519787675,0.2972915159622619,0.16022153592058777,0.22800569448081867,statistical_score_recoverability
tfidf,2,P+D,0.33413963543084957,0.31433890927557084,0.38964080234344073,0.6244522633494765,0.33413963543084957,0.15181995485084024,0.22800569448081867,statistical_score_recoverability
tfidf,2,P+Q,0.4158923833114111,0.30013623140258905,0.36493816297369824,0.6927603412470059,0.4158923833114111,0.13317986279461755,0.22800569448081867,statistical_score_recoverability
tfidf,2,P+Q+D,0.4719250255909383,0.2827050527757241,0.34699294125108465,0.7373672177388091,0.4719250255909383,0.12040410127807867,0.22800569448081867,statistical_score_recoverability
tfidf,2,P+Q+R,0.7826878136018616,0.17654058425003433,0.22259473484081485,0.919059663740515,0.7826878136018616,0.04954841597885267,0.22800569448081867,statistical_score_recoverability
tfidf,2,P+Q+R+D,0.785658688143336,0.1748900095568852,0.22106795259785716,0.9201954772826814,0.785658688143336,0.04887103966580843,0.22800569448081867,statistical_score_recoverability
tfidf,2,P+R,0.7850277342577666,0.17802718980575719,0.2213930910048302,0.9210714368041308,0.7850277342577666,0.04901490074467303,0.22800569448081867,statistical_score_recoverability
tfidf,2,P+R+D,0.7847452952969804,0.17646431660284945,0.2215384807117615,0.9211929814267243,0.7847452952969804,0.04907929843607552,0.22800569448081867,statistical_score_recoverability
tfidf,2,Q,0.22496931572160062,0.36075908001854495,0.42037056201979767,0.5224888985752038,0.22496931572160062,0.17671140941284055,0.22800569448081867,statistical_score_recoverability
tfidf,2,Q+D,0.4007371501377922,0.3115167560725526,0.36964218138544097,0.7029826631265049,0.4007371501377922,0.13663534225938725,0.22800569448081867,statistical_score_recoverability
tfidf,2,Q+R,0.7730156651265652,0.18357425023216262,0.22749444149052128,0.9174544364835046,0.7730156651265652,0.05175372090908421,0.22800569448081867,statistical_score_recoverability
tfidf,2,Q+R+D,0.778769421048156,0.18014360648692992,0.22459259069325677,0.9180663507903546,0.778769421048156,0.05044183179430877,0.22800569448081867,statistical_score_recoverability
tfidf,2,R,0.7758742105971824,0.18297608115055358,0.22605741806862065,0.9200697414662055,0.7758742105971824,0.05110195626385113,0.22800569448081867,statistical_score_recoverability
tfidf,2,R+D,0.7781298603433664,0.1814355394868016,0.22491699641638244,0.9202415804153894,0.7781298603433664,0.050587655276966986,0.22800569448081867,statistical_score_recoverability
tfidf,2,null,0.0,0.41163971207290284,0.47749941830416787,0.011699216887471674,0.0,0.22800569448081867,0.22800569448081867,statistical_score_recoverability
tfidf,3,D,0.2532905748991162,0.33892785215244037,0.39778918930458307,0.5556606847792351,0.2532905748991162,0.15823623912759743,0.21191139927853328,statistical_score_recoverability
tfidf,3,P,0.26272191032361003,0.3328827852801878,0.39526906233694503,0.5472295160637983,0.26272191032361003,0.15623763164072774,0.21191139927853328,statistical_score_recoverability
tfidf,3,P+D,0.3347385856541848,0.316387628914944,0.3754683438054902,0.6410158615732485,0.3347385856541848,0.1409764772000378,0.21191139927853328,statistical_score_recoverability
tfidf,3,P+Q,0.41256160346423976,0.2974310452729609,0.3528241666890618,0.6635812494368084,0.41256160346423976,0.12448489259983085,0.21191139927853328,statistical_score_recoverability
tfidf,3,P+Q+D,0.48029792778091995,0.27323117589528934,0.3318595988244104,0.7390604600673526,0.48029792778091995,0.11013079333189861,0.21191139927853328,statistical_score_recoverability
tfidf,3,P+Q+R,0.7697461676091485,0.18204730998610996,0.22089230817570404,0.9045581329069493,0.7697461676091485,0.04879341181119021,0.21191139927853328,statistical_score_recoverability
tfidf,3,P+Q+R+D,0.7761637728562474,0.17772730101662312,0.2177922131373393,0.9054424748161639,0.7761637728562474,0.04743344810326022,0.21191139927853328,statistical_score_recoverability
tfidf,3,P+R,0.7692738778313446,0.18410573640438024,0.2211187359742941,0.9029990087826468,0.7692738778313446,0.04889349539886958,0.21191139927853328,statistical_score_recoverability
tfidf,3,P+R+D,0.7759655200289686,0.1787184916868216,0.2178886415977203,0.906481890899032,0.7759655200289686,0.047475460137299814,0.21191139927853328,statistical_score_recoverability
tfidf,3,Q,0.22831820706673256,0.35440085602059873,0.40438616264439126,0.49807100301556406,0.22831820706673256,0.16352816853825608,0.21191139927853328,statistical_score_recoverability
tfidf,3,Q+D,0.4726517301201586,0.2787397799524912,0.33429195290546676,0.7224088467720473,0.4726517301201586,0.1117511097773508,0.21191139927853328,statistical_score_recoverability
tfidf,3,Q+R,0.7610635885125832,0.18522345956433808,0.2250185532281503,0.9035312904057287,0.7610635885125832,0.0506333492968899,0.21191139927853328,statistical_score_recoverability
tfidf,3,Q+R+D,0.7709399318864131,0.1793508853032708,0.22031894959986156,0.9023451825369716,0.7709399318864131,0.04854043955278634,0.21191139927853328,statistical_score_recoverability
tfidf,3,R,0.7583548206275527,0.18778934441913805,0.22629045072589227,0.901138118698802,0.7583548206275527,0.05120736808972748,0.21191139927853328,statistical_score_recoverability
tfidf,3,R+D,0.7707596290964897,0.18061407885412514,0.22040564368748103,0.9041138663554008,0.7707596290964897,0.04857864776929285,0.21191139927853328,statistical_score_recoverability
tfidf,3,null,0.0,0.4009214325138871,0.46033835303886345,0.05047559754009718,0.0,0.21191139927853328,0.21191139927853328,statistical_score_recoverability
tfidf,4,D,0.22755897264217817,0.3464640738035397,0.41219384923897595,0.5166002711702442,0.22755897264217817,0.16990376935044363,0.21995694600998741,statistical_score_recoverability
tfidf,4,P,0.26923821527312997,0.33855973565040964,0.40091910708936057,0.5762158129553995,0.26923821527312997,0.1607361304293302,0.21995694600998741,statistical_score_recoverability
tfidf,4,P+D,0.2998861018213411,0.32955313324181107,0.39242185833937065,0.5891204989197198,0.2998861018213411,0.1539949149025251,0.21995694600998741,statistical_score_recoverability
tfidf,4,P+Q,0.41723145382874094,0.3009475129082356,0.35802791741219075,0.6746040893478713,0.41723145382874094,0.12818398964651048,0.21995694600998741,statistical_score_recoverability
tfidf,4,P+Q+D,0.49305677957161886,0.2718133671608031,0.3339246660040174,0.7503012420603071,0.49305677957161886,0.11150568256589458,0.21995694600998741,statistical_score_recoverability
tfidf,4,P+Q+R,0.7921311033091479,0.17146372691224007,0.21382751854376789,0.9137829506424053,0.7921311033091479,0.0457222076865854,0.21995694600998741,statistical_score_recoverability
tfidf,4,P+Q+R+D,0.795437981469595,0.16886127489707303,0.2121198643823495,0.9117586039971418,0.795437981469595,0.04499483686558634,0.21995694600998741,statistical_score_recoverability
tfidf,4,P+R,0.7939222116969045,0.17023766310763672,0.21290429999331062,0.9109958067105205,0.7939222116969045,0.0453282409556416,0.21995694600998741,statistical_score_recoverability
tfidf,4,P+R+D,0.795606863547566,0.1698540269733296,0.21203228546492633,0.9119472077218558,0.795606863547566,0.04495769007948001,0.21995694600998741,statistical_score_recoverability
tfidf,4,Q,0.27735949357154,0.3446562913769662,0.39868508732722213,0.5824062063199013,0.27735949357154,0.15894979885711474,0.21995694600998741,statistical_score_recoverability
tfidf,4,Q+D,0.4579061479458245,0.27947456259981257,0.3453075558811686,0.7219184770877909,0.4579061479458245,0.11923730814862638,0.21995694600998741,statistical_score_recoverability
tfidf,4,Q+R,0.7863419771871328,0.17572555275943147,0.21678460782179737,0.9141643492857159,0.7863419771871328,0.04699556618845049,0.21995694600998741,statistical_score_recoverability
tfidf,4,Q+R+D,0.7920484120159881,0.17152480266490855,0.2138700451463235,0.9118591926503226,0.7920484120159881,0.045740396210890454,0.21995694600998741,statistical_score_recoverability
tfidf,4,R,0.7874748395910719,0.17661080918185654,0.21620912384501845,0.917504730810095,0.7874748395910719,0.04674638523383052,0.21995694600998741,statistical_score_recoverability
tfidf,4,R+D,0.7928779311354255,0.17203629298955106,0.21344305497889152,0.9130830212640222,0.7928779311354255,0.04555793771872211,0.21995694600998741,statistical_score_recoverability
tfidf,4,null,0.0,0.40390045860817747,0.46899567802911296,-0.09119828301312471,0.0,0.21995694600998741,0.21995694600998741,statistical_score_recoverability
tfidf,5,D,0.22877950040869444,0.358235481598145,0.42079950393067866,0.5190657809269764,0.22877950040869444,0.17707222250830523,0.22959999455686342,statistical_score_recoverability
tfidf,5,P,0.24392615859357247,0.35554746030325307,0.4166467927051672,0.5413911829854294,0.24392615859357247,0.17359454987150258,0.22959999455686342,statistical_score_recoverability
tfidf,5,P+D,0.32147267658575085,0.32616329619607687,0.39470225456994124,0.5985967882881278,0.32147267658575085,0.1557898697625947,0.22959999455686342,statistical_score_recoverability
tfidf,5,P+Q,0.40187080130157815,0.31533188347227326,0.3705812471853625,0.6560580564176609,0.40187080130157815,0.13733046076545874,0.22959999455686342,statistical_score_recoverability
tfidf,5,P+Q+D,0.4480030176072707,0.2921374978944105,0.3560035170511321,0.7000572097964967,0.4480030176072707,0.12673850415277568,0.22959999455686342,statistical_score_recoverability
tfidf,5,P+Q+R,0.7758963924900327,0.1863111796126365,0.22683515394325884,0.9109706595472253,0.7758963924900327,0.05145418706446194,0.22959999455686342,statistical_score_recoverability
tfidf,5,P+Q+R+D,0.7809653350898903,0.18313723545617006,0.22425511782593857,0.9167251687479439,0.7809653350898903,0.050290357871125596,0.22959999455686342,statistical_score_recoverability
tfidf,5,P+R,0.774855690215379,0.18796112730968953,0.22736123746377207,0.9135272878155709,0.774855690215379,0.05169313230105775,0.22959999455686342,statistical_score_recoverability
tfidf,5,P+R+D,0.7811907654805921,0.18402552157130933,0.22413968647842689,0.917504730810095,0.7811907654805921,0.050238599054647504,0.22959999455686342,statistical_score_recoverability
tfidf,5,Q,0.2501630810205825,0.361422339356567,0.41492475524630906,0.48578661374585863,0.2501630810205825,0.1721625525162095,0.22959999455686342,statistical_score_recoverability
tfidf,5,Q+D,0.4170048211770341,0.30728286938861077,0.36586293865931624,0.6825715489185673,0.4170048211770341,0.13385568988443058,0.22959999455686342,statistical_score_recoverability
tfidf,5,Q+R,0.7673946468112852,0.19088980310250392,0.2310977884490161,0.9085188111259433,0.7673946468112852,0.0534061878260262,0.22959999455686342,statistical_score_recoverability
tfidf,5,Q+R+D,0.774927249625305,0.1860179693844972,0.22732510257542665,0.9141392021224205,0.774927249625305,0.05167670226092825,0.22959999455686342,statistical_score_recoverability
tfidf,5,R,0.7656124955325534,0.19246519315995844,0.23198139957747158,0.9092271228920915,0.7656124955325534,0.05381536974992253,0.22959999455686342,statistical_score_recoverability
tfidf,5,R+D,0.7753379507442958,0.18658418123250256,0.22711760232585115,0.9149522937356321,0.7753379507442958,0.051582405286243464,0.22959999455686342,statistical_score_recoverability
tfidf,5,null,0.0,0.4128559767813887,0.47916593634863425,-0.16884942895764882,0.0,0.22959999455686342,0.22959999455686342,statistical_score_recoverability
tfidf,6,D,0.18967946518568146,0.3597125495168268,0.42694395293615184,0.4966947162613885,0.18967946518568146,0.18228113894874703,0.22494942571153767,statistical_score_recoverability
tfidf,6,P,0.2267523628833933,0.3516237021557438,0.41706307904462625,0.4823665995377113,0.2267523628833933,0.17394161190218416,0.22494942571153767,statistical_score_recoverability
tfidf,6,P+D,0.2622362818493085,0.3397059650669273,0.40738130137354955,0.5236289033112528,0.2622362818493085,0.1659595247088068,0.22494942571153767,statistical_score_recoverability
tfidf,6,P+Q,0.4308880217633303,0.298492946006397,0.35780080026447114,0.6715529002013868,0.4308880217633303,0.12802141266989597,0.22494942571153767,statistical_score_recoverability
tfidf,6,P+Q+D,0.4680901616355033,0.2854975882043821,0.34590867677814957,0.7300954963526135,0.4680901616355033,0.11965281267041035,0.22494942571153767,statistical_score_recoverability
tfidf,6,P+Q+R,0.7726415900913122,0.1817093184302882,0.22615071023467448,0.9042060726208165,0.7726415900913122,0.0511441437396477,0.22494942571153767,statistical_score_recoverability
tfidf,6,P+Q+R+D,0.7734720570077491,0.1790287774260551,0.22573730459036398,0.8992185519006016,0.7734720570077491,0.05095733068372277,0.22494942571153767,statistical_score_recoverability
tfidf,6,P+R,0.7745979288378244,0.18053120438015444,0.2251756346990556,0.9021230492611974,0.7745979288378244,0.05070406646212254,0.22494942571153767,statistical_score_recoverability
tfidf,6,P+R+D,0.775247585700085,0.1784641676222193,0.2248508984283751,0.9006854697594884,0.775247585700085,0.05055792652404746,0.22494942571153767,statistical_score_recoverability
tfidf,6,Q,0.3076353373924593,0.3408852929045061,0.3946479864848278,0.5647319417172578,0.3076353373924593,0.15574703323652883,0.22494942571153767,statistical_score_recoverability
tfidf,6,Q+D,0.4344309138257859,0.2977144474867183,0.3566853531266579,0.6955726323421859,0.4344309138257859,0.12722444113508863,0.22494942571153767,statistical_score_recoverability
tfidf,6,Q+R,0.7624324684173701,0.18738914392611175,0.23117240275867745,0.9002034824629971,0.7624324684173701,0.053440679797220184,0.22494942571153767,statistical_score_recoverability
tfidf,6,Q+R+D,0.7664408105670801,0.18319409537846745,0.22921388599425552,0.8973241322656966,0.7664408105670801,0.05253900553258757,0.22494942571153767,statistical_score_recoverability
tfidf,6,R,0.7648958964684176,0.1874446693514727,0.2299707222057959,0.9043234260495274,0.7648958964684176,0.05288653307185534,0.22494942571153767,statistical_score_recoverability
tfidf,6,R+D,0.7684309254987498,0.18307053326832165,0.2282352521448177,0.8991682575740113,0.7684309254987498,0.05209133032160852,0.22494942571153767,statistical_score_recoverability
tfidf,6,null,0.0,0.406920096565942,0.47428833604837645,-0.09239387025994314,0.0,0.22494942571153767,0.22494942571153767,statistical_score_recoverability
tfidf,7,D,0.2614045755354263,0.3475580242884488,0.40683733396397037,0.5574476467494149,0.2614045755354263,0.16551661630691117,0.2240964550070132,statistical_score_recoverability
tfidf,7,P,0.1968539153779878,0.3578108906934337,0.42424307939736106,0.4702750051866025,0.1968539153779878,0.17998219041655558,0.2240964550070132,statistical_score_recoverability
tfidf,7,P+D,0.32256372468556427,0.32641413527639423,0.38962939800677265,0.6118619169263462,0.32256372468556427,0.15181106779112005,0.2240964550070132,statistical_score_recoverability
tfidf,7,P+Q,0.3652928452303317,0.30995311038699724,0.3771413837693635,0.6461794124365297,0.3652928452303317,0.14223562335147033,0.2240964550070132,statistical_score_recoverability
tfidf,7,P+Q+D,0.4393993379212624,0.28814026092619555,0.35444128011058423,0.7267006293077616,0.4393993379212624,0.12562862104642963,0.2240964550070132,statistical_score_recoverability
tfidf,7,P+Q+R,0.7792519635274626,0.18020818785261983,0.22241594462460307,0.9107233791081559,0.7792519635274626,0.049468852423254495,0.2240964550070132,statistical_score_recoverability
tfidf,7,P+Q+R+D,0.7941237104241636,0.17295742972455894,0.21479326494083148,0.9171987736566699,0.7941237104241636,0.046136146663942224,0.2240964550070132,statistical_score_recoverability
tfidf,7,P+R,0.7813287576689285,0.18048911815217555,0.22136722932352168,0.9127100050084768,0.7813287576689285,0.049003450218372636,0.2240964550070132,statistical_score_recoverability
tfidf,7,P+R+D,0.7956144867695398,0.1723289739684333,0.21401417936607636,0.9177855408002248,0.7956144867695398,0.045802068969735106,0.2240964550070132,statistical_score_recoverability
tfidf,7,Q,0.18222461915950283,0.36382488790183914,0.428089434392354,0.42690033969626423,0.18222461915950283,0.18326056383836556,0.2240964550070132,statistical_score_recoverability
tfidf,7,Q+D,0.4356671874915974,0.2863880030142026,0.3556191540500462,0.6829487563679953,0.4356671874915974,0.12646498272727047,0.2240964550070132,statistical_score_recoverability
tfidf,7,Q+R,0.7752425254825043,0.18144269336163482,0.22442672139408867,0.9083553545645245,0.7752425254825043,0.050367353275699904,0.2240964550070132,statistical_score_recoverability
tfidf,7,Q+R+D,0.7920722719904184,0.17357171667364443,0.21586075776900643,0.9171233321667844,0.7920722719904184,0.04659586674460967,0.2240964550070132,statistical_score_recoverability
tfidf,7,R,0.7745615212209558,0.1842464110279146,0.22476646528465405,0.9068297599912825,0.7745615212209558,0.05051996391655759,0.2240964550070132,statistical_score_recoverability
tfidf,7,R+D,0.7945213098964441,0.17230935689966873,0.21458575449384218,0.9182465721273034,0.7945213098964441,0.04604704603169151,0.2240964550070132,statistical_score_recoverability
tfidf,7,null,0.0,0.40859638400679316,0.4733882708802714,0.1424224593302996,0.0,0.2240964550070132,0.2240964550070132,statistical_score_recoverability
tfidf,8,D,0.2403175542722472,0.34384137458208647,0.40344545334621557,0.5308886073803629,0.2403175542722472,0.16276823382573338,0.21425825322290598,statistical_score_recoverability
tfidf,8,P,0.27078381366685345,0.3277781816719408,0.39527279985550373,0.5525900530395587,0.27078381366685345,0.1562405863056091,0.21425825322290598,statistical_score_recoverability
tfidf,8,P+D,0.3357245813466656,0.31558701618194,0.377261833292977,0.6020293760779227,0.3357245813466656,0.142326490859578,0.21425825322290598,statistical_score_recoverability
tfidf,8,P+Q,0.40239458884019363,0.294590800776629,0.35782941677796226,0.6482247150512059,0.40239458884019363,0.12804189151165662,0.21425825322290598,statistical_score_recoverability
tfidf,8,P+Q+D,0.4753438726863911,0.2680500299529221,0.3352788472017112,0.7128152039749284,0.4753438726863911,0.11241190538090841,0.21425825322290598,statistical_score_recoverability
tfidf,8,P+Q+R,0.7743641398536752,0.1781348625550195,0.2198734755703822,0.9094953593005737,0.7743641398536752,0.04834434525939946,0.21425825322290598,statistical_score_recoverability
tfidf,8,P+Q+R+D,0.7850254844740023,0.1712798344486682,0.21461608556685757,0.9056101225714651,0.7850254844740023,0.04606006418404073,0.21425825322290598,statistical_score_recoverability
tfidf,8,P+R,0.773175174343017,0.1790490854404689,0.22045201503469042,0.9123872830795217,0.773175174343017,0.048599090932855374,0.21425825322290598,statistical_score_recoverability
tfidf,8,P+R+D,0.7846607782279202,0.17206912908745858,0.2147980575034741,0.9058322558472395,0.7846607782279202,0.046138205507265766,0.21425825322290598,statistical_score_recoverability
tfidf,8,Q,0.2339288779784573,0.349884693407617,0.4051383226119783,0.5481222403607781,0.2339288779784573,0.1641370604488474,0.21425825322290598,statistical_score_recoverability
tfidf,8,Q+D,0.4268298476207296,0.2866321381235742,0.35043749178461103,0.6815279416418163,0.4268298476207296,0.12280643564828933,0.21425825322290598,statistical_score_recoverability
tfidf,8,Q+R,0.7592397166714079,0.18513324260173683,0.22712304539926387,0.9008698822903198,0.7592397166714079,0.05158487775143608,0.21425825322290598,statistical_score_recoverability
tfidf,8,Q+R+D,0.7740174585991617,0.1765782459337143,0.22004232451829953,0.9008489263209072,0.7740174585991617,0.04841862457941664,0.21425825322290598,statistical_score_recoverability
tfidf,8,R,0.7572211140731511,0.18611893922998507,0.22807319004672558,0.9016662091280011,0.7572211140731511,0.0520173800180898,0.21425825322290598,statistical_score_recoverability
tfidf,8,R+D,0.7739115452805717,0.17709546938397244,0.22009388310911956,0.8995957593500297,0.7739115452805717,0.048441317382050784,0.21425825322290598,statistical_score_recoverability
tfidf,8,null,0.0,0.40004931742812233,0.4628803875980338,0.07673146344697145,0.0,0.21425825322290598,0.21425825322290598,statistical_score_recoverability
tfidf,9,D,0.2490740495822874,0.35007397800993034,0.418691648462405,0.5402412663289431,0.2490740495822874,0.1753026964921661,0.23344871274544662,statistical_score_recoverability
tfidf,9,P,0.25991009065945014,0.34738505685620363,0.4156597606834774,0.5236666240561956,0.25991009065945014,0.17277303665144567,0.23344871274544662,statistical_score_recoverability
tfidf,9,P+D,0.35054409202822545,0.31947056264093354,0.3893772537025449,0.6314222187761296,0.35054409202822545,0.15161464570093602,0.23344871274544662,statistical_score_recoverability
tfidf,9,P+Q,0.43820097017213566,0.29500364565421355,0.36214811933096613,0.6914317327862429,0.43820097017213566,0.1311512603349557,0.23344871274544662,statistical_score_recoverability
tfidf,9,P+Q+D,0.5023274856143505,0.2691068571726286,0.34085335241437725,0.7362523601660551,0.5023274856143505,0.11618100785211966,0.23344871274544662,statistical_score_recoverability
tfidf,9,P+Q+R,0.7879763683670981,0.17935381043306461,0.22247841215793435,0.9163311965229857,0.7879763683670981,0.04949664387631571,0.23344871274544662,statistical_score_recoverability
tfidf,9,P+Q+R+D,0.7989636695124848,0.1736788255321943,0.21663719109926302,0.919327900148997,0.7989636695124848,0.04693167256737861,0.23344871274544662,statistical_score_recoverability
tfidf,9,P+R,0.7921239596416277,0.17697107929768163,0.22029161135250364,0.9192273114958162,0.7921239596416277,0.04852839403228251,0.23344871274544662,statistical_score_recoverability
tfidf,9,P+R+D,0.8003044369573272,0.17323539265976504,0.21591357561137547,0.919885328935374,0.8003044369573272,0.04661867213328915,0.23344871274544662,statistical_score_recoverability
tfidf,9,Q,0.2720978163528126,0.3546326250122172,0.4122230315945915,0.5857843085892233,0.2720978163528126,0.16992782777703558,0.23344871274544662,statistical_score_recoverability
tfidf,9,Q+D,0.4613807570265175,0.2844464422880513,0.3545983205432401,0.7084354063676809,0.4613807570265175,0.12573996893208644,0.23344871274544662,statistical_score_recoverability
tfidf,9,Q+R,0.7795874842851731,0.18410835098466585,0.22683698566726693,0.9061759337456072,0.7795874842851731,0.05145501806661186,0.23344871274544662,statistical_score_recoverability
tfidf,9,Q+R+D,0.7941009135492572,0.1757656206294115,0.219241594336908,0.9175843634938631,0.7941009135492572,0.04806687668738934,0.23344871274544662,statistical_score_recoverability
tfidf,9,R,0.7840091727205005,0.18009339943181812,0.22455017388820536,0.9152331037257618,0.7840091727205005,0.05042278059322326,0.23344871274544662,statistical_score_recoverability
tfidf,9,R+D,0.795654712524169,0.17525153124079887,0.21841278423396143,0.9165742857681726,0.795654712524169,0.047704144316830996,0.23344871274544662,statistical_score_recoverability
tfidf,9,null,0.0,0.41667884120342386,0.48316530581721884,-0.22335238031842405,0.0,0.23344871274544662,0.23344871274544662,statistical_score_recoverability
tfidf,10,D,0.18738249168005605,0.3675220686694275,0.42895762295460066,0.48083153460991185,0.18738249168005605,0.18400464229086136,0.22643450381875727,statistical_score_recoverability
tfidf,10,P,0.26758398862464206,0.34173724529731814,0.40723980174424557,0.5121492232669937,0.26758398862464206,0.16584425612469245,0.22643450381875727,statistical_score_recoverability
tfidf,10,P+D,0.3147076525514453,0.3298977945930643,0.39392109954317617,0.5791454574792904,0.3147076525514453,0.1551738326653049,0.22643450381875727,statistical_score_recoverability
tfidf,10,P+Q,0.46593643557272024,0.2895530789954198,0.34775051145723423,0.7107237982275442,0.46593643557272024,0.120930418218768,0.22643450381875727,statistical_score_recoverability
tfidf,10,P+Q+D,0.4791820953792053,0.2829540553267483,0.34341104206582307,0.741759588927704,0.4791820953792053,0.11793114381273449,0.22643450381875727,statistical_score_recoverability
tfidf,10,P+Q+R,0.7867940749509423,0.17892753657971763,0.2197206814337297,0.9082505747174613,0.7867940749509423,0.04827717784970253,0.22643450381875727,statistical_score_recoverability
tfidf,10,P+Q+R+D,0.7867843254084658,0.1773482231217914,0.21972570510187392,0.9072069674407103,0.7867843254084658,0.04827938548251566,0.22643450381875727,statistical_score_recoverability
tfidf,10,P+R,0.7896353735313311,0.17890697518729518,0.21825171205617444,0.9113730141599486,0.7896353735313311,0.047633809815451275,0.22643450381875727,statistical_score_recoverability
tfidf,10,P+R+D,0.7869846116052494,0.1780442964029236,0.21962248012652352,0.9072153498284755,0.7869846116052494,0.04823403377692522,0.22643450381875727,statistical_score_recoverability
tfidf,10,Q,0.27124901056982487,0.352773249570153,0.40621960649265826,0.5762367689248121,0.27124901056982487,0.16501436869905012,0.22643450381875727,statistical_score_recoverability
tfidf,10,Q+D,0.4156317596318675,0.30617025697471606,0.36375971815911445,0.7026683235853148,0.4156317596318675,0.13232113255519837,0.22643450381875727,statistical_score_recoverability
tfidf,10,Q+R,0.7754497510626306,0.18415947368814223,0.22549040822285912,0.9069890253588188,0.7754497510626306,0.05084592420051166,0.22643450381875727,statistical_score_recoverability
tfidf,10,Q+R+D,0.7780488713148171,0.18170390968144126,0.22418160873685095,0.9054047540712211,0.7780488713148171,0.05025739369584253,0.22643450381875727,statistical_score_recoverability
tfidf,10,R,0.7838394041987915,0.18287209478910726,0.22123792002144116,0.9096965366069352,0.7838394041987915,0.0489462172554136,0.22643450381875727,statistical_score_recoverability
tfidf,10,R+D,0.7792782519222352,0.18114749600257557,0.22355987902125327,0.905019164234028,0.7792782519222352,0.0499790195079974,0.22643450381875727,statistical_score_recoverability
tfidf,10,null,0.0,0.41161587583987375,0.4758513463454288,0.08203353998518759,0.0,0.22643450381875727,0.22643450381875727,statistical_score_recoverability
