blind_id,line_number,participant_text_line
V025,72,something to do with people and maybe something artistic i love photography
V025,73,i love cooking baking in particularly so i don't know something
V025,74,in that
V025,75,realm i guess
V025,76,i used to travel a lot my family is known for traveling we've gone to
V025,77,gosh seven eight different countries i've lived in three or four different countries
V025,78,i haven't traveled a lot lately just because i have no money and jobs kinda tie you down but i would love to have that
V025,79,i guess my dream job would be a photographer that for national geographic that would be awesome
V025,80,um or a huge photographer that travels that'd be awesome too but anyways um yeah i do travel a lot
V025,81,in the new places new faces new experiences i get restless very easily so it's nice to constantly be on the move and
V025,82,see different things and see different cultures and types of people and just not get stuck in the same routine i hate the routine and mundaneness of everyday life so it's nice to
V025,83,stir things up
V025,84,oh gosh okay um
V025,85,i'm trying to think
V025,86,one of my trips
V025,87,i guess we can talk about i don't know it's funny even though i've been to lots of different countries one of my most memorable memorable trips is
V025,88,one of the trips that i took with my family i was a three week roadtrip with my family there's five of us packed in a tiny little station wagon
V025,89,i know needless to say it's like when you're that close proximity for three weeks camping you start getting on each others' nerves but it was really fun and like even though i've traveled so many places
V025,90,i realized that there's like such a beauty in the american landscape and so we were all around the southwest and the grand canyon to zion to the grand tetons to yellowstone and it was absolutely amazing just seeing all that natural beauty so
V025,91,um
V025,92,and we saw a grizzly bear black bear lots of bison a wolf and it was really cool those kinds of i don't know natural wonders also really amaze me 'cause those things aren't man made
V025,93,and as as pretentious as it sounds after a while europe kinda gets not old but it's like you know you get the same idea like
V025,94,white old white men building great buildings and art work and it's beautiful and all but like you just kind of like okay i wanna see something that's natural and beautiful
V025,95,or something that's different too
V025,96,cool
V025,97,um
V025,98,pretty easy as long as I
V025,99,get well no i always sleep so easy
V025,100,oh grumpy and just very lethargic and just low energy don't say much and just kinda off in my own world
V025,101,i not not anymore i usually get enough sleep and i've been working out more so it's kind of
V025,102,energizing me so no it's not too bad
V025,103,that's good
V025,104,uh i guess i've just been more negative but it has to do with like circumstances kind of like uh it's been about five months since i quit my full time job haven't found anything else haven't really found anything else i'm interested in
V025,105,so
V025,106,it's more of just like ugh what am i doing da da da that kind of thing
V025,107,yeah it's it is hard the market and just like i'm very picky 'cause i don't wanna just sittin in a little my own cubicle 'cause i quit my job exactly for that reason so why go back to another job just do the same exact thing that i quit my other job for
V025,108,so it's just like i have to make it worthwhile that i quit my last job to get a better job so it's just kinda like i'm stuck in this section of just like living paycheck to paycheck
V025,109,barely making it and just waiting for the right opportunity to come across but it's like
V025,110,when do i give up and sell my soul and go back to the corporate world of sitting in little cubicles i don't know
V025,111,yeah it is hard but i mean i guess everyone goes through that same situation after college so
V025,112,but i guess it's tough 'cause a lot of my friends 'cause i went to a pretty good school and you know i have a friend who's teaching english in afghanistan and i have another one who's met the president you know and one that's doing teach for america another friend who's in harvard uh school for like harvard masters [mass] you know getting her masters so it's kind of like ahh
V025,113,all that comparison and then here i am working a little restaurant job so
V025,114,uh i do sometimes yes but i'm going to hawaii next week so right now i'm fine [laughter]
V025,115,yes
V025,116,but yeah usually it's been kind of like down because
V025,117,i'm just trying to find like what
V025,118,i'm supposed to like you know what do i want to do next and like money situations which is very stressful especially when you have school loans to pay off insurance rent car loans like it's just groceries like i can't even afford groceries
V025,119,so it's just hard to like live this way especially after you've paid so much money for like an amazing college education so it's a little bit frustrating but there's a lot of people in the same situation
V025,120,it's all good
V025,121,uh no i don't think so but i mean
V025,122,i think everyone goes through depression here and there so i don't know if you can
V025,123,but not like medically diagnose i'm not on meds
V025,124,nope
V025,125,nope
V025,126,oh let's see
V025,127,uh to try lots of different things and not be afraid to fail
V025,128,'cause i'm one of those people if i'm not gonna be the best at something then i'm just not gonna try i accept the best or nothing at all go big or go home
V025,129,so but i think i would've told my high school self that go and try lots of things even if it means i'm not gonna be the best at it
V025,130,so
V025,131,ten years ago
V025,132,well that would've made me like twelve so
V025,133,[laughter] um i used to do a lot of things i i used to act
V025,134,i think i would've continued doing that i used to write a lot when i was younger i used to write miniature like little stories  short stories for my parents all the time
V025,135,and i kind of stopped doing those things 'cause it's like oh i'm not good at it so i'm not gonna do it
V025,136,and i think if i just continued doing those things and tried you know different classes
V025,137,um i don't know different sports i kinda just stuck with soccer growing up i don't know just
V025,138,expand myself more rather than like find something i'm good at and just stay with it but never really try harder
V025,139,kinda just like stay i always kinda stayed at one level but once i'm good i just stay for good
V025,140,i don't try to go above that
V025,141,if that makes any sense
V025,142,uh right now it's super lame but i watch t_v
V025,143,[laughter]
V025,144,but i used to read a i used to read on my off time or just listen to music or just take a nap
V025,145,or bake but now it's just like since i'm on my feet all day and like constantly interacting with people i just kinda wanna unwind by like sitting and lying on the couch and being like i'm done
V025,146,so
V025,147,[laughter]
V025,148,that's a tough question
V025,149,um probably the day i got accepted into pomona college
V025,150,um
V025,151,i was a freshman at wellesley college which is the women's college back east
V025,152,and i hated it from like the second from like the first week i just knew that i chose the wrong college and i was like miserable for the entire year
V025,153,and i only only applied to one school to transfer pomona college like that's out in claremont
V025,154,and um
V025,155,i didn't think i was gonna get in and i was 'cause it was like a four percent acceptance rate and i was like what are the chances like this is ridiculous i don't think i'm gonna get in
V025,156,and i was like you know the thought of going back to wellesley was super depressing
V025,157,um
V025,158,but then i got an email from one of the admission counselors that i had met when i was visiting pomona and he was like hi tatiana like
V025,159,um
V025,160,just wanted to see if you had any last minute questions about pomona hope all is well
V025,161,and i was like why would he be emailing me the day we find out if we got you know accepted or not
V025,162,um unless i got the acceptance and so sure enough a couple hours later i got the email that i was accepted into pomona and i was ecstatic that was like that best day of my life i was so happy
V025,163,that's probably one
V025,164,yeah
V025,165,it was awesome then i took my mom and my little brother out to dinner and i went and bought myself some new dresses went and just like went crazy dyed my hair pierced my nose i was like let's start this whole thing over so [laughter]
V025,166,yeah
V025,167,bubbly
V025,168,fun
V025,169,maybe moody you never know what you're gonna get sometimes um
V025,170,probably
V025,171,uh definitely friendly
V025,172,um and pretty like a positive person
V025,173,um
V025,174,but sometimes maybe a little bit
V025,175,aggressive but
V025,176,for the most part i think positive things i mean she's my best friend so [laughter]
V025,177,huh
V025,178,really happy
V025,179,oh when i was in mexico
V025,180,over winter well
V025,181,no i don't know
V025,182,my boyfriend took me on a sailing trip down in
V025,183,san clemente and that was really fun and we just like went sailing and walked around the missions hung out on the beach that was really fun
V025,184,that was a good time
V025,185,yeah it was cool
V025,186,[laughter] bye
V026,1,<synch>
V026,2,yes
V026,3,pretty good
V026,4,alexandria virginia
V026,5,mhm
V026,6,uh i moved to l_a uh
V026,7,end of two thousand one
V026,8,yeah it's crazy <laughter>
V026,9,um
V026,10,a couple times a year usually like for holidays
V026,11,hmm <sigh> it is <sigh> it's very different um
V026,12,i think it's a lot more mellow
V026,13,um it's way more like suburbia
V026,14,it's nice
V026,15,um it there's something comforting about it but it's always like i get a little restless when i'm there and look forward to coming back here where there's a little more action <sniffle>
V026,16,i went to um grad school at u_s_c
V026,17,um it was it wasn't bad i mean my my program that i was in
V026,18,was so intense that
V026,19,like for the first year
V026,20,it was so all consuming that i really didn't have much spare time to think about the adjustment it was just like i <laughter> my life was not my own so
V026,21,that made it kind of
V026,22,um easier i guess and also i was like in a community of people that i went to school with so automatically i knew people and you know made friends and stuff so
V026,23,it wasn't bad
V026,24,film
V026,25,hmm <sigh> i uh had an epiphany one day um i was out of undergrad
V026,26,i was kinda floundering a little bit i didn't really know what i wanted to do
V026,27,and um
V026,28,just one day i kinda was like you know what am i really excited about what am i really passionate about
V026,29,and um
V026,30,i realized that movies <m> movies are the thing that i love the most and am most passionate about so that is how i decided to go to film school
V026,31,um a little bit yes and no it's i don't i'm so <s> i'm like in a little bit of a transitional period right now but yeah like for the last several years i've been uh producing like freelance producer <sniffle>
V026,32,<sigh> that is so the question of the moment <laughter> um
V026,33,i think that uh
V026,34,i don't necessarily have like a a job title that's my dream job but i knowit's sort of
V026,35,what um
V026,36,i want and 'cause basically like i've been living a freelance lifestyle for a while and i know that that is like exhausting and i don't wanna do that anymore so i'm looking for something that's stable
V026,37,um you know full time
V026,38,nice benefits and um i definitely wanna stay in the entertainment industry
V026,39,um
V026,40,and i like you know what i love about producing is that it's just like there's constant challenges and you sort of never know
V026,41,what is gonna get thrown at you that i that's you know it's always interesting and exciting
V026,42,um so i'm sort of trying to figure out right now what would be a good
V026,43,place for me to be where i can be reasonably challenged and you know have sort of a
V026,44,like room to to grow and advance and all that
V026,45,<sniffle>
V026,46,yeah
V026,47,<laughter> i can't see your shoes um i
V026,48,i like to travel um
V026,49,i don't know that i haven't really been doing it a lot lately but i have you know in the past
V026,50,done a fair amount
V026,51,um
V026,52,i love the adventure of it just you know new experiences new places new people
V026,53,um i think it's just good to sort of get out of your little insular world and see what's out there and just you know
V026,54,see
V026,55,beautiful remarkable
V026,56,places and just and things and just experience different ways of living and different languages and different cultures <sniffle>
V026,57,um
V026,58,let's see i went to costa rica a couple years ago
V026,59,um
V026,60,my like best friend from growing up she and i went for like ten days  and it was that's probably
V026,61,that might be like my
V026,62,favorite trip of all time <laughter> like it was really awesome but <laughter> costa rica is just like amazing and beautiful
V026,63,um
V026,64,and we just spent like
V026,65,we went to three different places and um just did a lot of exploring and like sightseeing we did a ton of hiking which was amazing
V026,66,and then like the last place where we ended up was this little beach town so by that point it was like we felt like you know we had done all this like amazing physical exertion like doing ziplines and all these hikes so that by the time we got to the beach it was like
V026,67,we've earned the right to just like kick back and relax and you know so it was just it kind of
V026,68,it hit all of the
V026,69,you know it like fed that sort of desire for adventure and activity um but it also
V026,70,i'm also a big fan of vacations where you just like veg out and relax and like lie on a beach with a book so it sort of hit everything
V026,71,<sniffle>
V026,72,<laughter>
V026,73,what do i do to relax um
V026,74,<sigh>
V026,75,i i mean depending where i am like if it's you know if i'm like at work or something and i'm stressed out i just will
V026,76,you know
V026,77,kinda take a minute and just like breathe really deeply and try to just calm myself down that way
V026,78,um
V026,79,if i'm home i might just like
V026,80,you know
V026,81,throw on a movie or like a t_v show that i really like and just that gives a sense of like
V026,82,sort of escape relief
V026,83,<sniffle>
V026,84,um pretty good i don't i mean
V026,85,eh it takes a lot to get me very angry it doesn't happen very often
V026,86,<sniffle>
V026,87,um
V026,88,the last time i argued with someone was <laughter> my mom and it was about money <laughter> <deep breath>
V026,89,um
V026,90,i felt really frustrated because i felt like she was
V026,91,like judging me unfairly
V026,92,and that was upsetting
V026,93,yeah <laughter>
V026,94,um
V026,95,it's good uh you know they live across the country from me so i don't get to see them that often but like i usually talk to
V026,96,my mom on the phone probably like once a week and
V026,97,my parents are really supportive <sigh> um
V026,98,they are
V026,99,you know like when i go back home to visit like i enjoy <en> i enjoy hanging out with them we have a good time
V026,100,um so i'd say we have a pretty
V026,101,pretty good relationship
V026,102,<deep breath> something i feel guilty about um <sigh> <makes sounds with mouth>
V026,103,i guess because i'm like in this
V026,104,sort of job hunting
V026,105,phase i feel guilty sometimes that i'm not like
V026,106,doing enough you know like there are times where like there are days where maybe like i should've
V026,107,sent out a few more resumes or done more stuff like i i feel guilty sometimes for not being like productive enough <sniffle>
V026,108,<deep breath> um <sigh>
V026,109,usually it's pretty easy the last the last couple weeks like has been uncharacteristically like not as good
V026,110,i'm not really sure i haven't figured it out
V026,111,but um i've just had more
V026,112,uh
V026,113,like nights where
V026,114,it either
V026,115,takes me a really long time to go to sleep or i wake up in the middle of the night for no reason
V026,116,um
V026,117,i've also been having a lot of like really weird intense dreams that like i wake up sometimes i wake myself up sometimes <laughter> because i'm talking which is weird <laughter> um so yeah it's just i i don't know
V026,118,not that i have been able to identify
V026,119,i mean i guess maybe i'm like more stressed than usual just 'cause like i my job situation is like
V026,120,in flux but
V026,121,i i don't know there was no like event
V026,122,<sniffle>
V026,123,cranky <laughter> i value good sleep <laughter> and i'm so i'm used to it so it's just yeah it's not a good
V026,124,feeling
V026,125,<sniffle>
V026,126,um
V026,127,not really no
V026,128,yes
V026,129,<deep breath>
V026,130,um <sigh>
V026,131,like <sigh>
V026,132,i think in like
V026,133,october or november
V026,134,although this is actually it's the second time it's happened in my life but the first time was like
V026,135,many many years ago <sniffle>
V026,136,um
V026,137,i felt like i was
V026,138,a really low and like too low for me to get myself out of it
V026,139,<sniffle>
V026,140,um <sigh>
V026,141,just having a hard time
V026,142,functioning on the most basic
V026,143,level like just
V026,144,getting up and
V026,145,taking a shower
V026,146,and like going to the grocery store
V026,147,and you know
V026,148,answering emails was just like
V026,149,it took so much energy
V026,150,um
V026,151,so yeah i just i wasn't  really
V026,152,functioning normally
V026,153,yeah
V026,154,yes
V026,155,yes um
V026,156,<laughter> sometimes more than others but yeah overall i would say so
V026,157,<deep breath> i think that therapy
V026,158,is good for me because it
V026,159,helps me focus on
V026,160,my sort of patterns um
V026,161,and also like
V026,162,ah
V026,163,just like observing how i am like responding to certain situations and just it i guess it's <deep breath> it gives me a more heightened like kind of self-awareness um so that as opposed to just like
V026,164,um
V026,165,kind of just reacting to situations i'm like
V026,166,mm
V026,167,just like noticing more what is going on um
V026,168,and it just helps to
V026,169,um
V026,170,i don't know it's just helpful <laughter> i don't really <real> i don't really know how to explain it <laughter>
V026,171,<deep breath> <sigh> hmm <sigh> um
V026,172,i don't know um
V026,173,i <laughter> it's <laughter> probably not good that i can't think of <laughter> i can't think of anything <sharp inhale> um
V026,174,eh maybe over uh
V026,175,over christmas being at home with my family
V026,176,yeah
V026,177,um
V026,178,well it just was
V026,179,that was like i was kind of like just starting to come out of my depression then
V026,180,and um
V026,181,like you know i live alone here i have i have a dog but so i just had a long period of
V026,182,feeling
V026,183,not
V026,184,<laughter> great and just sort of doing it all on my own and kinda wishing that my family was around me
V026,185,um
V026,186,so when i was there with them it just um
V026,187,it just felt very like
V026,188,safe and comfortable and that just sort of like you know
V026,189,warm familial embrace
V026,190,<laughter>
V026,191,<laughter>
V026,192,um <sigh>
V026,193,<laughter> i think she would describe me as
V026,194,funny
V026,195,and smart
V026,196,and
V026,197,um
V026,198,a good listener
V026,199,nonjudgmental
V026,200,um
V026,201,i don't know <laughter> is that enough <laughter>
V026,202,<deep breath> hmm <sigh>
V026,203,okay um
V026,204,so
V026,205,this happened
V026,206,the the last like
V026,207,job that i had i mean i was it wasn't technically i was a freelancer but i was working for this company for like
V026,208,a year and a half close to two years and uh
V026,209,i had a it very small company the boss <bo> had a really good relationship with my boss um and he sort of <clears throat>
V026,210,he sort of out of nowhere
V026,211,uh
V026,212,mm told me that he was like downsizing basically and um
V026,213,essentially like
V026,214,the arrangement that we had is that he paid me like a monthly retainer for my services and then on top of that i would get paid fees per project
V026,215,so he like sat me down on this conversation and was like you know our major client that is like you know the bread and butter of the company they're the they're really cutting back like you probably notice things are getting really slow and i was like yeah
V026,216,and he's like so i'm gonna <onna> i'm gonna <onna> have to stop paying you your retainer
V026,217,and this was a total surprise but i was just like okay and he went on to talk about how
V026,218,he
V026,219,i would still have the right of first refusal of all the projects that came through the door and you know because of that he made it seem like you know
V026,220,even though i wouldn't be getting the retainer anymore
V026,221,he would throw enough work at me still that like i wouldn't you know it wouldn't be like a dramatic
V026,222,decrease in the amount of money that i was making <cough> excuse me
V026,223,but um and he was like you know this has nothing to do with the quality of your work i love working with you you're fantastic
V026,224,yada yada so
V026,225,to make a long story short what ended up happening is he was firing me
V026,226,um and he that was his way of basically like phasing me out of the company and letting me go because from that point
V026,227,he stopped calling me he stopped emailing me
V026,228,and later on like a couple of months down the road
V026,229,i um i had to go back into the office because there were a couple projects that were still
V026,230,ongoing like the client took a really long time to get back with their notes and when i was in there i saw that um
V026,231,this guy who
V026,232,had worked with us a bunch kind of like
V026,233,if we needed another producer like if we were slammed we would bring him on to do sort of additional stuff
V026,234,he was doing my job so
V026,235,yeah so it just like
V026,236,it was a really <rea> <laughter> it was a really shitty way to be like fired without being told that i was fired um and it was just like
V026,237,that uh the reason i would like i if i could i would erase that from my mind is because i can't really think of another situation that made me feel so like angry and frustrated and just like
V026,238,in a way that's like
V026,239,that still even though this was like you know several months ago feels very unresolved and still makes me kinda like
V026,240,angry when i think about it so yeah that was a very long explanation but that's what i wish <laughter>
V026,241,<deep breath> um <sigh> let's see
V026,242,i um
V026,243,a very loyal person <deep breath> um
V026,244,i am
V026,245,smart i'm organized i <deep breath> um
V026,246,very like caring kind
V026,247,um
V026,248,i'm conscientious
V026,249,and i work hard <sniffle>
V026,250,<laughter> uh
V026,251,man
V026,252,i think
V026,253,to uh
V026,254,be more confident
V026,255,and
V026,256,less passive
V026,257,um
V026,258,to really
V026,259,like focus on
V026,260,what i want and the things that i know will make me happy and to just go out and get them as opposed to sitting back and waiting for opportunities to present themselves <sniffle>
V026,261,hmm <sigh> um
V026,262,probably just some of the
V026,263,relationships that i formed with people
V026,264,um
V026,265,just like really
V026,266,you know deep friendships
V026,267,you're welcome
V026,268,bye
V027,1,yes it's okay
V027,2,<laughter> fine
V027,3,<laughter>
V027,4,i live in hollywood
V027,5,uh seattle
V027,6,<laughter>
V027,7,uh it's kind of a vague question um
V027,8,<laughter> just needed a change of scenery
V027,9,uh i like traveling by train
V027,10,it's not my favorite thing
V027,11,uh because i don't fly i i can't stand airplanes so
V027,12,i prefer trains
V027,13,yeah
V027,14,<laughter>
V027,15,uh
V027,16,what uh flying on an airplane
V027,17,<clears throat>
V027,18,mm probably december of nineteen eighty six or eighty seven
V027,19,<laughter>
V027,20,<laughter>
V027,21,uh it's nothing uh much to tell really my usually i just go from l_a up to seattle then up to vancouver that's probably the main thing i do so took the train
V027,22,<laughter>
V027,23,uh not very often so once every five years or so
V027,24,so
V027,25,oh yeah sure absolutely yeah
V027,26,uh depends on what it is that i'm annoyed by
V027,27,could be anything depends
V027,28,<laughter> it depends on whether it's uh
V027,29,a something or a someone you know eh if it's a someone i mean i'm i don't
V027,30,i don't uh i don't get physical towards them but i mean i've <clears throat> depends on what they've done to piss me off i mean i'm certainly not above
V027,31,uh shouting at them for whatever reason so
V027,32,just depends
V027,33,uh in terms of lashing out at other people physically i don't do that but in order to let off some aggressions if if need be i'll i'm not above you know
V027,34,punching a wall or punching something nearby i just i mean i'm not trying to
V027,35,you know just as long as it doesn't physically hurt me but but i i you know just get some steam let off let off some steam well that's normal for me
V027,36,uh <sigh> face to face uh <sigh>
V027,37,mm
V027,38,can't remember it's been a long time
V027,39,eh
V027,40,but i mean eh but i argue about
V027,41,with people online about stupid shit yeah and that's that's normal shit but as far as like face to face you know it's been a long time and
V027,42,<clears throat>
V027,43,currently or or overall
V027,44,which one i mean someone i'm in contact with now or someone from maybe from my past or which is it
V027,45,<clears throat>
V027,46,<laughter>
V027,47,okay uh my mom had a uh uh
V027,48,a boyfriend when i was a teenager he was like a father figure when i was about fourteen so he was a pretty positive influence
V027,49,<laughter>
V027,50,not at all
V027,51,to uh open up a record shop
V027,52,yeah
V027,53,uh i'm an unemployed office worker right now
V027,54,<laughter>
V027,55,as in what doing what
V027,56,be more specific
V027,57,<laughter>
V027,58,<sigh>
V027,59,going on a first date with a a girlfriend back in uh two thousand seven when we first met
V027,60,uh <clears throat> just made arrangements to meet her and her daughter and her daughter's friends at the queen mary in long beach and uh
V027,61,you know i had to cement the evening to cement the day and evening together uh hanging out and eating dinner and just ate at their hotel and yeah just got to know each other that way so
V027,62,yeah it was yeah
V027,63,uh well
V027,64,we were that was the beginning of a relationship at the same so that was that's how i knew her you know she was my girlfriend at the time so
V027,65,<laughter>
V027,66,so
V027,67,currently yeah i do yeah
V027,68,uh i don't it sucks balls i hate to have roommates it sucks
V027,69,<laughter>
V027,70,<laughter> god <laughter>
V027,71,mm
V027,72,in some ways it's okay 'cause they don't see me that much 'cause i'm not really around them and other times i i need i need to have my own space you know so
V027,73,uh it's difficult for me that way but we get uh get along but i i don't really see them that much and that's by design so
V027,74,<cough>
V027,75,<sigh> uh <sigh>
V027,76,i like to be alone sometimes i read but just mainly i i just like to be alone
V027,77,maybe maybe just doing nothing so just depends
V027,78,no
V027,79,no
V027,80,<clears throat>
V027,81,no
V027,82,i'm sorry you repeat that
V027,83,no not necessarily
V027,84,<clears throat>
V027,85,very i'm a heavy sleeper
V027,86,<clears throat>
V027,87,i don't know that i would call it down but i'm not necessarily what you would call
V027,88,you know
V027,89,cheery but i don't know that i'm necessarily down
V027,90,yeah
V027,91,yeah all the time
V027,92,<sigh>
V027,93,uh
V027,94,mm it's hard to say i i don't know i uh
V027,95,i'm not sure
V027,96,<clears throat>
V027,97,mm i don't know that i'm really one <on> the one to ask you know i think you <laughter> have to ask someone else about that you know i have a difficult time answering that question
V027,98,<laughter>
V027,99,most proud of
V027,100,uh that i didn't
V027,101,didn't fall into drugs like a lot of other other people that i know
V027,102,yeah
V027,103,hmm
V027,104,<clears throat> listening to music on vinyl
V027,105,being around dogs
V027,106,mm
V027,107,uh spent new year's eve with a friend real close friend
V027,108,so
V027,109,<laughter> not really <laughter>
V027,110,<laughter>
V027,111,<laughter>
V027,112,<laughter>
V027,113,i'm glad i don't have any i think they're uh especially here in los angeles i i
V027,114,they drive me nuts i can't stand them
V027,115,<clears throat>
V027,116,uh
V027,117,i assume you mean post-high school um
V027,118,uh briefly just took basic uh
V027,119,what did i take uh just
V027,120,general studies i from what i remember i i i i actually didn't finish i quit to uh
V027,121,uh go
V027,122,play in a band so i i i skipped a lot of school so i didn't really <laughter> you know
V027,123,so nothing uh
V027,124,it was a junior college <coll> or community college so it was i didn't go to university so i was just
V027,125,do what
V027,126,stop going
V027,127,i just wasn't interested <laughter> my interests were elsewhere so i just i just quit going you know so
V027,128,in terms of what
V027,129,oh sure everyone has regret over something you know i'm i'm not gonna get specific but yeah sure i <laughter> there are things i regret sure
V027,130,<clears throat>
V027,131,mm
V027,132,twenty years ago what was that
V027,133,ninety three oh
V027,134,mm
V027,135,well ten years ago uh
V027,136,two thousand and three
V027,137,hmm it's hard to say it's hard to say
V027,138,gonna <go> have to have to come back to that one maybe
V027,139,oh i don't have a best friend these days
V027,140,<laughter>
V027,141,i think it depends on your definition of friend uh i don't uh <clears throat>
V027,142,i don't hang out with too many people you know i had <ha> i had best i had a so-called best friend you know but that was like
V027,143,no <laughter> twenty year twenty some odd years ago you know i don't really
V027,144,i'm very much a loner these days so i
V027,145,i don't really have what you would consider a best or really close friend you know eh i just don't have that
V027,146,<laughter> okay
V027,147,see ya
V027,148,<laughter>
V028,1,<synch>
V028,2,yes
V028,3,oh um fine a little tired but uh i found out my thyroid is i think acting up so <laughter>
V028,4,i was born in canada
V028,5,and but i've lived in california most of my life so
V028,6,and it's grey today too so the grey weather makes you kinda um you know sluggish
V028,7,the <laughter>
V028,8,oh my gosh years and years ago
V028,9,uh not at all i don't think i've gone back there <laughter> for a long time
V028,10,well the airfares have gone up quite a bit in the last few years gas prices have gone up so
V028,11,travel as much as it's a fun thing to do it's cost prohibitive so
V028,12,uh huh
V028,13,oh let's see everything has plus and minuses um cold weather <laughter> not as much sun so i think i'd prefer getting more sun and having the warm weather so but other than that
V028,14,it's um it's very pretty back there natural scenery and
V028,15,but uh i like it here and you know the traffic's kind of heavy but that's a small thing to deal with
V028,16,so
V028,17,mhm
V028,18,why did i move to l_a because my family came here and started uh my dad got a job here and
V028,19,this became our home base and uh
V028,20,that's why
V028,21,easy very easy so
V028,22,uh huh
V028,23,uh well in high school you generally study general ed yeah it's they have designated courses and then after that
V028,24,went to college and i was a business major let's see i was a veterinary major <laughter>
V028,25,and uh i graduated with a degree in liberal arts so
V028,26,um
V028,27,i don't know
V028,28,can't really pinpoint why <laughter>
V028,29,so
V028,30,i was working in social services but i've also worked in sales and most recently i'm doing real estate
V028,31,i'm a leasing consultant part time
V028,32,i mean everything has plus and minuses it's it's okay it's not i don't really see too many negatives
V028,33,oh
V028,34,probably to work as a uh gossip columnist at
V028,35,t_m_z or one of those networks <laughter>
V028,36,but as you know everything in the entertainment business is very competitive it's who you know so
V028,37,but that would be my dream job or probably working with uh cats you know animals
V028,38,so
V028,39,i'm very outgoing in fact i think i'm so outgoing i scare people sometimes there's a lot of quiet
V028,40,you know reserved people out there so i'm kinda east coast very you know i go up to people and talk to them very social
V028,41,<laughter>
V028,42,<laughter>
V028,43,<laughter>
V028,44,oh my gosh there's i could do hundreds of things i could read i could watch a show turn on the music music is great um
V028,45,take a walk uh call my friends
V028,46,million things <laughter> so
V028,47,i'm pretty good i'm very good i mean you know of course when you're driving in l_a and somebody
V028,48,cuts in front of you sometimes that can be irritating but i'm i'm actually pretty i'm not the type of person that will fight or get i don't like to have confrontations so
V028,49,mhm
V028,50,mm
V028,51,i can't really remember
V028,52,so as i said there's not very many arguments usually i
V028,53,avoid arguments at any cost <sigh> so
V028,54,i don't really feel guilty about anything <laughter> right now or that i can think of
V028,55,mm
V028,56,i can't think of anything right now
V028,57,i
V028,58,really can't think i of any decisions that were really hard
V028,59,i mean most it's pretty easy for make me to make a decision
V028,60,so i don't have a family so if i have to you know i had to move san <s>  to san francisco for a job once but
V028,61,since i'm single it's i don't really have to consider other people and children and
V028,62,that type of thing so it kinda makes certain things easier when you don't have a family to consider
V028,63,mm
V028,64,yeah
V028,65,an event
V028,66,hmm
V028,67,well obviously you don't you know the passing of a family member you know you wish everybody could be around forever
V028,68,so i know when my father died you know i mean
V028,69,i wish i would've had him for a lot longer i mean he died at the age of seventy seven and you know would've been nice to have him around a little bit more
V028,70,but
V028,71,you know can't control those things life has it's own way of dealing with
V028,72,that
V028,73,so
V028,74,mhm
V028,75,yes there are <laughter> yin and yang that's ancient uh
V028,76,philosophy and it really applies there's pluses an minuses and negatives and positives
V028,77,so
V028,78,well as i said my dad's no longer here and my mother and i you know we have our differences i think mothers and daughters always do
V028,79,um my brother and i get along great i see him a lot i see <s> my sister works a lot
V028,80,i see her and you know we talk and she's kinda got her own life and her children i get along great with them
V028,81,so
V028,82,mhm we have a small family
V028,83,uh <laughter> once again it's like that's a hard question to answer there's so many
V028,84,types of kids out there i think
V028,85,majority of them seem to be pretty well-behaved i mean you know there's always gonna be children that are kinda out of control
V028,86,but um
V028,87,i don't know the ones that i've seen recently they're very
V028,88,well-behaved so can't say much else about that
V028,89,well <laughter> i live in an apartment <laughter> and i don't know if you've ever lived in apartment but um
V028,90,uh there's someone that lives above me i'm on the first floor and there's somebody on the second floor and they're pretty quiet but
V028,91,they have a habit of <laughter> i guess they have lots of energy um they usually will take their showers around midnight and sometimes they'll start washing laundry at midnight and of course the pipes
V028,92,run through the bedroom wall <laughter> so <laughter> so it sounds like niagara falls in there and uh so i don't
V028,93,yeah and i need eight hours of sleep and i've only been getting
V028,94,ooh i'd say like maybe six hours and then i usually wake up once at night too 'cause sometimes they'll
V028,95,kind of around two or three in the morning they'll either walk around or i'll hear something so
V028,96,i'm not getting a straight eight hours of sleep and it's definitely <laughter>
V028,97,but there's not like i said there's things you can't control when you live in an apartment you know i mean the the lady's uh very quiet it's just that she has a habit of
V028,98,you know
V028,99,taking later showers <laughter> washing clothes at night that's
V028,100,i can't say anything to her about that
V028,101,so
V028,102,yeah but you know there's people that are in worse situations so i don't make a lot out of it you know and i just it's not like every night but it's you know
V028,103,at least twice a week so i you know i have to consider maybe sleeping <laughter> in another room but
V028,104,for now you know that's i'll deal with it so
V028,105,tired <laughter> very tired and hard to focus hard to concentrate it just takes me longer to get things done 'cause i don't have my energy also i haven't been exercising i normally try to walk about half an hour a day but
V028,106,the weather's been kinda colder and kinda drearier so
V028,107,you know i'm not as motivated when the weather's kinda blah so it's a combination of both not getting my exercise and not getting eight hours sleep
V028,108,mhm
V028,109,uh as i said before um tired <laughter> i'm
V028,110,i it's a combination of the weather you know and here in los angeles right now we're have been having very grey days i live very close to the ocean
V028,111,so the sun doesn't come out that much so i'm not getting my serotonin <laughter> i need that
V028,112,i um
V028,113,i'm not getting my eight hours of sleep because you know
V028,114,whatever and i think my thyroid is acting up too so that's kind of
V028,115,creating you know i have some vitamin deficiencies
V028,116,and
